Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Isaiah Canaan,canaais01,2018,PG,26,PHO,19,418,97%,3%,,,,0.5,11.3,20,1,10,0,19,4,187,2,11
Clint Capela,capelca01,2018,C,23,HOU,74,2034,,,,1%,99%,9.8,2.3,30,27,75,22,132,4,172,37,65
DeMarre Carroll,carrode01,2018,PF,31,BRK,73,2180,,,16%,77%,7%,-2.0,4.2,34,34,72,13,94,8,362,26,56
Vince Carter,cartevi01,2018,SF,41,SAC,58,1026,,4%,52%,44%,,-4.2,4.6,24,4,59,4,14,6,162,2,4
Michael Carter-Williams,cartemi01,2018,PG,26,CHO,52,835,82%,18%,,,,-2.9,-3.9,32,6,42,8,38,20,276,5,10
Alex Caruso,carusal01,2018,PG,23,LAL,37,562,77%,23%,1%,,,0.6,2.6,31,8,29,0,10,5,175,2,8
Omri Casspi,casspom01,2018,SF,29,GSW,53,740,,2%,76%,23%,,4.5,-2.1,20,9,33,5,33,1,114,9,13
Willie Cauley-Stein,caulewi01,2018,C,24,SAC,73,2044,,,,17%,84%,-8.1,-0.8,42,32,101,23,125,7,386,26,68
Tyler Cavanaugh,cavanty01,2018,PF,23,ATL,39,518,,,1%,78%,21%,-3.7,2.5,6,3,25,4,8,0,69,2,9
Mario Chalmers,chalmma01,2018,PG,31,MEM,66,1421,94%,6%,,,,-2.8,6.0,62,24,70,18,49,33,453,8,32
Tyson Chandler,chandty01,2018,C,35,PHO,46,1151,,,,1%,99%,-10.6,-1.4,26,8,47,20,38,4,114,4,6
Wilson Chandler,chandwi01,2018,SF,30,DEN,74,2346,,,68%,31%,,1.6,0.9,38,30,68,11,54,4,403,14,24
Marquese Chriss,chrisma01,2018,PF,20,PHO,72,1527,,,,87%,13%,-9.4,0.3,49,20,95,28,66,2,192,11,42
