Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Shawn Bradley,bradlsh01,1999,C,26,DAL,49,1294,,,,,100%,5.1,17.1,28,7,95,9,50,,87,11,24
Terrell Brandon,brandte01,1999,PG,28,TOT,36,1217,100%,,,,,2.1,0.7,50,16,39,0,30,,656,6,15
Terrell Brandon,brandte01,1999,PG,28,MIL,15,505,100%,,,,,5.1,1.4,26,7,11,0,13,,229,4,4
Terrell Brandon,brandte01,1999,PG,28,MIN,21,712,100%,,,,,0.0,0.2,24,9,28,0,17,,427,2,11
Chucky Brown,brownch01,1999,PF,30,CHH,48,1192,,,23%,76%,1%,1.8,1.1,22,9,50,0,27,,126,9,8
Dee Brown,brownde01,1999,PG,30,TOR,49,1377,100%,,,,,-0.3,2.8,51,13,30,3,12,,300,2,7
Gerald Brown,brownge02,1999,SG,23,PHO,33,236,68%,32%,,,,-15.0,-17.4,10,7,10,2,1,,68,0,8
P.J. Brown,brownpj01,1999,PF,29,MIA,50,1611,,,,73%,27%,9.3,5.6,33,11,80,17,58,,151,7,31
Randy Brown,brownra02,1999,PG,30,CHI,39,1139,100%,,,,,-11.2,0.1,50,11,28,9,43,,320,5,24
Rick Brunson,brunsri01,1999,PG,26,NYK,17,95,54%,46%,,,,12.0,9.7,8,4,1,0,5,,39,0,1
Kobe Bryant,bryanko01,1999,SG,20,LAL,50,1896,1%,70%,29%,,,2.9,-2.3,73,38,62,15,105,,413,33,37
Mark Bryant,bryanma01,1999,PF,33,CHI,45,1204,,,,75%,25%,-13.6,-4.7,22,13,55,15,47,,102,8,29
Jud Buechler,buechju01,1999,SF,30,DET,50,1056,,43%,57%,1%,,0.9,-3.1,13,3,38,2,1,,124,1,4
Matt Bullard,bullama01,1999,PF,31,HOU,41,413,,,,52%,48%,-1.0,-4.3,9,1,13,2,4,,39,1,7
Scott Burrell,burresc01,1999,SF,28,NJN,32,706,,9%,79%,12%,,-0.9,4.0,14,4,45,2,17,,99,3,9
Willie Burton,burtowi01,1999,SF,30,CHH,3,18,,51%,49%,,,5.9,4.7,0,1,1,0,1,,0,0,3
Mitchell Butler,butlemi02,1999,SG,28,CLE,31,418,2%,89%,9%,,,-0.5,6.4,14,4,18,2,12,,48,2,14
Jason Caffey,caffeja01,1999,PF,25,GSW,35,876,,,,75%,25%,-3.8,-1.8,16,25,36,11,49,,39,10,41
Marcus Camby,cambyma01,1999,C,24,NYK,46,945,,,,58%,42%,1.0,-2.8,14,8,81,5,50,,24,15,11
Elden Campbell,campbel01,1999,C,30,TOT,49,1459,,,,15%,85%,1.2,0.2,29,22,95,11,118,,170,11,37
Elden Campbell,campbel01,1999,C,30,LAL,17,325,,,,55%,45%,-3.7,-8.2,3,9,26,4,27,,21,4,9
Elden Campbell,campbel01,1999,C,30,CHH,32,1134,,,,4%,96%,2.6,2.6,26,13,69,7,91,,149,7,28
Antoine Carr,carran01,1999,PF,37,HOU,18,152,,,13%,41%,45%,-5.5,-8.7,3,2,11,4,2,,22,1,3
Chris Carr,carrch01,1999,SG,24,TOT,39,445,,30%,64%,6%,,-5.5,-2.6,14,4,28,4,14,,49,5,11
Chris Carr,carrch01,1999,SG,24,MIN,11,81,,81%,20%,,,-12.1,-12.4,2,1,5,1,1,,14,0,0
Chris Carr,carrch01,1999,SG,24,NJN,28,364,,19%,74%,7%,,-4.1,-0.4,12,3,23,3,13,,35,5,11
Cory Carr,carrco01,1999,SG,23,CHI,42,624,21%,65%,15%,,,-15.7,-6.1,28,4,27,4,12,,146,2,19
Vince Carter,cartevi01,1999,SF,22,TOR,50,1760,,33%,66%,1%,,1.4,10.8,48,30,63,15,121,,332,30,39
Sam Cassell,cassesa01,1999,PG,29,TOT,8,199,82%,18%,,,,9.7,10.0,8,5,5,2,19,,74,4,5
Sam Cassell,cassesa01,1999,PG,29,NJN,4,100,85%,15%,,,,-0.5,3.4,5,3,2,2,12,,39,3,1
Sam Cassell,cassesa01,1999,PG,29,MIL,4,99,79%,21%,,,,20.0,16.8,3,2,3,0,7,,35,1,4
Kelvin Cato,catoke01,1999,C,24,POR,43,545,,,,6%,95%,10.2,4.9,8,11,51,4,28,,43,3,9
Duane Causwell,causwdu01,1999,C,30,MIA,19,137,,,,,100%,-20.3,-29.6,3,4,19,4,7,,4,2,2
Cedric Ceballos,cebalce01,1999,SF,29,DAL,13,352,,71%,28%,1%,,-9.6,-7.7,10,4,8,2,20,,25,1,10
Rex Chapman,chapmre01,1999,SG,31,PHO,38,1183,8%,92%,,,,2.3,3.2,38,9,19,2,25,,239,5,8
Calbert Cheaney,cheanca01,1999,SG,27,WAS,50,1266,,16%,83%,1%,,-1.1,3.3,23,8,71,5,28,,159,7,16
Pete Chilcutt,chilcpe01,1999,PF,30,VAN,46,697,,,3%,30%,66%,-6.4,4.2,22,4,32,0,3,,66,1,1
Chris Childs,childch01,1999,PG,31,NYK,48,1297,63%,37%,,,,2.4,-0.5,44,13,67,7,19,,414,2,10
Doug Christie,chrisdo01,1999,SG,28,TOR,50,1768,9%,85%,5%,,,-3.0,-5.5,61,24,41,8,86,,399,13,66
Keon Clark,clarkke01,1999,C,23,DEN,28,409,,,,16%,84%,-3.5,3.5,8,5,34,3,15,,25,3,9
Keith Closs,closske01,1999,C,22,LAC,15,87,,,,,100%,-5.9,3.6,3,2,8,1,4,,0,0,0
John Coker,cokerjo01,1999,C,27,WAS,14,98,,,,,100%,-25.1,-23.5,1,1,12,0,3,,0,2,4
Derrick Coleman,colemde01,1999,PF,31,CHH,37,1178,,,,54%,46%,-3.9,-9.9,32,29,41,8,89,,171,14,47
Bimbo Coles,colesbi01,1999,PG,30,GSW,48,1272,99%,1%,,,,-2.1,1.0,45,12,50,6,22,,475,4,24
Marty Conlon,conloma01,1999,C,31,MIA,7,35,,,,69%,31%,-9.6,-17.3,0,1,0,1,0,,2,0,1
Tyrone Corbin,corbity01,1999,SF,36,ATL,47,1066,,43%,57%,,,4.4,1.1,20,7,35,8,28,,95,6,7
James Cotton,cottoja02,1999,SG,23,SEA,10,59,23%,77%,1%,,,-35.8,-36.5,1,2,4,0,6,,0,0,3
Chris Crawford,crawfch01,1999,PF,23,ATL,42,784,,,,97%,2%,1.9,-2.7,11,14,48,9,37,,54,8,22
Austin Croshere,croshau01,1999,PF,23,IND,27,249,,,11%,86%,3%,-11.0,-17.2,6,4,17,3,12,,22,1,7
John Crotty,crottjo01,1999,PG,29,TOT,27,382,100%,,,,,-5.9,-7.1,22,5,9,3,12,,138,2,11
John Crotty,crottjo01,1999,PG,29,POR,3,19,100%,,,,,25.6,19.3,0,0,0,0,1,,11,1,0
John Crotty,crottjo01,1999,PG,29,SEA,24,363,100%,,,,,-7.5,-8.5,22,5,9,3,11,,127,1,11
Terry Cummings,cummite01,1999,PF,37,GSW,50,1011,,,1%,75%,24%,-3.1,-0.7,23,15,62,9,47,,126,4,29
William Cunningham,cunniwi01,1999,C,24,TOT,16,162,,,,,100%,-12.0,-8.7,0,1,17,1,1,,2,0,2
William Cunningham,cunniwi01,1999,C,24,TOR,1,1,,,,,100%,-200.0,-198.6,0,0,0,0,0,,0,0,0
William Cunningham,cunniwi01,1999,C,24,NJN,15,161,,,,,100%,-10.8,-7.6,0,1,17,1,1,,2,0,2
Bill Curley,curlebi01,1999,PF,26,MIN,35,372,,,21%,72%,7%,4.9,6.0,2,2,37,4,8,,30,2,3
Dell Curry,curryde01,1999,SG,34,MIL,42,864,5%,91%,4%,,,2.3,-2.5,25,16,22,0,8,,101,0,9
Michael Curry,currymi01,1999,SF,30,MIL,50,1146,,6%,83%,11%,,1.7,-4.4,16,5,54,10,34,,169,5,7
Erick Dampier,dampier01,1999,C,23,GSW,50,1414,,,,,100%,-2.9,-0.7,16,23,83,19,92,,123,8,63
Antonio Daniels,daniean01,1999,PG,23,SAS,47,614,50%,50%,,,,11.8,2.7,22,11,11,7,25,,228,5,10
Kornel David,davidko01,1999,SF,27,CHI,50,902,,,20%,74%,5%,-16.0,-7.8,17,12,25,7,43,,89,10,15
Antonio Davis,davisan01,1999,PF,30,IND,49,1271,,,24%,70%,6%,0.4,-8.7,9,18,66,10,78,,81,22,38
Ben Davis,davisbe01,1999,PF,26,NYK,8,21,,,,84%,16%,18.4,15.9,0,0,1,0,2,,6,0,1
Dale Davis,davisda01,1999,PF,29,IND,50,1374,,,,69%,31%,7.3,6.5,9,8,67,10,55,,52,13,29
Hubert Davis,davishu01,1999,SG,28,DAL,50,1378,27%,69%,5%,,,-2.1,2.2,33,9,28,7,20,,191,3,11
Mark Davis,davisma02,1999,SF,25,MIA,4,35,,,100%,,,-2.5,-10.1,2,1,5,3,3,,3,0,1
Ricky Davis,davisri01,1999,SG,19,CHH,46,557,2%,59%,40%,,,0.5,-1.0,21,13,23,5,25,,123,5,14
Terry Davis,daviste01,1999,C,31,WAS,37,578,,,,1%,99%,-2.2,0.6,5,4,39,2,19,,22,8,5
Andrew DeClercq,declean01,1999,C,25,TOT,47,1102,,,,5%,95%,-14.2,-13.7,17,13,78,15,59,,47,12,25
Andrew DeClercq,declean01,1999,C,25,BOS,14,258,,,,22%,78%,-6.0,-3.6,7,5,24,7,9,,15,2,6
Andrew DeClercq,declean01,1999,C,25,CLE,33,844,,,,,100%,-16.8,-16.8,10,8,54,8,50,,32,10,19
Terry Dehere,deherte01,1999,SG-PG,27,TOT,26,291,6%,94%,,,,-11.8,-3.4,4,4,11,2,2,,57,0,6
Terry Dehere,deherte01,1999,PG,27,SAC,4,20,79%,21%,,,,-2.8,-2.5,1,1,1,0,0,,2,0,0
Terry Dehere,deherte01,1999,SG,27,VAN,22,271,1%,99%,,,,-12.5,-3.5,3,3,10,2,2,,55,0,6
Vinny Del Negro,delnevi01,1999,PG,32,MIL,48,1093,83%,18%,,,,-0.1,-7.4,37,11,24,3,18,,392,4,5
Bison Dele,delebi01,1999,C,29,DET,49,1177,,,,,100%,2.3,-0.6,34,22,88,24,57,,155,16,31
Tony Delk,delkto01,1999,PG,25,GSW,36,630,71%,29%,,,,-8.4,-7.9,27,9,16,5,38,,200,9,13
Michael Dickerson,dickemi01,1999,SG,23,HOU,50,1558,,97%,3%,,,4.8,6.1,29,13,40,5,33,,212,9,36
Vlade Divac,divacvl01,1999,C,30,SAC,50,1761,,,,,100%,0.6,3.0,71,25,93,9,87,,472,13,46
Michael Doleac,doleami01,1999,C,21,ORL,49,780,,,,,100%,5.4,5.9,8,7,59,8,35,,50,7,15
Sherman Douglas,douglsh01,1999,PG,32,LAC,30,842,97%,3%,,,,-9.5,-0.1,40,11,13,3,35,,271,7,19
Bryce Drew,drewbr01,1999,PG,24,HOU,34,441,90%,11%,,,,-2.1,-5.9,18,5,23,3,0,,116,0,3
Chris Dudley,dudlech02,1999,C,33,NYK,46,685,,,,11%,89%,7.5,6.8,2,0,40,5,14,,16,2,9
Joe Dumars,dumarjo01,1999,SG,35,DET,38,1116,28%,72%,,,,3.7,2.0,36,10,26,2,16,,276,2,6
Tim Duncan,duncati01,1999,PF,22,SAS,50,1963,,,,80%,20%,10.6,4.2,66,35,91,17,152,,262,26,63
Blue Edwards,edwarbl01,1999,SF,33,MIA,24,283,,32%,68%,1%,,0.3,-8.2,13,6,8,0,7,,62,3,2
Howard Eisley,eisleho01,1999,PG,26,UTA,50,1038,94%,6%,,,,2.1,-8.9,76,12,48,11,15,,387,2,17
Mario Elie,eliema01,1999,SG,35,SAS,47,1291,,75%,26%,,,10.8,2.1,36,10,41,5,42,,189,10,21
Sean Elliott,elliose01,1999,SF,30,SAS,50,1509,,,92%,8%,,6.6,-8.6,33,21,38,9,56,,256,12,36
Dale Ellis,ellisda01,1999,SF,38,SEA,48,1232,,23%,75%,1%,,1.5,3.7,20,10,25,3,20,,83,1,12
LaPhonso Ellis,ellisla01,1999,PF,28,ATL,20,539,,,,94%,5%,0.7,-4.0,14,5,21,4,25,,42,2,16
Brian Evans,evansbr01,1999,SF,25,TOT,16,145,,7%,89%,5%,,-2.2,1.2,1,1,4,0,1,,33,0,1
Brian Evans,evansbr01,1999,SF,25,NJN,11,121,,2%,96%,2%,,3.5,7.6,1,1,4,0,1,,31,0,1
Brian Evans,evansbr01,1999,SF,25,MIN,5,24,,34%,50%,16%,,-31.2,-31.4,0,0,0,0,0,,2,0,0
Patrick Ewing,ewingpa01,1999,C,36,NYK,38,1300,,,,,100%,2.6,-0.1,34,36,49,12,97,,101,20,36
Jamie Feick,feickja01,1999,PF-C,24,TOT,28,852,,,,14%,86%,0.4,6.5,15,6,36,4,28,,55,6,13
Jamie Feick,feickja01,1999,C,24,MIL,2,3,,,,100%,,-69.1,-73.2,0,0,0,0,0,,0,0,0
Jamie Feick,feickja01,1999,PF,24,NJN,26,849,,,,14%,86%,0.7,6.7,15,6,36,4,28,,55,6,13
Duane Ferrell,ferredu01,1999,SF,33,GSW,8,46,,44%,53%,3%,,19.6,22.6,1,0,2,0,2,,0,0,3
Danny Ferry,ferryda01,1999,PF,32,CLE,50,1058,,,,78%,23%,-1.7,7.3,22,5,54,8,3,,114,1,5
Michael Finley,finlemi01,1999,SF,25,DAL,50,2051,,47%,51%,2%,,-2.3,4.7,71,17,32,9,90,,480,14,35
Derek Fisher,fishede01,1999,PG,24,LAL,50,1131,100%,,,,,8.1,8.8,52,9,23,8,24,,420,5,22
Danny Fortson,fortsda01,1999,PF,22,DEN,50,1417,,,1%,88%,11%,-6.6,-0.4,19,12,83,24,105,,78,17,62
Greg Foster,fostegr01,1999,PF,30,UTA,42,458,,,,29%,71%,-7.6,-18.1,5,4,30,7,8,,52,1,9
Rick Fox,foxri01,1999,SF,29,LAL,44,944,,3%,92%,5%,,3.8,0.6,31,7,54,10,35,,192,9,22
Adonal Foyle,foylead01,1999,C,23,GSW,44,614,,,,37%,64%,-3.4,-1.0,11,3,45,6,19,,38,4,16
Todd Fuller,fulleto02,1999,C,24,UTA,42,462,,,,2%,99%,-2.3,-11.8,5,10,23,6,19,,13,2,16
Lawrence Funderburke,fundela01,1999,PF,28,SAC,47,936,,,,96%,4%,-6.2,-9.5,18,9,27,9,56,,71,20,23
Kevin Garnett,garneke01,1999,PF,22,MIN,47,1780,,,32%,42%,27%,2.1,8.6,62,19,66,21,89,,419,12,29
Marlon Garnett,garnema01,1999,PG,23,BOS,24,205,62%,38%,,,,-10.2,-8.1,4,5,7,2,7,,40,0,5
Dean Garrett,garrede01,1999,C,32,MIN,49,1054,,,,,100%,-3.9,-6.6,11,9,70,2,26,,56,7,20
Pat Garrity,garripa01,1999,PF,22,PHO,39,538,,,13%,79%,8%,-0.7,-1.8,6,6,24,6,24,,41,6,12
Chris Gatling,gatlich01,1999,C,31,TOT,48,775,,,,55%,45%,-1.5,-3.1,21,13,41,21,42,,70,9,9
Chris Gatling,gatlich01,1999,C,31,NJN,18,281,,,,43%,57%,-8.7,-5.6,11,4,14,10,11,,26,2,3
Chris Gatling,gatlich01,1999,C,31,MIL,30,494,,,,62%,38%,2.6,-1.7,10,9,27,11,31,,44,7,6
Andrew Gaze,gazean01,1999,SG,33,SAS,19,58,,44%,56%,,,30.3,21.0,1,0,3,1,0,,14,0,0
Matt Geiger,geigema01,1999,C,29,PHI,50,1540,,,,1%,99%,5.6,8.0,26,28,65,19,72,,124,13,31
Kendall Gill,gillke01,1999,SF,30,NJN,50,1606,2%,20%,76%,3%,,-4.2,-1.3,29,12,66,13,69,,271,11,52
Armen Gilliam,gilliar01,1999,PF,34,MIL,34,668,,,,74%,26%,-1.2,-7.2,9,11,21,5,44,,44,3,13
Brian Grant,grantbr01,1999,PF,26,POR,48,1525,,,1%,71%,28%,7.8,3.6,41,21,67,11,98,,156,18,42
Gary Grant,grantga01,1999,PG,33,POR,2,7,70%,30%,,,,61.5,55.3,0,0,0,0,0,,8,0,0
Harvey Grant,grantha01,1999,PF,33,PHI,47,798,,1%,39%,57%,3%,3.7,1.6,10,3,36,2,9,,51,2,2
Horace Grant,grantho01,1999,PF,33,ORL,50,1660,,,,88%,12%,0.4,-3.4,22,9,54,5,24,,204,4,17
Paul Grant,grantpa01,1999,C,25,TOT,6,13,,,,,100%,-21.8,-23.4,0,1,3,0,0,,0,0,2
Paul Grant,grantpa01,1999,C,25,MIN,4,8,,,,,100%,-48.0,-48.1,0,0,3,0,0,,0,0,2
Paul Grant,grantpa01,1999,C,25,MIL,2,5,,,,,100%,20.0,16.1,0,1,0,0,0,,0,0,0
Ed Gray,grayed01,1999,SG,23,ATL,30,337,2%,90%,9%,,,-12.5,-19.0,15,4,10,5,15,,24,5,13
A.C. Green,greenac01,1999,PF,35,DAL,50,924,,1%,62%,38%,,-5.9,-4.5,12,1,23,3,21,,54,9,17
Litterial Green,greenli01,1999,PG,28,CLE,1,2,100%,,,,,-33.3,-27.5,0,0,0,0,0,,0,0,0
Tom Gugliotta,guglito01,1999,PF,29,PHO,43,1563,,,,55%,45%,2.8,6.1,44,22,58,11,78,,273,14,42
Tom Hammonds,hammoto01,1999,PF,31,MIN,49,716,,,32%,65%,3%,-2.2,-2.9,12,7,47,7,40,,45,9,19
Anfernee Hardaway,hardaan01,1999,SG,27,ORL,50,1944,36%,64%,,,,2.1,3.1,94,29,53,7,89,,587,21,27
Tim Hardaway,hardati01,1999,PG,32,MIA,48,1772,100%,,,,,8.5,4.0,86,23,33,8,45,,754,10,17
Derek Harper,harpede01,1999,PG,37,LAL,45,1120,96%,4%,,,,-1.7,-9.5,37,5,12,2,6,,400,1,6
Ron Harper,harpero01,1999,SG,35,CHI,35,1107,,52%,48%,,,-5.2,11.0,32,18,37,4,45,,254,4,25
Matt Harpring,harprma01,1999,SF,22,ORL,50,1114,,8%,90%,2%,,-0.7,-4.0,32,17,40,9,54,,97,13,29
Al Harrington,harrial01,1999,PF,18,IND,21,160,,,33%,66%,1%,-8.0,-13.4,6,2,11,2,7,,10,1,9
Othella Harrington,harriot01,1999,PF,25,HOU,41,903,,,3%,67%,31%,4.0,2.2,13,17,42,13,54,,35,15,34
Lucious Harris,harrilu01,1999,SG,28,NJN,36,602,10%,66%,25%,,,3.6,9.7,7,6,29,2,19,,70,1,12
Hersey Hawkins,hawkihe01,1999,SG,32,SEA,50,1644,4%,93%,3%,,,2.7,9.6,45,22,40,4,51,,268,7,17
Michael Hawkins,hawkimi01,1999,PG,26,SAC,24,203,100%,,,,,0.7,1.0,8,4,5,0,1,,62,1,2
Alan Henderson,hendeal01,1999,SF,26,ATL,38,1142,,,71%,29%,,-2.0,-11.0,24,16,49,6,65,,62,12,48
Cedric Henderson,hendece02,1999,SF,23,CLE,50,1517,,,89%,10%,,-8.3,-6.9,44,17,48,7,39,,235,5,32
J.R. Henderson,hendejr01,1999,SF,22,VAN,30,331,,29%,70%,,,-9.9,-0.7,5,3,12,2,20,,51,1,15
Mark Hendrickson,hendrma01,1999,PF,24,NJN,22,399,,,,99%,1%,-3.8,0.0,4,6,24,0,17,,32,0,10
Steve Henson,hensost01,1999,PG,30,DET,4,25,100%,,,,,-3.1,-5.8,2,0,0,0,1,,6,0,0
Carl Herrera,herreca01,1999,PF,32,TOT,28,307,,,,92%,8%,-8.2,-1.2,6,3,18,4,6,,8,1,2
Carl Herrera,herreca01,1999,PF,32,VAN,4,42,,,,100%,,-24.9,-15.8,1,1,0,1,1,,6,0,1
Carl Herrera,herreca01,1999,PF,32,DEN,24,265,,,,90%,10%,-5.5,1.1,5,2,18,3,5,,2,1,1
Grant Hill,hillgr01,1999,SF,26,DET,50,1852,,,92%,8%,,3.8,5.3,88,48,48,18,164,,705,38,53
Tyrone Hill,hillty01,1999,PF,30,TOT,38,1104,,,3%,76%,21%,0.1,-4.2,12,15,62,15,59,,76,10,24
Tyrone Hill,hillty01,1999,PF,30,MIL,17,517,,,,60%,40%,8.8,6.1,4,4,35,5,31,,40,5,15
Tyrone Hill,hillty01,1999,PF,30,PHI,21,587,,,6%,90%,4%,-7.5,-13.3,8,11,27,10,28,,36,5,9
Fred Hoiberg,hoibefr01,1999,SG,26,IND,12,87,6%,94%,,,,-3.3,-8.1,2,1,8,0,0,,8,0,3
Jerald Honeycutt,honeyje01,1999,PF,24,TOT,16,102,,,45%,48%,7%,-12.6,-16.1,4,3,8,1,3,,6,0,4
Jerald Honeycutt,honeyje01,1999,PF,24,MIL,3,12,,,43%,57%,,43.8,40.1,0,0,3,1,1,,0,0,0
Jerald Honeycutt,honeyje01,1999,PF,24,PHI,13,90,,,46%,47%,8%,-20.1,-23.6,4,3,5,0,2,,6,0,4
Jeff Hornacek,hornaje01,1999,SG,35,UTA,48,1435,,100%,,,,11.8,11.4,49,19,37,6,36,,395,7,23
Robert Horry,horryro01,1999,PF,28,LAL,38,744,,,11%,87%,2%,10.3,10.2,28,8,42,6,12,,128,4,6
Allan Houston,houstal01,1999,SG,27,NYK,50,1815,,91%,9%,,,2.9,1.0,60,29,50,16,69,,299,17,38
