Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Jeff Adrien,adrieje01,2012,PF,25,HOU,8,63,,,,100%,,-12.6,-13.2,2,0,3,0,5,1,2,0,2
Arron Afflalo,afflaar01,2012,SG,26,DEN,62,2086,2%,71%,26%,1%,,1.1,-6.2,24,24,71,18,95,6,357,19,62
Blake Ahearn,ahearbl01,2012,PG,27,UTA,4,30,100%,,,,,-19.7,-20.5,4,1,2,0,0,0,2,0,0
Solomon Alabi,alabiso01,2012,C,23,TOR,14,122,,,,,100%,1.7,5.7,3,0,7,1,4,0,7,0,4
Cole Aldrich,aldrico01,2012,C,23,OKC,26,173,,,,,100%,-6.9,-14.4,3,5,13,0,4,1,6,0,2
LaMarcus Aldridge,aldrila01,2012,PF,26,POR,55,1994,,,,68%,33%,3.5,12.4,22,52,89,21,128,6,340,30,28
Lavoy Allen,allenla01,2012,PF,22,PHI,41,624,,,,64%,36%,6.3,1.9,11,2,47,3,7,2,72,2,10
Ray Allen,allenra02,2012,SG,36,BOS,46,1565,,94%,6%,,,2.8,-0.3,36,19,42,11,34,4,229,9,18
Tony Allen,allento01,2012,SG,30,MEM,58,1525,8%,92%,,,,6.6,8.3,40,33,60,11,79,6,167,16,49
Morris Almond,almonmo01,2012,SG,26,WAS,4,67,,92%,8%,,,27.2,34.0,0,0,1,1,2,0,4,1,0
Al-Farouq Aminu,aminual01,2012,SF,21,NOH,66,1477,,1%,88%,12%,,-0.6,6.8,30,30,71,18,55,3,141,13,39
Lou Amundson,amundlo01,2012,PF,29,IND,60,753,,,,96%,4%,-2.5,-7.5,15,13,72,6,36,4,32,6,29
Chris Andersen,anderch01,2012,C,33,DEN,32,486,,,,6%,94%,5.4,2.4,3,7,32,3,32,3,13,5,9
Alan Anderson,anderal01,2012,SF,29,TOR,17,461,,24%,76%,,,-2.0,2.0,8,8,18,3,13,3,56,3,7
James Anderson,anderja01,2012,SG,22,SAS,51,603,,72%,28%,,,8.5,0.8,9,13,20,6,23,1,89,2,14
Ryan Anderson,anderry01,2012,PF,23,ORL,61,1964,,,,93%,7%,6.5,14.6,23,17,67,5,73,14,129,16,37
Carmelo Anthony,anthoca01,2012,SF,27,NYK,55,1876,,1%,73%,26%,,2.5,-2.0,58,37,65,29,153,7,463,30,72
Joel Anthony,anthojo01,2012,C,29,MIA,64,1349,,,,,100%,10.3,6.2,8,16,85,9,34,8,20,3,22
Gilbert Arenas,arenagi01,2012,PG,30,MEM,17,211,92%,8%,,,,7.1,5.1,9,2,13,1,4,0,41,0,3
Trevor Ariza,arizatr01,2012,SF,26,NOH,41,1350,,11%,87%,2%,,-6.9,-4.6,30,27,32,10,45,7,299,9,26
Omer Asik,asikom01,2012,C,25,CHI,66,971,,,,,100%,9.6,0.1,14,23,65,9,52,7,75,11,24
D.J. Augustin,augusdj01,2012,PG,24,CHA,48,1408,77%,23%,,,,-15.4,0.5,65,20,23,15,38,16,659,5,42
Gustavo Ayon,ayongu01,2012,PF,26,NOH,54,1088,,,,65%,35%,-1.6,4.0,17,11,48,9,29,6,166,11,32
Jeff Ayres,pendeje02,2012,C,24,IND,20,106,,,,7%,94%,4.1,0.9,1,0,9,1,2,2,11,1,4
Kelenna Azubuike,azubuke01,2012,SG,28,DAL,3,18,,21%,79%,,,-27.0,-28.4,2,1,0,1,0,0,0,0,0
Luke Babbitt,babbilu01,2012,SF,22,POR,40,537,,,50%,50%,,-13.5,-14.8,7,14,25,2,4,1,39,0,5
Renaldo Balkman,balkmre01,2012,SF,27,NYK,14,115,,10%,67%,23%,,0.5,-3.0,2,4,9,0,5,0,11,1,0
Leandro Barbosa,barbole01,2012,SG,29,TOT,64,1382,7%,93%,,,,-2.3,-0.9,38,29,52,21,51,9,227,14,36
Leandro Barbosa,barbole01,2012,SG,29,TOR,42,946,10%,90%,,,,-3.9,-0.2,27,22,41,14,36,6,149,9,24
Leandro Barbosa,barbole01,2012,SG,29,IND,22,436,,99%,1%,,,1.0,-2.6,11,7,11,7,15,3,78,5,12
J.J. Barea,bareajo01,2012,PG,27,MIN,41,1032,100%,,,,,-4.2,-3.2,64,29,15,7,43,35,530,8,27
Andrea Bargnani,bargnan01,2012,C,26,TOR,31,1032,,,,22%,78%,-2.6,1.6,20,21,19,16,79,4,132,15,22
Matt Barnes,barnema02,2012,SF,31,LAL,63,1440,,16%,84%,1%,,2.4,1.6,43,18,76,7,48,6,273,8,30
Earl Barron,barroea01,2012,C,30,GSW,2,9,,,,,100%,-11.8,-8.2,0,0,3,0,0,0,0,0,0
Brandon Bass,bassbr01,2012,PF,26,BOS,59,1868,,,,97%,3%,4.7,4.3,17,26,80,13,72,6,133,9,60
Tony Battie,battito01,2012,C,35,PHI,27,295,,,,8%,92%,8.2,3.8,2,1,16,0,1,2,37,0,2
Shane Battier,battish01,2012,SF,33,MIA,65,1499,,32%,65%,3%,,4.9,-3.4,29,2,54,2,6,18,182,1,12
