Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Keith Bogans,boganke01,2009,SG,28,ORL,36,787,,77%,23%,,,7.7,-0.2,10,4,21,3,10,7,76,0,10
Keith Bogans,boganke01,2009,SG,28,MIL,29,485,,31%,67%,3%,,-3.2,-2.2,12,7,20,1,13,7,78,0,6
Andrew Bogut,bogutan01,2009,C,24,MIL,36,1124,,,,,100%,4.1,7.5,23,33,65,18,45,30,158,12,25
Matt Bonner,bonnema01,2009,PF,28,SAS,81,1928,,,,78%,22%,8.3,8.3,20,6,88,4,9,13,190,4,12
Josh Boone,boonejo01,2009,C,24,NJN,62,995,,,,,100%,-1.7,1.4,12,12,75,3,37,3,72,8,17
Calvin Booth,boothca01,2009,C,32,TOT,8,56,,,,11%,89%,-22.8,-13.6,1,0,6,0,4,0,0,0,1
Calvin Booth,boothca01,2009,C,32,MIN,1,1,,,,,100%,100.0,105.6,0,0,0,0,0,0,0,0,0
Calvin Booth,boothca01,2009,C,32,SAC,7,55,,,,11%,89%,-25.0,-15.8,1,0,6,0,4,0,0,0,1
Carlos Boozer,boozeca01,2009,PF,27,UTA,37,1197,,,,59%,41%,-1.8,-6.6,24,31,66,14,60,2,173,9,53
Chris Bosh,boshch01,2009,C,24,TOR,77,2928,,,,6%,94%,-1.4,5.9,62,66,97,21,285,24,436,55,83
Bruce Bowen,bowenbr01,2009,SF,37,SAS,80,1506,,39%,55%,6%,,0.2,-6.1,12,7,46,3,9,22,93,5,8
Ryan Bowen,bowenry01,2009,SF,33,NOH,21,219,,31%,46%,23%,,-6.1,-8.4,1,1,17,1,2,1,24,1,1
Elton Brand,brandel01,2009,PF,29,PHI,29,920,,,,74%,26%,-0.4,-0.4,21,22,43,8,56,5,86,12,20
Corey Brewer,breweco01,2009,SF,22,MIN,15,307,,81%,19%,,,0.1,6.2,7,2,17,3,8,5,54,3,11
Ronnie Brewer,brewero02,2009,SF,23,UTA,81,2605,,12%,84%,5%,,1.7,-3.3,50,35,61,7,181,23,398,48,61
Aaron Brooks,brookaa01,2009,PG,24,HOU,80,1998,100%,,,,,4.7,0.4,69,39,77,9,56,14,544,15,55
Andre Brown,brownan01,2009,PF,27,CHA,4,41,,,,49%,51%,-6.6,-5.3,2,2,4,1,1,0,2,0,1
Bobby Brown,brownbo02,2009,SG-PG,24,TOT,68,931,44%,55%,,,,-11.9,-4.2,34,18,40,4,19,8,262,6,17
Bobby Brown,brownbo02,2009,SG,24,SAC,47,675,33%,66%,1%,,,-14.6,-6.2,25,14,29,3,14,6,197,3,9
Bobby Brown,brownbo02,2009,PG,24,MIN,21,256,74%,27%,,,,-4.9,0.8,9,4,11,1,5,2,65,3,8
Dee Brown,brownde03,2009,PG,24,TOT,19,261,100%,,,,,-5.8,1.5,11,5,11,1,3,4,84,1,1
Dee Brown,brownde03,2009,PG,24,WAS,17,233,100%,,,,,-5.4,3.1,9,4,8,1,2,4,78,1,1
Dee Brown,brownde03,2009,PG,24,PHO,2,28,100%,,,,,-8.9,-11.1,2,1,3,0,1,0,6,0,0
Devin Brown,brownde02,2009,SG,30,NOH,63,869,25%,74%,1%,,,1.7,-0.3,20,12,33,8,51,4,129,11,30
Kwame Brown,brownkw01,2009,C,26,DET,58,999,,,,,100%,0.3,1.0,7,15,81,16,57,14,71,10,16
Shannon Brown,brownsh01,2009,SG,23,TOT,48,477,28%,68%,4%,,,-3.1,-5.0,21,10,23,4,16,4,87,4,12
Shannon Brown,brownsh01,2009,SG,23,CHA,30,341,6%,89%,6%,,,-10.3,-9.8,18,6,18,3,11,2,65,2,10
Shannon Brown,brownsh01,2009,SG,23,LAL,18,136,84%,16%,,,,14.9,7.0,3,4,5,1,5,2,22,2,2
Kobe Bryant,bryanko01,2009,SG,30,LAL,82,2960,6%,94%,,,,11.0,11.1,100,71,55,16,226,8,914,57,64
Greg Buckner,buckngr01,2009,SF,32,MEM,63,878,1%,45%,53%,1%,,-1.8,5.2,19,5,51,5,5,13,132,1,11
Caron Butler,butleca01,2009,SG,28,WAS,67,2585,,40%,59%,,,-7.9,1.0,101,54,66,23,172,4,646,43,68
Rasual Butler,butlera01,2009,SF,29,NOH,82,2614,,46%,48%,7%,,0.0,-5.7,16,18,96,10,47,11,168,12,25
Andrew Bynum,bynuman01,2009,C,21,LAL,50,1446,,,,,100%,8.3,0.1,17,24,92,18,119,3,160,35,37
Will Bynum,bynumwi01,2009,PG,26,DET,57,803,87%,13%,,,,3.1,4.5,39,22,23,8,52,4,357,9,35
Jose Calderon,caldejo01,2009,PG,27,TOR,68,2333,98%,2%,,,,-2.9,0.3,95,31,44,10,33,18,1359,9,21
Marcus Camby,cambyma01,2009,C,34,LAC,62,1925,,,,24%,77%,-6.0,7.7,53,25,88,5,81,10,266,16,20
Brian Cardinal,cardibr01,2009,PF,31,MIN,64,909,,,3%,65%,32%,-0.2,7.0,31,7,70,9,9,21,173,1,9
Rodney Carney,carnero01,2009,SG,24,MIN,67,1199,,65%,35%,,,-5.3,0.4,18,14,56,2,30,4,58,5,13
Matt Carroll,carroma01,2009,SG,28,TOT,55,616,1%,67%,32%,,,-11.4,-11.8,12,12,29,3,9,4,57,4,4
Matt Carroll,carroma01,2009,SG,28,CHA,34,475,,61%,39%,,,-8.9,-8.6,11,8,25,2,6,3,50,4,4
Matt Carroll,carroma01,2009,SG,28,DAL,21,141,5%,85%,11%,,,-19.5,-22.7,1,4,4,1,3,1,7,0,0
Anthony Carter,cartean01,2009,PG,33,DEN,78,1787,97%,3%,,,,2.8,-1.5,111,24,69,8,24,9,826,7,14
Vince Carter,cartevi01,2009,SG,32,NJN,80,2946,3%,79%,18%,,,-2.3,1.9,85,39,133,23,155,11,891,34,50
Mario Chalmers,chalmma01,2009,PG,22,MIA,82,2626,97%,4%,,,,0.4,0.8,90,43,98,18,71,31,879,17,31
Tyson Chandler,chandty01,2009,C,26,NOH,45,1445,,,,,100%,7.5,8.8,13,16,77,19,60,3,52,13,13
Wilson Chandler,chandwi01,2009,SF,21,NYK,82,2735,,18%,55%,26%,,-4.0,-4.0,56,30,164,19,104,13,416,30,43
Speedy Claxton,claxtsp01,2009,PG,30,ATL,2,15,100%,,,,,-14.3,-16.2,0,0,0,0,1,1,6,0,2
Jarron Collins,collija03,2009,C,30,UTA,26,201,,,,12%,88%,-8.2,-11.5,2,4,24,1,4,4,14,1,8
Jason Collins,collija04,2009,C,30,MIN,31,422,,,,,100%,-23.0,-19.3,2,4,33,4,12,6,25,0,9
Mardy Collins,collima01,2009,PG-SG,24,TOT,48,890,47%,41%,12%,,,-3.9,6.9,35,12,41,7,21,3,250,6,31
Mardy Collins,collima01,2009,SG,24,NYK,9,75,,23%,75%,2%,,-4.5,-1.8,3,2,4,0,5,0,27,1,5
Mardy Collins,collima01,2009,PG,24,LAC,39,815,51%,43%,6%,,,-3.8,7.7,32,10,37,7,16,3,223,5,26
Nick Collison,collini01,2009,C,28,OKC,71,1831,,,,27%,73%,-5.9,1.6,16,22,156,11,64,14,144,12,37
Mike Conley,conlemi01,2009,PG,21,MEM,82,2508,100%,,,,,-6.0,-0.6,82,42,70,6,74,12,784,19,44
Brian Cook,cookbr01,2009,PF,28,TOT,30,171,,,12%,83%,5%,-12.6,-20.5,3,1,10,5,3,2,11,0,3
Brian Cook,cookbr01,2009,PF,28,ORL,21,146,,,14%,86%,,-6.7,-15.1,2,1,8,5,3,1,8,0,2
Brian Cook,cookbr01,2009,PF,28,HOU,9,25,,,,66%,34%,-47.4,-52.2,1,0,2,0,0,1,3,0,1
Daequan Cook,cookda02,2009,SF,21,MIA,75,1833,,48%,52%,,,-0.6,-1.3,21,10,64,3,14,7,172,2,23
Jamal Crawford,crawfja01,2009,PG-SG,28,TOT,65,2479,56%,39%,5%,,,-4.6,-2.0,85,31,51,10,117,5,647,35,32
Jamal Crawford,crawfja01,2009,SG,28,NYK,11,392,,66%,34%,,,-0.9,2.1,17,5,8,1,17,1,111,5,4
Jamal Crawford,crawfja01,2009,PG,28,GSW,54,2087,66%,34%,,,,-5.3,-2.8,68,26,43,9,100,4,536,30,28
Joe Crawford,crawfjo01,2009,SF,22,NYK,2,23,,72%,28%,,,19.0,21.9,0,0,1,0,1,0,3,0,1
Javaris Crittenton,crittja01,2009,PG-SG,21,TOT,63,1174,73%,26%,,,,-9.1,-1.2,43,24,33,5,43,8,340,18,29
Javaris Crittenton,crittja01,2009,SG,21,MEM,7,44,3%,97%,,,,-13.6,-7.9,1,2,1,0,6,1,11,1,0
Javaris Crittenton,crittja01,2009,PG,21,WAS,56,1130,76%,24%,,,,-8.9,-1.0,42,22,32,5,37,7,329,17,29
Austin Croshere,croshau01,2009,PF,33,TOT,14,100,,,3%,77%,20%,-16.2,-16.4,3,2,4,0,5,0,23,1,6
Austin Croshere,croshau01,2009,PF,33,MIL,11,77,,,4%,73%,22%,-15.1,-14.1,1,2,3,0,4,0,16,0,6
Austin Croshere,croshau01,2009,PF,33,SAS,3,23,,,,89%,12%,-20.0,-24.1,2,0,1,0,1,0,7,1,0
Eddy Curry,curryed01,2009,C,26,NYK,3,12,,,,,100%,-58.9,-56.4,0,2,3,0,2,0,0,1,0
Samuel Dalembert,dalemsa01,2009,C,27,PHI,82,2036,,,,,100%,1.4,3.0,33,31,127,21,50,8,38,6,29
Erick Dampier,dampier01,2009,C,33,DAL,80,1836,,,,,100%,2.1,-0.6,26,18,118,12,65,6,180,13,23
Antonio Daniels,daniean01,2009,PG,33,TOT,74,1021,91%,9%,,,,-12.4,-13.8,32,18,20,6,44,19,407,9,13
Antonio Daniels,daniean01,2009,PG,33,WAS,13,288,95%,5%,,,,-12.9,-5.0,10,2,10,1,17,4,107,6,3
Antonio Daniels,daniean01,2009,PG,33,NOH,61,733,89%,11%,,,,-12.2,-17.2,22,16,10,5,27,15,300,3,10
Marquis Daniels,daniema01,2009,SF,28,IND,54,1700,,33%,61%,6%,,-1.1,0.2,42,31,53,6,62,17,270,25,52
Jermareo Davidson,davidje01,2009,SF,24,GSW,14,111,,,32%,55%,13%,-7.1,-3.3,4,1,10,0,6,0,2,1,0
Baron Davis,davisba01,2009,PG,29,LAC,65,2248,90%,10%,,,,-8.8,2.7,130,33,89,13,82,16,1095,18,57
Glen Davis,davisgl01,2009,C,23,BOS,76,1637,,,,35%,65%,4.4,-6.7,20,13,117,30,89,33,160,17,37
Paul Davis,davispa01,2009,PF,24,LAC,27,320,,,,55%,45%,-7.2,3.0,6,3,28,1,17,1,28,0,10
Ricky Davis,davisri01,2009,SG,29,LAC,36,785,6%,48%,44%,2%,,-15.4,-6.7,29,6,31,2,14,8,193,3,9
Luol Deng,denglu01,2009,SF,23,CHI,49,1665,,1%,87%,12%,,-1.0,-1.4,23,26,32,10,83,10,217,11,30
Boris Diaw,diawbo01,2009,PF,26,TOT,81,2754,,,3%,90%,7%,1.3,4.8,103,46,97,33,60,8,759,19,44
Boris Diaw,diawbo01,2009,PF,26,PHO,22,538,,,4%,88%,8%,1.1,-1.1,16,8,20,8,10,2,108,6,5
Boris Diaw,diawbo01,2009,PF,26,CHA,59,2216,,,2%,90%,7%,1.4,6.3,87,38,77,25,50,6,651,13,39
Yakhouba Diawara,diawaya01,2009,SF,26,MIA,63,851,,6%,76%,18%,,-3.3,-4.3,4,4,39,1,10,4,67,3,4
Travis Diener,dienetr01,2009,PG,26,IND,55,719,94%,6%,,,,-1.5,-0.4,11,5,13,2,3,1,302,0,1
Ike Diogu,dioguik01,2009,PF,25,TOT,29,215,,,1%,85%,14%,-20.1,-16.3,2,7,11,2,24,0,7,7,12
Ike Diogu,dioguik01,2009,PF,25,POR,19,73,,,4%,95%,1%,-30.6,-37.6,1,3,3,1,9,0,0,0,5
Ike Diogu,dioguik01,2009,PF,25,SAC,10,142,,,,80%,20%,-14.7,-5.4,1,4,8,1,15,0,7,7,7
DeSagana Diop,diopde01,2009,C,27,TOT,75,1036,,,,,100%,-7.0,-8.3,12,9,87,9,28,4,76,3,14
DeSagana Diop,diopde01,2009,C,27,DAL,34,452,,,,,100%,-7.7,-11.4,4,2,38,2,12,1,30,1,10
DeSagana Diop,diopde01,2009,C,27,CHA,41,584,,,,,100%,-6.4,-5.9,8,7,49,7,16,3,46,2,4
Juan Dixon,dixonju01,2009,PG,30,WAS,50,816,100%,,,,,-9.3,-1.2,45,17,36,1,12,3,255,3,11
Keyon Dooling,doolike01,2009,PG,28,NJN,77,2074,58%,43%,,,,-6.3,-7.3,61,28,33,7,58,14,645,12,21
Joey Dorsey,dorsejo01,2009,PF,25,HOU,3,6,,,,100%,,-27.3,-31.8,0,0,0,0,0,0,2,0,1
Quincy Douby,doubyqu01,2009,PG,24,TOT,27,300,83%,17%,,,,-6.6,1.4,7,5,15,0,8,4,51,0,5
Quincy Douby,doubyqu01,2009,PG,24,SAC,20,227,78%,22%,,,,-5.8,3.9,2,3,12,0,6,2,27,0,4
Quincy Douby,doubyqu01,2009,PG,24,TOR,7,73,100%,,,,,-9.0,-6.2,5,2,3,0,2,2,24,0,1
Chris Douglas-Roberts,douglch01,2009,SG,22,NJN,44,585,21%,69%,10%,,,3.1,6.8,13,12,22,1,27,1,122,5,15
Goran Dragic,dragigo01,2009,PG,22,PHO,55,728,97%,3%,,,,0.2,-2.4,34,18,41,7,28,5,252,3,15
Jared Dudley,dudleja01,2009,SF,23,TOT,68,1155,,8%,65%,26%,1%,0.5,-0.2,23,7,44,9,44,20,126,6,20
Jared Dudley,dudleja01,2009,SF,23,CHA,20,427,,,35%,63%,2%,-4.5,-3.5,4,2,19,3,13,9,44,2,8
Jared Dudley,dudleja01,2009,SF,23,PHO,48,728,,12%,83%,5%,,3.5,1.7,19,5,25,6,31,11,82,4,12
Chris Duhon,duhonch01,2009,PG,26,NYK,79,2906,57%,43%,,,,-3.7,-3.5,150,52,54,4,63,18,1340,15,36
Tim Duncan,duncati01,2009,C,32,SAS,75,2524,,,,,100%,4.3,1.0,59,66,97,17,238,7,600,52,91
Mike Dunleavy,dunlemi02,2009,SG,28,IND,18,495,,42%,53%,5%,,-2.8,-1.9,26,7,24,1,29,15,101,7,8
Kevin Durant,duranke01,2009,SF,20,OKC,74,2885,,12%,80%,8%,,-9.1,-8.5,78,83,65,39,210,5,454,43,73
Monta Ellis,ellismo01,2009,SG,23,GSW,25,892,36%,60%,5%,,,-5.2,-1.7,25,19,31,14,46,6,211,14,22
Francisco Elson,elsonfr01,2009,C,32,MIL,59,977,,,,2%,98%,-4.0,-3.5,9,17,77,11,17,11,74,1,14
Melvin Ely,elyme01,2009,C,30,NOH,31,373,,,,13%,87%,-5.5,-8.2,4,3,28,4,14,7,39,0,12
Maurice Evans,evansma01,2009,SF,30,ATL,80,1840,,8%,82%,10%,,0.0,-3.5,20,14,55,3,35,5,134,8,26
Reggie Evans,evansre01,2009,PF,28,PHI,79,1137,,,,81%,19%,-2.5,-3.4,15,15,56,18,73,8,61,5,32
Jordan Farmar,farmajo01,2009,PG,22,LAL,65,1192,100%,,,,,1.6,-9.4,61,11,43,9,36,6,348,10,29
Desmon Farmer,farmede01,2009,SG,27,SAS,3,54,,49%,51%,,,7.4,3.5,3,0,2,1,0,0,5,0,0
Raymond Felton,feltora01,2009,PG,24,CHA,82,3086,62%,38%,,,,-0.5,4.1,149,56,74,11,92,23,1266,21,71
Rudy Fernandez,fernaru01,2009,SG,23,POR,78,1993,5%,93%,2%,,,5.6,-1.3,55,10,42,2,40,19,361,11,11
Kyrylo Fesenko,fesenky01,2009,C,22,UTA,21,156,,,,,100%,5.1,2.4,4,0,16,1,9,0,9,1,5
Michael Finley,finlemi01,2009,SF,35,SAS,81,2336,,,79%,21%,,3.0,-2.4,28,17,50,5,16,6,269,2,11
Derek Fisher,fishede01,2009,PG,34,LAL,82,2441,100%,,,,,11.1,7.5,56,9,81,4,38,48,584,8,27
T.J. Ford,fordtj01,2009,PG,25,IND,74,2258,100%,,,,,-1.6,-0.9,94,60,84,12,117,11,934,29,58
Jeff Foster,fosteje01,2009,C,32,IND,74,1828,,,,29%,72%,2.5,6.7,41,18,127,16,66,35,299,18,22
Randy Foye,foyera01,2009,SG,25,MIN,70,2494,29%,66%,5%,,,-4.6,2.8,80,36,94,18,109,20,681,12,79
Adonal Foyle,foylead01,2009,C,33,TOT,10,62,,,,,100%,-2.4,-9.7,0,0,4,1,2,0,2,0,0
Adonal Foyle,foylead01,2009,C,33,ORL,9,59,,,,,100%,-1.8,-9.7,0,0,3,1,2,0,2,0,0
Adonal Foyle,foylead01,2009,C,33,MEM,1,3,,,,,100%,-14.3,-8.5,0,0,1,0,0,0,0,0,0
Channing Frye,fryech01,2009,PF,25,POR,63,746,,,,79%,21%,-8.0,-17.6,6,6,63,8,10,5,59,1,5
Dan Gadzuric,gadzuda01,2009,C,30,MIL,67,941,,,,2%,98%,-2.0,-0.9,15,6,102,10,30,16,87,6,15
Danilo Gallinari,gallida01,2009,SG,20,NYK,28,412,,37%,58%,5%,,5.7,9.4,3,4,29,1,9,5,41,1,5
Francisco Garcia,garcifr01,2009,SF,27,SAC,65,1975,,38%,56%,6%,,-11.3,-3.7,57,23,108,15,59,16,356,10,28
Thomas Gardner,gardnth01,2009,SG,23,ATL,16,98,,43%,56%,,,6.5,4.7,3,0,0,0,2,0,4,0,2
Kevin Garnett,garneke01,2009,PF,32,BOS,57,1772,,,2%,88%,10%,14.3,10.6,38,14,50,14,57,3,324,16,14
Marc Gasol,gasolma01,2009,C,24,MEM,82,2521,,,,,100%,-6.8,-2.9,44,55,146,27,170,36,335,46,48
Pau Gasol,gasolpa01,2009,C,28,LAL,81,2999,,,,30%,70%,9.3,4.4,71,64,101,6,183,15,654,37,66
Rudy Gay,gayru01,2009,SF,22,MEM,79,2945,,,85%,15%,,-7.7,-7.6,70,76,102,25,153,10,307,26,82
Devean George,georgde01,2009,SF,31,DAL,43,708,,1%,98%,2%,,-5.3,-9.4,2,6,25,2,10,4,34,2,8
Daniel Gibson,gibsoda01,2009,PG,22,CLE,75,1795,50%,51%,,,,7.0,-6.1,22,19,96,8,31,10,307,7,31
J.R. Giddens,giddejr01,2009,SF,23,BOS,6,8,,71%,28%,2%,,15.9,7.5,0,0,0,1,0,0,0,0,0
Eddie Gill,gilled01,2009,PG,30,MIL,6,43,100%,,,,,-24.2,-23.1,1,3,6,0,0,0,25,0,0
Manu Ginobili,ginobma01,2009,SG,31,SAS,44,1181,,58%,42%,,,3.5,-0.8,49,26,30,8,69,19,357,17,22
Ryan Gomes,gomesry01,2009,SF,26,MIN,82,2614,,,62%,37%,,-7.3,-5.1,48,45,88,22,80,3,307,17,37
Drew Gooden,goodedr01,2009,PF,27,TOT,51,1264,,,,36%,64%,-4.4,-6.3,20,33,88,12,73,16,109,15,28
Drew Gooden,goodedr01,2009,PF,27,CHI,31,918,,,,38%,62%,-4.8,-6.0,14,25,68,9,45,14,97,11,20
Drew Gooden,goodedr01,2009,PF,27,SAC,1,26,,,,58%,42%,2.1,11.6,1,1,1,1,1,0,4,0,0
Drew Gooden,goodedr01,2009,PF,27,SAS,19,320,,,,29%,71%,-4.0,-8.7,5,7,19,2,27,2,8,4,8
