Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Earl Clark,clarkea01,2014,PF,26,TOT,54,768,9.1,.466,.467,.130,3.2,18.2,10.5,3.7,1.1,2.8,10.1,17.9,,-0.4,0.8,0.3,.020,,-2.5,-0.1,-2.6,-0.1
Earl Clark,clarkea01,2014,PF,26,CLE,45,698,8.6,.467,.483,.100,3.1,17.6,10.2,3.6,1.2,2.3,10.7,17.9,,-0.5,0.7,0.2,.014,,-2.5,-0.1,-2.6,-0.1
Earl Clark,clarkea01,2014,PF,26,NYK,9,70,13.5,.453,.286,.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,,0.0,0.1,0.1,.080,,-2.4,-0.4,-2.7,0.0
Ian Clark,clarkia01,2014,SG,22,UTA,23,172,9.2,.485,.463,.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,,-0.2,0.1,-0.1,-0.025,,-2.9,-0.3,-3.2,-0.1
Victor Claver,clavevi01,2014,SF,25,POR,21,184,8.8,.502,.429,.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,,0.0,0.2,0.2,.047,,-3.2,0.0,-3.2,-0.1
Norris Cole,coleno01,2014,PG,25,MIA,82,2014,8.8,.497,.348,.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,,-0.5,1.7,1.2,.029,,-2.8,-0.4,-3.1,-0.6
Jason Collins,collija04,2014,C,35,BRK,22,172,4.1,.485,.125,.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,,-0.1,0.1,0.1,.017,,-6.4,-0.3,-6.7,-0.2
Darren Collison,collida01,2014,PG,26,LAC,80,2069,16.2,.575,.272,.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,,3.8,2.0,5.9,.136,,1.1,0.4,1.5,1.8
Nick Collison,collini01,2014,PF,33,OKC,81,1353,11.8,.599,.071,.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,,2.0,1.6,3.6,.128,,-1.3,0.5,-0.9,0.4
Mike Conley,conlemi01,2014,PG,26,MEM,73,2446,20.0,.545,.283,.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,,5.5,2.7,8.2,.161,,3.4,0.3,3.8,3.6
Chris Copeland,copelch01,2014,SF,29,IND,41,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,,0.6,0.4,1.0,.186,,4.2,0.3,4.5,0.4
DeMarcus Cousins,couside01,2014,C,23,SAC,71,2298,26.1,.555,.006,.500,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,,4.1,3.8,7.9,.166,,3.6,1.6,5.2,4.2
Robert Covington,covinro01,2014,SF,23,HOU,7,34,15.0,.571,.786,.000,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,,0.1,0.0,0.1,.122,,1.5,-0.8,0.7,0.0
Allen Crabbe,crabbal01,2014,SG,21,POR,15,100,7.7,.475,.424,.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,,0.0,0.1,0.1,.037,,-4.6,-1.4,-6.1,-0.1
Jamal Crawford,crawfja01,2014,SG,33,LAC,69,2094,17.3,.556,.441,.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,,3.8,1.5,5.3,.122,,3.0,-1.4,1.6,1.9
Jordan Crawford,crawfjo02,2014,SG-PG,25,TOT,81,1859,14.3,.516,.362,.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,,1.5,1.4,2.8,.073,,0.6,-1.2,-0.6,0.6
Jordan Crawford,crawfjo02,2014,PG,25,BOS,39,1198,15.7,.525,.345,.277,1.7,10.0,5.7,31.0,1.5,0.2,14.1,22.0,,1.7,0.7,2.4,.096,,1.5,-1.0,0.5,0.8
Jordan Crawford,crawfjo02,2014,SG,25,GSW,42,661,11.9,.503,.384,.129,1.7,8.6,5.2,14.2,1.0,0.2,12.4,26.8,,-0.2,0.7,0.4,.033,,-1.1,-1.5,-2.7,-0.1
Jae Crowder,crowdja01,2014,SF,23,DAL,78,1254,11.9,.551,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,,1.2,1.1,2.3,.089,,-0.7,0.8,0.2,0.7
Dante Cunningham,cunnida01,2014,PF,26,MIN,81,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,,0.9,2.0,2.9,.085,,-1.7,0.9,-0.8,0.5
Jared Cunningham,cunnija01,2014,SG,22,TOT,13,80,8.5,.464,.333,.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,,0.1,0.0,0.1,.075,,-5.1,1.1,-4.1,0.0
Jared Cunningham,cunnija01,2014,SG,22,ATL,5,22,-1.8,.347,.500,1.000,0.0,5.2,2.6,18.8,0.0,0.0,41.0,10.1,,-0.1,0.0,-0.1,-0.110,,-9.0,-2.4,-11.4,-0.1
Jared Cunningham,cunnija01,2014,SG,22,SAC,8,58,12.4,.477,.316,.737,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,,0.1,0.0,0.2,.145,,-3.7,2.4,-1.3,0.0
Seth Curry,curryse01,2014,PG,23,TOT,2,13,13.8,.500,.333,.000,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,,0.0,0.0,0.0,.131,,-2.5,7.1,4.7,0.0
Seth Curry,curryse01,2014,PG,23,MEM,1,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.006,,-7.3,0.7,-6.6,0.0
Seth Curry,curryse01,2014,PG,23,CLE,1,9,19.9,.500,.333,.000,0.0,12.8,6.2,0.0,11.5,0.0,0.0,14.9,,0.0,0.0,0.0,.187,,-0.3,10.0,9.7,0.0
Stephen Curry,curryst01,2014,PG,25,GSW,78,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,,9.3,4.0,13.4,.225,,6.3,1.1,7.4,6.7
Samuel Dalembert,dalemsa01,2014,C,32,DAL,80,1614,16.8,.605,.003,.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,,2.9,2.1,4.9,.147,,-0.9,0.1,-0.8,0.5
Troy Daniels,danietr01,2014,SG,22,HOU,5,75,16.0,.677,.806,.000,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,,0.2,0.0,0.2,.150,,3.7,-3.3,0.4,0.0
Gigi Datome,datomlu01,2014,SF,26,DET,34,238,8.0,.409,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,,-0.2,0.1,-0.1,-0.023,,-3.7,-2.3,-6.0,-0.2
Brandon Davies,daviebr01,2014,PF,22,PHI,51,575,7.5,.476,.078,.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,,-0.3,0.4,0.1,.008,,-5.7,-0.6,-6.3,-0.6
Anthony Davis,davisan02,2014,PF,20,NOP,67,2358,26.5,.582,.009,.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,,7.2,3.2,10.4,.212,,4.0,0.8,4.8,4.0
Ed Davis,davised01,2014,PF,24,MEM,63,956,15.9,.542,.000,.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,,1.2,1.4,2.6,.129,,-1.3,0.1,-1.2,0.2
Glen Davis,davisgl01,2014,PF,28,TOT,68,1662,13.1,.491,.019,.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,,0.2,1.8,2.0,.058,,-2.2,-0.3,-2.5,-0.2
Glen Davis,davisgl01,2014,PF,28,ORL,45,1354,13.7,.485,.020,.223,7.2,16.4,11.8,8.8,1.7,1.3,9.5,20.9,,0.2,1.3,1.5,.053,,-1.8,-0.4,-2.1,0.0
Glen Davis,davisgl01,2014,PF,28,LAC,23,308,10.3,.527,.012,.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,,0.1,0.4,0.5,.079,,-4.4,0.1,-4.3,-0.2
Austin Daye,dayeau01,2014,SF,25,TOT,22,148,11.0,.456,.544,.147,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,,-0.1,0.2,0.1,.047,,-2.8,-1.0,-3.8,-0.1
Austin Daye,dayeau01,2014,SF,25,TOR,8,33,2.4,.279,.615,.231,7.0,17.8,12.4,9.2,0.0,0.0,0.0,19.7,,-0.1,0.0,0.0,-0.067,,-6.9,-3.4,-10.3,-0.1
Austin Daye,dayeau01,2014,SF,25,SAS,14,115,13.5,.499,.527,.127,3.1,16.0,9.8,7.9,1.8,2.5,7.9,24.8,,0.0,0.2,0.2,.080,,-1.6,-0.4,-1.9,0.0
Nando De Colo,decolna01,2014,SF,26,TOT,47,494,13.1,.526,.346,.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,,0.3,0.7,1.0,.100,,-1.1,1.3,0.2,0.3
Nando De Colo,decolna01,2014,SF,26,SAS,26,301,13.2,.545,.333,.237,2.3,14.0,8.4,15.1,2.5,0.7,17.0,18.6,,0.1,0.5,0.6,.101,,-1.5,1.7,0.1,0.2
Nando De Colo,decolna01,2014,SF,26,TOR,21,193,12.9,.495,.367,.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,,0.2,0.2,0.4,.098,,-0.5,0.8,0.3,0.1
Dewayne Dedmon,dedmode01,2014,C,24,TOT,31,390,10.7,.500,.000,.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,,0.1,0.5,0.6,.070,,-4.5,-0.3,-4.7,-0.3
Dewayne Dedmon,dedmode01,2014,C,24,GSW,4,6,-5.1,.266,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.107,,-10.3,-3.2,-13.6,0.0
Dewayne Dedmon,dedmode01,2014,C,24,PHI,11,150,8.7,.533,.000,.448,7.6,28.5,17.6,2.9,0.0,4.8,20.6,12.3,,0.0,0.1,0.1,.035,,-5.8,0.0,-5.8,-0.1
Dewayne Dedmon,dedmode01,2014,C,24,ORL,16,234,12.5,.488,.000,.321,13.0,24.8,18.9,1.3,1.5,4.4,13.0,13.5,,0.1,0.4,0.5,.096,,-3.5,-0.4,-3.8,-0.1
Matthew Dellavedova,dellama01,2014,SG,23,CLE,72,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,,1.4,0.7,2.1,.078,,-1.6,-0.2,-1.8,0.1
Luol Deng,denglu01,2014,SF,28,TOT,63,2213,15.2,.517,.220,.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,,2.2,2.3,4.5,.098,,0.6,-0.1,0.4,1.4
Luol Deng,denglu01,2014,SF,28,CHI,23,860,17.0,.536,.175,.350,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,,1.0,1.4,2.4,.132,,1.5,1.0,2.5,1.0
Luol Deng,denglu01,2014,SF,28,CLE,40,1353,14.0,.503,.251,.285,4.8,12.2,8.4,12.0,1.4,0.3,8.8,20.6,,1.3,0.9,2.2,.077,,0.0,-0.8,-0.9,0.4
DeMar DeRozan,derozde01,2014,SG,24,TOR,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,,5.8,3.0,8.8,.141,,1.9,-0.3,1.7,2.8
Boris Diaw,diawbo01,2014,PF,31,SAS,79,1974,14.1,.578,.193,.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,,2.3,2.6,4.9,.120,,0.4,0.9,1.3,1.6
Gorgui Dieng,dienggo01,2014,C,24,MIN,60,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,,0.7,1.5,2.2,.129,,-2.0,0.9,-1.1,0.2
Toney Douglas,douglto01,2014,PG,27,TOT,51,675,9.2,.493,.537,.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,,0.2,0.7,0.9,.061,,-2.5,0.5,-2.0,0.0
Toney Douglas,douglto01,2014,PG,27,GSW,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,,-0.1,0.3,0.2,.028,,-3.4,0.6,-2.9,-0.1
Toney Douglas,douglto01,2014,PG,27,MIA,27,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,,0.3,0.4,0.7,.083,,-1.9,0.5,-1.4,0.1
Chris Douglas-Roberts,douglch01,2014,SF,27,CHA,49,1016,12.2,.588,.524,.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,,1.1,1.2,2.4,.113,,-1.1,0.5,-0.5,0.4
Goran Dragic,dragigo01,2014,SG,27,PHO,76,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,,8.4,2.0,10.3,.186,,4.1,-0.2,3.9,4.0
Andre Drummond,drumman01,2014,C,20,DET,81,2619,22.6,.599,.003,.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,,6.4,3.5,9.9,.182,,2.0,-0.6,1.4,2.3
Jared Dudley,dudleja01,2014,SF,28,LAC,74,1729,8.9,.541,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,.068,,-1.4,-0.1,-1.5,0.2
Tim Duncan,duncati01,2014,C,37,SAS,74,2158,21.3,.535,.006,.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,,2.8,4.6,7.4,.164,,1.2,2.1,3.3,2.9
Mike Dunleavy,dunlemi02,2014,SF,33,CHI,82,2584,12.6,.549,.419,.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,,2.4,4.1,6.5,.121,,-0.3,1.1,0.8,1.8
Kevin Durant,duranke01,2014,SF,25,OKC,81,3122,29.8,.635,.291,.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,,14.8,4.4,19.2,.295,,8.8,1.4,10.2,9.6
Shane Edwards,edwarsh01,2014,SF,26,CLE,2,12,-1.0,.333,.000,.000,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,,0.0,0.0,0.0,-0.141,,-8.7,-4.6,-13.3,0.0
Wayne Ellington,ellinwa01,2014,SG,26,DAL,45,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,.084,,-0.5,-0.2,-0.8,0.1
Monta Ellis,ellismo01,2014,SG,28,DAL,82,3023,16.8,.532,.164,.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,,2.8,2.1,4.9,.078,,0.3,-0.5,-0.3,1.3
Melvin Ely,elyme01,2014,C,35,NOP,2,27,3.9,.500,.000,.000,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,,0.0,0.0,0.0,.011,,-7.5,-2.8,-10.3,-0.1
Jeremy Evans,evansje01,2014,SF,26,UTA,66,1209,16.2,.549,.006,.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,,1.9,1.0,2.8,.112,,-0.7,-0.2,-0.9,0.3
Reggie Evans,evansre01,2014,PF,33,TOT,54,899,11.7,.516,.000,.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,,0.3,1.2,1.5,.080,,-2.8,-0.5,-3.4,-0.3
Reggie Evans,evansre01,2014,PF,33,BRK,30,399,9.0,.462,.000,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,,-0.1,0.5,0.4,.046,,-4.4,-1.7,-6.1,-0.4
Reggie Evans,evansre01,2014,PF,33,SAC,24,500,13.8,.556,.000,.714,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,,0.5,0.7,1.1,.107,,-1.6,0.4,-1.2,0.1
Tyreke Evans,evansty01,2014,SF,24,NOP,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,,1.8,1.3,3.1,.073,,1.3,-0.7,0.6,1.3
Kenneth Faried,farieke01,2014,PF,24,DEN,80,2178,19.8,.573,.004,.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,,4.0,2.5,6.5,.144,,1.2,-0.3,1.0,1.6
Jordan Farmar,farmajo01,2014,PG,27,LAL,41,912,15.0,.533,.440,.162,2.3,9.8,6.1,34.6,2.0,0.6,19.6,23.2,,0.4,0.4,0.7,.039,,0.8,-1.6,-0.7,0.3
Vitor Luiz Faverani,favervi01,2014,C,25,BOS,37,488,11.0,.502,.272,.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,,-0.3,0.7,0.3,.031,,-3.6,0.5,-3.2,-0.1
Derrick Favors,favorde01,2014,PF,22,UTA,73,2201,19.0,.556,.001,.380,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,,2.9,2.3,5.1,.112,,0.0,0.1,0.1,1.2
Carrick Felix,felixca01,2014,SG,23,CLE,7,38,13.3,.603,.357,.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,,0.0,0.0,0.0,.057,,-1.3,-2.2,-3.4,0.0
Raymond Felton,feltora01,2014,PG,29,NYK,65,2017,12.9,.476,.321,.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,,1.1,1.1,2.2,.053,,-0.5,-0.7,-1.2,0.4
Landry Fields,fieldla01,2014,SF,25,TOR,30,322,8.6,.443,.075,.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,,0.0,0.4,0.4,.057,,-2.4,1.0,-1.4,0.1
Derek Fisher,fishede01,2014,SG,39,OKC,81,1428,10.1,.542,.634,.197,1.0,8.3,4.8,11.6,2.5,0.2,11.1,13.7,,1.4,1.7,3.1,.103,,-1.8,1.2,-0.6,0.5
Evan Fournier,fournev01,2014,SG,21,DEN,76,1503,10.3,.533,.436,.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,,0.6,0.8,1.4,.043,,-2.0,-0.9,-2.9,-0.4
Randy Foye,foyera01,2014,SG,30,DEN,81,2485,13.3,.558,.569,.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,,3.3,1.3,4.6,.089,,0.9,-0.3,0.5,1.6
Jamaal Franklin,frankja01,2014,SG,22,MEM,21,161,4.7,.489,.282,.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,,-0.2,0.2,0.0,-0.002,,-6.0,0.1,-5.9,-0.2
Jimmer Fredette,fredeji01,2014,SG,24,TOT,49,519,15.8,.578,.370,.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,,0.5,0.3,0.8,.078,,2.0,-1.5,0.6,0.3
Jimmer Fredette,fredeji01,2014,SG,24,SAC,41,463,16.3,.584,.369,.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,,0.6,0.2,0.8,.082,,2.6,-1.2,1.4,0.4
Jimmer Fredette,fredeji01,2014,SG,24,CHI,8,56,11.6,.535,.379,.069,2.1,12.0,7.1,11.1,0.0,0.0,11.8,27.9,,0.0,0.1,0.0,.043,,-2.7,-3.6,-6.3,-0.1
Joel Freeland,freeljo01,2014,C,26,POR,52,727,11.3,.498,.012,.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,,0.7,0.7,1.4,.093,,-2.6,0.0,-2.6,-0.1
Channing Frye,fryech01,2014,PF,30,PHO,82,2312,13.2,.555,.555,.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,,2.9,2.4,5.3,.109,,0.4,0.3,0.7,1.6
Francisco Garcia,garcifr01,2014,SF,32,HOU,55,1083,9.3,.521,.656,.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,,0.8,0.9,1.8,.078,,-0.7,0.6,-0.1,0.5
Kevin Garnett,garneke01,2014,C,37,BRK,54,1109,13.3,.467,.008,.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,,-0.7,1.9,1.2,.054,,-2.5,1.3,-1.2,0.2
Diante Garrett,garredi02,2014,PG,25,UTA,71,1048,7.1,.459,.362,.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,,-1.1,0.3,-0.8,-0.036,,-4.0,-0.6,-4.6,-0.7
Marc Gasol,gasolma01,2014,C,29,MEM,59,1970,18.2,.526,.015,.339,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,,2.6,3.1,5.6,.137,,1.1,2.0,3.0,2.5
Pau Gasol,gasolpa01,2014,C,33,LAL,60,1884,19.3,.522,.016,.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,,1.3,1.7,3.0,.076,,1.0,0.2,1.2,1.5
Rudy Gay,gayru01,2014,SF,27,TOT,73,2531,18.3,.540,.167,.328,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,,2.3,2.5,4.8,.091,,1.8,0.0,1.7,2.4
Rudy Gay,gayru01,2014,SF,27,TOR,18,639,14.7,.468,.176,.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,,-0.8,1.1,0.3,.021,,-0.1,0.7,0.6,0.4
Rudy Gay,gayru01,2014,SF,27,SAC,55,1892,19.6,.567,.164,.354,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,,3.0,1.5,4.5,.114,,2.4,-0.3,2.1,2.0
Alonzo Gee,geeal01,2014,SF,26,CLE,65,1020,8.6,.491,.246,.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,,-0.1,1.0,0.9,.041,,-3.7,0.6,-3.1,-0.3
Paul George,georgpa01,2014,SF,23,IND,80,2898,20.1,.555,.367,.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,,4.4,6.4,10.8,.178,,2.7,2.1,4.9,5.0
Taj Gibson,gibsota01,2014,PF,28,CHI,82,2351,16.0,.524,.008,.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,,1.4,4.4,5.7,.117,,-1.3,0.4,-1.0,0.6
Manu Ginobili,ginobma01,2014,SG,36,SAS,68,1550,20.0,.590,.411,.300,2.3,12.0,7.3,29.0,2.3,0.8,16.4,24.7,,3.3,2.4,5.7,.176,,2.8,1.2,4.0,2.4
Rudy Gobert,goberru01,2014,C,21,UTA,45,434,12.9,.507,.000,.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,,-0.2,0.6,0.4,.045,,-3.6,0.9,-2.7,-0.1
Ryan Gomes,gomesry01,2014,SF,31,OKC,5,34,0.2,.375,.250,.000,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,,-0.1,0.0,0.0,-0.039,,-7.5,-1.3,-8.8,-0.1
Drew Gooden,goodedr01,2014,C,32,WAS,22,395,18.4,.591,.119,.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,,0.9,0.6,1.4,.173,,0.6,-0.2,0.4,0.2
Archie Goodwin,goodwar01,2014,SG,19,PHO,52,533,10.3,.507,.216,.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,,-0.3,0.5,0.2,.018,,-3.1,-0.1,-3.2,-0.2
Ben Gordon,gordobe01,2014,SG,30,CHA,19,279,6.4,.422,.269,.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,,-0.7,0.3,-0.3,-0.058,,-5.8,-0.3,-6.0,-0.3
Eric Gordon,gordoer01,2014,SG,25,NOP,64,2057,14.9,.540,.316,.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,,2.0,0.5,2.5,.058,,1.0,-1.4,-0.5,0.8
Marcin Gortat,gortama01,2014,C,29,WAS,81,2655,17.6,.568,.001,.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,,4.1,4.0,8.1,.146,,0.2,0.6,0.8,1.8
Danny Granger,grangda01,2014,SF,30,TOT,41,847,10.9,.502,.417,.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,,0.1,1.2,1.3,.073,,-1.3,-0.1,-1.4,0.1
Danny Granger,grangda01,2014,SF,30,IND,29,653,10.3,.491,.422,.238,4.3,13.3,9.0,8.1,0.7,1.5,12.8,19.8,,0.0,1.0,1.0,.075,,-1.4,0.4,-1.0,0.2
Danny Granger,grangda01,2014,SF,30,LAC,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,,0.1,0.2,0.3,.070,,-1.0,-1.6,-2.6,0.0
Aaron Gray,grayaa01,2014,C,29,TOT,37,355,7.8,.466,.016,.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,,-0.3,0.4,0.1,.016,,-4.9,0.2,-4.7,-0.2
Aaron Gray,grayaa01,2014,C,29,TOR,4,20,5.7,.644,.000,.667,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,,0.0,0.0,0.0,-0.007,,-9.9,2.1,-7.8,0.0
Aaron Gray,grayaa01,2014,C,29,SAC,33,335,7.9,.455,.017,.310,13.0,21.8,17.4,8.2,1.5,1.9,29.1,12.2,,-0.2,0.4,0.1,.018,,-4.6,0.1,-4.5,-0.2
Danny Green,greenda02,2014,SG,26,SAS,68,1651,13.9,.580,.630,.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,,1.4,2.8,4.2,.122,,1.2,2.0,3.2,2.2
Draymond Green,greendr01,2014,SF,23,GSW,82,1797,12.7,.498,.359,.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,,0.7,3.8,4.5,.119,,-1.7,3.6,1.9,1.8
Gerald Green,greenge01,2014,SG,28,PHO,82,2330,16.5,.585,.507,.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,.126,,2.0,-0.6,1.4,2.0
Jeff Green,greenje02,2014,SF,27,BOS,82,2805,13.1,.520,.338,.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,,1.3,2.0,3.3,.057,,-0.2,-1.3,-1.5,0.3
Willie Green,greenwi01,2014,SG,32,LAC,55,869,7.1,.477,.446,.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,,-0.2,0.7,0.5,.028,,-3.1,-0.1,-3.2,-0.3
Blake Griffin,griffbl01,2014,PF,24,LAC,80,2863,23.9,.583,.032,.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,,8.1,4.1,12.2,.205,,3.8,0.7,4.5,4.7
Jorge Gutierrez,gutiejo01,2014,PG,25,BRK,15,244,8.7,.523,.222,.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,,0.1,0.2,0.2,.048,,-4.7,-0.2,-4.9,-0.2
Jordan Hamilton,hamiljo02,2014,SF,23,TOT,60,1019,12.7,.507,.527,.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,,0.4,1.1,1.6,.073,,0.2,0.6,0.7,0.7
Jordan Hamilton,hamiljo02,2014,SF,23,DEN,39,670,13.2,.497,.508,.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,,0.2,0.7,1.0,.069,,0.7,0.9,1.6,0.6
Jordan Hamilton,hamiljo02,2014,SF,23,HOU,21,349,11.7,.528,.566,.164,3.0,15.7,9.7,8.0,1.9,1.5,12.7,18.8,,0.2,0.4,0.6,.080,,-0.9,0.0,-1.0,0.1
Justin Hamilton,hamilju01,2014,C,23,TOT,8,72,11.9,.586,.450,.250,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,,0.1,0.1,0.1,.089,,-2.5,-1.3,-3.8,0.0
Justin Hamilton,hamilju01,2014,C,23,CHA,1,4,0.0,,,,0.0,0.0,0.0,0.0,13.0,0.0,100.0,11.5,,0.0,0.0,0.0,-0.190,,-14.1,5.8,-8.3,0.0
