Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Toby Bailey,baileto01,1999,SG,23,PHO,27,249,11.3,.425,.058,.151,11.0,14.3,12.6,8.6,1.9,0.6,10.7,19.0,,0.0,0.2,0.2,.041,,-2.6,-1.6,-4.2,-0.1
Mark Baker,bakerla01,1999,PG,29,TOR,1,2,-46.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.4,,-0.1,0.0,-0.1,-1.289,,-39.4,-24.3,-63.7,0.0
Vin Baker,bakervi01,1999,PF,27,SEA,34,1162,12.5,.461,.007,.366,8.4,12.6,10.5,8.7,1.5,2.2,13.0,22.8,,-0.2,0.6,0.4,.016,,-2.4,-1.4,-3.8,-0.5
Charles Barkley,barklch01,1999,PF,35,HOU,42,1526,23.1,.546,.050,.532,13.7,25.1,19.8,22.1,1.5,0.6,13.9,22.2,,4.8,2.0,6.8,.215,,4.3,0.3,4.5,2.5
Dana Barros,barroda01,1999,PG,31,BOS,50,1156,17.7,.576,.431,.197,1.5,8.9,5.1,29.9,2.4,0.3,17.9,19.0,,2.5,0.9,3.4,.139,,2.5,-0.5,2.0,1.2
Brent Barry,barrybr01,1999,SG,27,CHI,37,1181,12.9,.514,.483,.284,3.7,11.0,7.2,19.0,1.9,0.7,15.2,18.8,,0.7,0.9,1.6,.065,,-0.3,-0.2,-0.5,0.4
Drew Barry,barrydr01,1999,SG,25,SEA,17,183,9.0,.490,.750,.406,1.9,10.8,6.3,23.6,2.0,0.4,24.1,12.3,,0.1,0.1,0.2,.048,,-3.1,0.4,-2.7,0.0
Jon Barry,barryjo01,1999,SG,29,SAC,43,736,15.9,.609,.572,.609,3.6,10.1,6.9,21.6,3.6,0.4,21.2,12.9,,1.6,0.8,2.4,.156,,0.3,2.5,2.8,0.9
Tony Battie,battito01,1999,C,22,BOS,50,1121,15.5,.541,.011,.216,9.4,21.1,15.0,7.7,1.4,4.6,12.7,14.1,,1.7,1.6,3.3,.139,,-0.9,1.2,0.2,0.6
Corey Beck,beckco01,1999,PG,27,TOT,24,180,10.1,.493,.026,.385,4.1,13.9,9.2,18.7,2.7,0.8,22.2,15.4,,0.0,0.2,0.2,.051,,-4.5,1.1,-3.4,-0.1
Corey Beck,beckco01,1999,PG,27,DET,8,30,12.6,.563,.000,.250,12.2,8.2,10.2,0.0,3.7,0.0,18.4,17.2,,0.0,0.0,0.1,.114,,-4.2,2.1,-2.1,0.0
Corey Beck,beckco01,1999,PG,27,CHH,16,150,9.7,.477,.032,.419,2.5,15.1,9.0,22.4,2.5,1.0,23.1,15.1,,-0.1,0.2,0.1,.038,,-4.6,0.9,-3.7,-0.1
Benoit Benjamin,benjabe01,1999,C,34,PHI,6,33,-1.5,.286,.000,.000,10.4,18.0,14.1,4.9,0.0,0.0,30.0,13.7,,-0.1,0.0,-0.1,-0.100,,-9.1,-2.6,-11.7,-0.1
Corey Benjamin,benjaco01,1999,PG,20,CHI,31,320,8.3,.438,.120,.342,5.3,9.7,7.4,6.3,1.9,1.9,13.5,22.9,,-0.4,0.3,-0.2,-0.023,,-5.1,-0.9,-6.0,-0.3
Mario Bennett,bennema01,1999,PF,25,CHI,3,19,10.9,.451,.000,.667,11.9,19.6,15.6,0.0,2.9,0.0,11.4,21.7,,0.0,0.0,0.0,.065,,-4.3,0.8,-3.5,0.0
Travis Best,besttr01,1999,PG,26,IND,49,1043,14.1,.507,.193,.272,2.2,6.8,4.6,27.3,2.2,0.3,15.4,18.5,,1.5,0.6,2.1,.097,,-0.1,-0.1,-0.3,0.5
Mike Bibby,bibbymi01,1999,PG,20,VAN,50,1758,14.8,.487,.122,.279,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,,1.1,0.2,1.3,.035,,-0.2,-1.6,-1.8,0.1
Chauncey Billups,billuch01,1999,SG,22,DEN,45,1488,15.1,.547,.475,.347,1.8,5.8,3.7,20.4,2.1,0.7,14.7,20.3,,2.8,-0.5,2.3,.075,,1.1,-1.6,-0.6,0.5
Mookie Blaylock,blaylmo01,1999,PG,31,ATL,48,1763,16.7,.463,.386,.140,3.0,11.8,7.4,31.7,3.2,0.4,14.3,21.5,,1.5,3.2,4.7,.127,,2.1,1.9,4.0,2.7
Corie Blount,blounco01,1999,PF,30,TOT,34,530,9.5,.404,.010,.540,13.6,21.7,17.7,3.8,2.0,2.4,14.5,13.0,,-0.1,0.7,0.7,.059,,-3.7,-0.4,-4.1,-0.3
Corie Blount,blounco01,1999,PF,30,LAL,14,162,8.0,.418,.030,.364,17.7,15.5,16.6,1.8,0.3,1.8,13.6,12.3,,0.1,0.1,0.2,.050,,-3.9,-3.0,-7.0,-0.2
Corie Blount,blounco01,1999,PF,30,CLE,20,368,10.1,.398,.000,.627,11.9,24.4,18.2,4.6,2.7,2.6,14.9,13.3,,-0.2,0.7,0.5,.064,,-3.6,0.7,-2.9,-0.1
Muggsy Bogues,boguemu01,1999,PG,34,GSW,36,714,15.3,.539,.039,.234,2.3,8.7,5.5,30.9,3.3,0.1,21.7,13.5,,0.9,0.8,1.7,.117,,-0.7,2.2,1.5,0.6
Etdrick Bohannon,bohanet01,1999,SF,25,WAS,2,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,-3.0,-1.6,-4.6,0.0
Keith Booth,boothke01,1999,SF,24,CHI,39,432,7.0,.354,.066,.278,6.5,19.5,12.7,16.8,2.8,1.9,18.7,22.7,,-1.4,0.6,-0.8,-0.088,,-6.5,0.5,-6.0,-0.4
Bruce Bowen,bowenbr01,1999,SF,27,BOS,30,494,5.0,.338,.280,.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,,-0.4,0.4,0.0,.001,,-4.5,0.7,-3.8,-0.2
Earl Boykins,boykiea01,1999,PG,22,TOT,22,221,7.2,.405,.228,.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,,-0.4,0.1,-0.3,-0.070,,-4.0,-2.4,-6.5,-0.3
Earl Boykins,boykiea01,1999,PG,22,NJN,5,51,9.3,.500,.238,.000,2.1,6.9,4.3,23.3,1.0,0.0,25.0,24.2,,-0.1,0.0,-0.1,-0.073,,-1.5,-1.9,-3.4,0.0
Earl Boykins,boykiea01,1999,PG,22,CLE,17,170,6.5,.371,.224,.052,4.5,5.2,4.9,29.9,1.6,0.0,18.0,20.7,,-0.3,0.1,-0.2,-0.069,,-4.8,-2.6,-7.4,-0.2
Shawn Bradley,bradlsh01,1999,C,26,DAL,49,1294,19.6,.527,.011,.330,11.2,22.9,17.0,5.2,1.5,8.9,12.3,16.1,,2.1,2.2,4.2,.157,,0.0,2.3,2.3,1.4
Terrell Brandon,brandte01,1999,PG,28,TOT,36,1217,19.5,.463,.093,.154,2.5,10.6,6.4,44.0,2.8,0.6,12.0,23.0,,1.9,1.2,3.2,.126,,2.6,0.6,3.2,1.6
Terrell Brandon,brandte01,1999,PG,28,MIL,15,505,17.4,.458,.135,.149,2.7,9.9,6.3,36.8,2.6,0.5,14.0,24.4,,0.5,0.4,0.9,.083,,1.7,-0.3,1.5,0.4
Terrell Brandon,brandte01,1999,PG,28,MIN,21,712,20.9,.466,.064,.157,2.3,11.1,6.4,49.1,2.9,0.7,10.6,22.1,,1.5,0.8,2.3,.157,,3.3,1.2,4.4,1.2
Chucky Brown,brownch01,1999,PF,30,CHH,48,1192,11.6,.510,.107,.158,3.7,13.1,8.6,8.9,0.7,1.2,8.7,17.4,,0.9,0.7,1.6,.066,,-1.1,-1.2,-2.4,-0.1
Dee Brown,brownde01,1999,PG,30,TOR,49,1377,13.9,.529,.705,.111,1.2,7.5,4.3,18.8,2.2,0.4,13.4,19.7,,1.8,0.6,2.5,.086,,2.0,-1.3,0.7,1.0
Gerald Brown,brownge02,1999,SG,23,PHO,33,236,7.3,.420,.112,.157,2.4,8.5,5.4,21.7,1.1,0.3,18.8,22.9,,-0.4,0.1,-0.3,-0.060,,-4.4,-2.4,-6.7,-0.3
P.J. Brown,brownpj01,1999,PF,29,MIA,50,1611,15.8,.527,.000,.306,9.3,16.2,13.0,7.7,1.6,2.2,11.3,18.7,,2.6,2.6,5.1,.153,,0.1,0.8,0.8,1.2
Randy Brown,brownra02,1999,PG,30,CHI,39,1139,12.6,.469,.031,.323,2.7,11.4,6.8,25.1,3.3,0.5,18.0,18.4,,-0.3,1.3,1.0,.041,,-2.9,1.5,-1.4,0.2
Rick Brunson,brunsri01,1999,PG,26,NYK,17,95,6.2,.294,.238,.857,3.9,8.4,6.2,33.2,5.2,0.0,29.3,20.7,,-0.4,0.2,-0.2,-0.105,,-5.8,2.5,-3.3,0.0
Kobe Bryant,bryanko01,1999,SG,20,LAL,50,1896,18.9,.549,.130,.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,,3.7,1.5,5.2,.130,,2.1,-0.1,2.1,1.9
Mark Bryant,bryanma01,1999,PF,33,CHI,45,1204,12.1,.513,.003,.316,8.6,14.4,11.4,8.0,1.5,1.0,14.6,18.1,,0.5,1.0,1.5,.060,,-2.6,-0.8,-3.4,-0.4
Jud Buechler,buechju01,1999,SF,30,DET,50,1056,12.2,.553,.617,.075,3.3,12.1,7.7,9.1,1.9,1.0,7.8,12.1,,1.7,1.2,2.9,.131,,1.1,1.0,2.1,1.1
Matt Bullard,bullama01,1999,PF,31,HOU,41,413,9.6,.494,.544,.088,2.7,8.8,5.9,7.0,1.7,0.7,10.6,15.1,,0.2,0.2,0.5,.052,,-0.8,-0.6,-1.3,0.1
Scott Burrell,burresc01,1999,SF,28,NJN,32,706,12.6,.468,.346,.202,4.8,14.4,9.3,10.7,3.0,1.1,9.2,15.6,,0.6,0.7,1.4,.092,,-0.7,1.4,0.7,0.5
Willie Burton,burtowi01,1999,SF,30,CHH,3,18,0.6,.228,.143,.571,27.4,12.6,19.7,0.0,0.0,0.0,10.2,25.7,,-0.1,0.0,-0.1,-0.193,,-6.3,-7.9,-14.2,-0.1
Mitchell Butler,butlemi02,1999,SG,28,CLE,31,418,12.6,.549,.209,.230,4.0,9.4,6.7,10.8,2.0,0.8,15.9,21.2,,0.1,0.3,0.5,.053,,-0.7,-1.0,-1.7,0.0
Jason Caffey,caffeja01,1999,PF,25,GSW,35,876,10.2,.481,.004,.354,9.4,15.7,12.5,3.6,1.5,0.8,19.0,20.0,,-0.5,1.0,0.5,.028,,-3.9,-0.9,-4.8,-0.6
Marcus Camby,cambyma01,1999,C,24,NYK,46,945,17.6,.537,.000,.395,13.2,18.2,15.8,2.4,1.7,6.1,11.3,17.5,,1.4,2.0,3.5,.176,,-0.4,1.8,1.4,0.8
Elden Campbell,campbel01,1999,C,30,TOT,49,1459,18.1,.528,.002,.578,10.5,21.1,16.0,8.8,1.4,3.6,12.1,21.3,,2.3,1.9,4.3,.140,,0.2,-0.3,-0.1,0.7
Elden Campbell,campbel01,1999,C,30,LAL,17,325,13.4,.491,.000,.614,13.9,20.4,17.2,3.9,0.2,3.6,14.6,20.8,,0.3,0.3,0.5,.078,,-2.6,-2.1,-4.7,-0.2
Elden Campbell,campbel01,1999,C,30,CHH,32,1134,19.4,.538,.003,.569,9.6,21.2,15.7,10.1,1.8,3.6,11.3,21.5,,2.1,1.7,3.7,.158,,1.0,0.2,1.2,0.9
Antoine Carr,carran01,1999,PF,37,HOU,18,152,8.9,.427,.019,.135,7.4,15.9,11.9,10.1,0.4,4.6,14.0,19.8,,-0.1,0.1,0.0,.015,,-6.2,0.5,-5.8,-0.1
Chris Carr,carrch01,1999,SG,24,TOT,39,445,11.8,.465,.366,.195,5.4,12.7,8.8,9.4,0.9,0.3,11.2,24.8,,0.0,0.2,0.2,.026,,-0.6,-2.7,-3.2,-0.1
Chris Carr,carrch01,1999,SG,24,MIN,11,81,6.5,.414,.346,.154,0.0,18.0,8.3,13.2,0.7,0.9,12.6,17.2,,-0.1,0.1,0.0,-0.001,,-5.2,-0.3,-5.5,-0.1
Chris Carr,carrch01,1999,SG,24,NJN,28,364,13.0,.472,.369,.201,6.6,11.6,9.0,8.5,1.0,0.2,11.0,26.5,,0.1,0.1,0.2,.032,,0.4,-3.2,-2.7,-0.1
Cory Carr,carrco01,1999,SG,23,CHI,42,624,5.1,.372,.139,.148,1.4,8.2,4.6,20.2,1.8,0.9,16.7,20.8,,-1.6,0.4,-1.2,-0.089,,-6.7,-1.5,-8.2,-1.0
Vince Carter,cartevi01,1999,SF,22,TOR,50,1760,19.6,.516,.086,.350,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,,3.6,1.4,5.0,.136,,3.1,-0.4,2.8,2.1
Sam Cassell,cassesa01,1999,PG,29,TOT,8,199,23.1,.552,.108,.538,3.0,5.9,4.4,35.1,2.5,0.0,14.8,31.0,,0.7,0.1,0.8,.187,,4.5,0.1,4.6,0.3
Sam Cassell,cassesa01,1999,PG,29,NJN,4,100,23.7,.575,.143,.633,1.0,5.8,3.3,38.6,1.6,0.0,16.1,32.9,,0.4,0.0,0.4,.194,,5.8,-0.4,5.4,0.2
Sam Cassell,cassesa01,1999,PG,29,MIL,4,99,22.5,.525,.068,.432,4.9,6.0,5.5,31.5,3.3,0.0,13.3,29.1,,0.3,0.1,0.4,.179,,3.2,0.5,3.7,0.1
Kelvin Cato,catoke01,1999,C,24,POR,43,545,14.5,.476,.008,.519,10.8,20.6,15.9,5.7,2.3,7.7,14.6,15.6,,0.2,1.4,1.6,.144,,-3.2,3.4,0.2,0.3
Duane Causwell,causwdu01,1999,C,30,MIA,19,137,8.1,.546,.000,.343,13.3,17.3,15.5,2.8,0.0,6.0,30.9,21.0,,-0.2,0.2,0.0,-0.007,,-7.6,0.6,-7.0,-0.2
Cedric Ceballos,cebalce01,1999,SF,29,DAL,13,352,15.4,.504,.200,.350,7.3,19.9,13.6,6.1,1.1,1.0,14.8,24.7,,0.1,0.3,0.4,.055,,0.0,-1.5,-1.4,0.0
Rex Chapman,chapmre01,1999,SG,31,PHO,38,1183,11.8,.460,.329,.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,,0.3,0.6,0.9,.035,,-1.0,-1.5,-2.5,-0.1
Calbert Cheaney,cheanca01,1999,SG,27,WAS,50,1266,8.8,.433,.089,.161,3.0,10.2,6.5,9.6,1.6,0.9,8.6,17.7,,-0.4,0.8,0.4,.016,,-3.2,-0.2,-3.4,-0.5
Pete Chilcutt,chilcpe01,1999,PF,30,VAN,46,697,9.4,.462,.395,.099,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,,0.0,0.2,0.3,.019,,-1.7,-0.7,-2.4,-0.1
Chris Childs,childch01,1999,PG,31,NYK,48,1297,11.1,.544,.352,.292,1.7,10.1,6.0,25.8,1.9,0.1,22.0,14.3,,1.2,1.7,2.9,.106,,-1.8,1.3,-0.5,0.5
Doug Christie,chrisdo01,1999,SG,28,TOR,50,1768,16.9,.501,.248,.378,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,.113,,1.0,0.5,1.5,1.6
Keon Clark,clarkke01,1999,C,23,DEN,28,409,11.3,.483,.013,.463,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,,0.1,0.2,0.2,.029,,-3.0,0.0,-3.0,-0.1
Keith Closs,closske01,1999,C,22,LAC,15,87,17.5,.584,.043,.435,6.4,28.8,17.0,0.0,1.9,7.8,18.0,17.4,,0.1,0.1,0.2,.107,,-2.0,1.2,-0.8,0.0
John Coker,cokerjo01,1999,C,27,WAS,14,98,9.6,.461,.000,.194,8.2,18.3,13.1,0.0,0.5,1.5,5.6,16.8,,0.1,0.1,0.1,.066,,-3.5,-1.7,-5.2,-0.1
Derrick Coleman,colemde01,1999,PF,31,CHH,37,1178,15.6,.496,.081,.468,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,,0.4,1.6,2.0,.081,,-0.4,-0.3,-0.7,0.4
Bimbo Coles,colesbi01,1999,PG,30,GSW,48,1272,14.8,.496,.060,.244,1.7,8.3,4.9,30.6,1.9,0.6,15.2,18.9,,1.6,1.1,2.7,.103,,-0.3,0.5,0.2,0.7
Marty Conlon,conloma01,1999,C,31,MIA,7,35,-3.3,.288,.000,.154,3.7,12.9,8.6,4.9,0.0,2.1,17.8,23.8,,-0.2,0.0,-0.1,-0.194,,-13.4,-3.5,-17.0,-0.1
Tyrone Corbin,corbity01,1999,SF,36,ATL,47,1066,11.4,.475,.355,.239,4.1,11.8,8.0,7.8,1.6,0.5,10.4,18.2,,0.7,1.5,2.2,.098,,-1.0,0.6,-0.4,0.4
James Cotton,cottoja02,1999,SG,23,SEA,10,59,12.2,.482,.167,1.000,3.9,15.8,9.8,0.0,2.7,0.0,10.4,22.2,,0.0,0.0,0.1,.071,,-2.9,-1.4,-4.2,0.0
Chris Crawford,crawfch01,1999,PF,23,ATL,42,784,10.1,.504,.129,.275,5.6,7.8,6.7,6.2,0.7,1.2,14.4,20.0,,0.5,0.9,1.3,.081,,-2.7,-0.2,-2.9,-0.2
Austin Croshere,croshau01,1999,PF,23,IND,27,249,12.3,.540,.387,.307,7.8,13.6,10.7,6.8,1.6,2.4,21.3,20.8,,0.1,0.2,0.3,.054,,-1.3,-0.2,-1.6,0.0
John Crotty,crottjo01,1999,PG,29,TOT,27,382,15.1,.545,.290,.403,2.4,7.0,4.7,28.1,1.5,0.0,18.4,21.3,,0.7,0.0,0.8,.095,,0.7,-2.1,-1.4,0.1
John Crotty,crottjo01,1999,PG,29,POR,3,19,37.0,.644,.125,.375,0.0,5.9,3.0,51.9,5.7,0.0,0.0,22.4,,0.2,0.0,0.2,.521,,10.5,7.2,17.7,0.1
John Crotty,crottjo01,1999,PG,29,SEA,24,363,14.0,.538,.302,.405,2.5,7.1,4.8,26.8,1.3,0.0,19.4,21.2,,0.5,0.0,0.6,.073,,0.1,-2.6,-2.4,0.0
Terry Cummings,cummite01,1999,PF,37,GSW,50,1011,16.2,.479,.002,.269,9.8,17.3,13.5,10.8,2.5,0.7,10.9,23.4,,1.1,1.5,2.6,.122,,-0.9,0.8,-0.1,0.4
William Cunningham,cunniwi01,1999,C,24,TOT,16,162,0.5,.159,.000,.111,8.4,10.8,9.6,0.9,0.3,4.9,20.9,6.5,,-0.3,0.1,-0.2,-0.054,,-8.9,-1.4,-10.3,-0.3
William Cunningham,cunniwi01,1999,C,24,TOR,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.025,,-0.7,-2.7,-3.4,0.0
William Cunningham,cunniwi01,1999,C,24,NJN,15,161,0.5,.159,.000,.111,8.5,10.9,9.6,0.9,0.3,5.0,20.9,6.5,,-0.3,0.1,-0.2,-0.054,,-9.0,-1.4,-10.3,-0.3
Bill Curley,curlebi01,1999,PF,26,MIN,35,372,7.4,.477,.069,.306,5.6,10.1,7.7,5.5,2.4,1.8,10.9,10.8,,0.3,0.4,0.7,.089,,-5.7,1.5,-4.1,-0.2
Dell Curry,curryde01,1999,SG,34,MIL,42,864,18.7,.603,.432,.101,2.6,9.2,5.9,10.3,2.3,0.3,11.4,21.9,,2.0,0.6,2.6,.144,,4.4,-0.5,4.0,1.3
Michael Curry,currymi01,1999,SF,30,MIL,50,1146,8.7,.507,.073,.383,2.0,9.2,5.7,10.5,2.0,0.5,13.3,11.6,,0.9,0.8,1.7,.070,,-3.0,0.7,-2.3,-0.1
Erick Dampier,dampier01,1999,C,23,GSW,50,1414,11.8,.439,.000,.493,12.1,16.9,14.4,6.4,1.0,3.0,15.4,18.7,,-0.2,1.8,1.5,.051,,-2.9,-0.4,-3.4,-0.5
Antonio Daniels,daniean01,1999,PG,23,SAS,47,614,16.1,.520,.093,.355,2.5,7.1,4.9,29.5,2.6,0.7,17.2,19.4,,0.8,1.0,1.8,.143,,0.2,1.4,1.6,0.6
Kornel David,davidko01,1999,SF,27,CHI,50,902,13.6,.528,.004,.457,8.8,14.2,11.3,8.6,1.4,1.4,14.1,17.7,,1.0,0.7,1.7,.090,,-1.5,-0.9,-2.4,-0.1
Antonio Davis,davisan01,1999,PF,30,IND,49,1271,16.7,.535,.000,.552,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,,2.7,1.3,4.0,.151,,0.7,-0.9,-0.1,0.6
Ben Davis,davisbe01,1999,PF,26,NYK,8,21,34.4,.433,.000,.353,52.5,10.8,30.9,43.0,0.0,0.0,4.8,47.2,,0.1,0.0,0.1,.238,,11.9,-5.5,6.4,0.0
Dale Davis,davisda01,1999,PF,29,IND,50,1374,16.6,.559,.000,.407,13.6,22.1,18.0,2.7,0.8,3.0,10.8,13.9,,3.0,1.5,4.5,.157,,1.6,-0.7,0.9,1.0
Hubert Davis,davishu01,1999,SG,28,DAL,50,1378,10.9,.545,.363,.126,0.2,6.8,3.5,10.8,0.8,0.2,12.0,15.9,,1.6,0.0,1.6,.057,,-0.6,-1.8,-2.4,-0.1
Mark Davis,davisma02,1999,SF,25,MIA,4,35,-3.1,.521,.000,1.000,7.4,16.1,12.1,4.6,1.6,0.0,44.8,22.1,,-0.1,0.1,-0.1,-0.122,,-15.0,-2.4,-17.3,-0.1
Ricky Davis,davisri01,1999,SG,19,CHH,46,557,12.9,.462,.060,.295,8.9,8.9,8.9,19.2,2.9,0.9,19.3,23.8,,-0.4,0.5,0.2,.015,,-1.6,-0.5,-2.1,0.0
Terry Davis,daviste01,1999,C,31,WAS,37,578,10.6,.579,.000,.413,9.9,18.4,14.0,2.7,1.0,0.4,12.8,9.9,,0.9,0.4,1.4,.113,,-1.7,-0.6,-2.3,0.0
Andrew DeClercq,declean01,1999,C,25,TOT,47,1102,15.0,.549,.000,.511,11.5,17.0,14.3,5.1,2.5,2.1,13.8,17.0,,1.6,1.5,3.1,.136,,-1.2,0.1,-1.1,0.2
Andrew DeClercq,declean01,1999,C,25,BOS,14,258,12.2,.538,.000,.509,14.0,13.5,13.7,6.1,2.6,2.5,24.0,15.9,,0.1,0.3,0.5,.085,,-3.8,-0.1,-3.9,-0.1
Andrew DeClercq,declean01,1999,C,25,CLE,33,844,15.8,.552,.000,.511,10.8,18.1,14.5,4.8,2.4,1.9,10.7,17.3,,1.5,1.2,2.7,.151,,-0.4,0.2,-0.2,0.4
Terry Dehere,deherte01,1999,SG-PG,27,TOT,26,291,8.5,.471,.459,.082,2.7,7.0,4.8,16.1,1.3,0.8,15.4,16.3,,0.0,0.0,0.0,.000,,-2.3,-2.0,-4.2,-0.2
Terry Dehere,deherte01,1999,PG,27,SAC,4,20,10.7,.409,.455,.000,10.6,0.0,5.3,8.5,5.0,0.0,15.4,27.7,,0.0,0.0,0.0,-0.050,,-2.7,0.2,-2.5,0.0
Terry Dehere,deherte01,1999,SG,27,VAN,22,271,8.3,.480,.459,.095,2.1,7.5,4.8,16.7,1.0,0.8,15.4,15.4,,0.1,-0.1,0.0,.004,,-2.3,-2.1,-4.4,-0.2
