Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Steve Bardo,bardost01,1993,SG,24,DAL,23,175,7.7,.367,.097,.274,5.7,18.3,11.4,23.9,2.2,1.1,19.7,20.1,,-0.4,0.1,-0.3,-0.084,,-4.9,-0.3,-5.1,-0.1
Charles Barkley,barklch01,1993,PF,29,PHO,76,2859,25.9,.596,.160,.423,9.5,26.3,18.1,21.2,2.0,1.6,12.5,26.9,,9.6,4.8,14.4,.242,,6.3,1.4,7.8,7.1
Dana Barros,barroda01,1993,PG,25,SEA,69,1243,15.0,.541,.357,.124,1.7,8.5,5.0,17.2,2.5,0.2,10.4,18.9,,2.1,1.4,3.5,.134,,1.1,0.4,1.5,1.1
Jon Barry,barryjo01,1993,SG,23,MIL,47,552,9.6,.453,.306,.238,2.1,7.0,4.5,17.8,3.2,0.4,15.6,20.9,,-0.5,0.4,-0.1,-0.011,,-3.8,-0.3,-4.1,-0.3
John Battle,battljo01,1993,SG,30,CLE,41,497,11.1,.481,.030,.360,1.0,5.5,3.3,15.6,0.9,0.6,8.7,22.6,,0.1,0.3,0.5,.047,,-3.2,-1.6,-4.8,-0.4
Kenny Battle,battlke01,1993,SG,28,BOS,3,29,20.7,.504,.077,.154,27.6,15.5,21.5,10.4,1.7,0.0,12.6,23.8,,0.1,0.0,0.1,.143,,2.8,-2.7,0.1,0.0
William Bedford,bedfowi01,1993,C,29,SAS,16,66,3.0,.387,.037,.444,1.8,14.9,8.7,0.0,0.0,0.9,3.0,22.2,,-0.1,0.1,-0.1,-0.050,,-9.3,-3.7,-13.0,-0.2
Benoit Benjamin,benjabe01,1993,C,28,TOT,59,754,13.2,.529,.000,.384,7.7,24.5,16.0,4.3,2.1,4.2,19.8,22.2,,-0.5,1.4,0.9,.057,,-4.6,0.8,-3.8,-0.3
Benoit Benjamin,benjabe01,1993,C,28,SEA,31,448,14.7,.543,.000,.411,6.9,22.8,14.7,3.8,1.9,5.2,17.9,22.0,,0.0,0.9,0.9,.093,,-3.5,1.3,-2.2,0.0
Benoit Benjamin,benjabe01,1993,C,28,LAL,28,306,11.0,.507,.000,.343,8.9,27.1,17.9,4.9,2.3,2.6,22.5,22.4,,-0.5,0.5,0.0,.003,,-6.2,0.1,-6.1,-0.3
Tony Bennett,benneto01,1993,PG,23,CHH,75,857,9.3,.496,.308,.158,1.6,6.1,3.9,20.9,1.7,0.0,15.2,15.8,,0.3,0.4,0.7,.039,,-2.4,-0.7,-3.1,-0.2
David Benoit,benoida01,1993,SF,24,UTA,82,1712,11.3,.504,.166,.257,8.0,17.8,13.0,3.6,1.3,1.6,12.0,18.8,,0.3,2.0,2.3,.065,,-2.4,-0.9,-3.3,-0.6
Rolando Blackman,blackro01,1993,SG,33,NYK,60,1434,10.6,.501,.135,.167,1.8,5.9,4.0,17.1,0.8,0.5,10.1,19.4,,0.9,2.0,2.9,.097,,-1.2,0.6,-0.7,0.5
Alex Blackwell,blackal01,1993,SF,22,LAL,27,109,8.2,.373,.071,.190,10.4,13.7,12.0,9.1,1.8,1.1,9.9,19.8,,-0.1,0.1,0.0,-0.016,,-4.7,-1.0,-5.7,-0.1
Lance Blanks,blankla01,1993,SG,26,MIN,61,642,8.4,.491,.287,.213,3.4,9.3,6.4,16.9,1.3,0.5,15.9,13.5,,0.0,0.2,0.2,.013,,-2.5,-1.1,-3.7,-0.3
Ricky Blanton,blantri01,1993,SF,26,CHI,2,13,19.3,.429,.000,.000,17.2,9.2,13.3,11.9,8.0,0.0,12.5,26.6,,0.0,0.0,0.0,.088,,-1.8,1.5,-0.3,0.0
Mookie Blaylock,blaylmo01,1993,PG,25,ATL,80,2820,17.1,.515,.327,.175,3.4,7.8,5.5,33.6,3.5,0.5,15.3,18.0,,4.4,2.6,7.0,.119,,2.3,1.1,3.4,3.8
Muggsy Bogues,boguemu01,1993,PG,28,CHH,81,2833,14.5,.503,.036,.230,2.0,8.9,5.6,32.5,2.7,0.1,16.1,13.9,,3.6,2.3,5.9,.100,,0.1,0.6,0.8,2.0
Manute Bol,bolma01,1993,C,30,PHI,58,855,8.5,.465,.252,.150,5.6,18.8,12.2,2.8,0.8,8.2,27.0,9.2,,-0.9,1.1,0.2,.013,,-4.8,2.6,-2.2,0.0
Walter Bond,bondwa01,1993,SG,23,DAL,74,1578,9.0,.462,.074,.296,3.3,10.8,6.7,11.8,2.3,0.7,14.9,19.4,,-1.2,0.4,-0.8,-0.024,,-4.4,-0.6,-5.0,-1.2
Anthony Bonner,bonnean01,1993,PF,24,SAC,70,1764,12.3,.498,.014,.485,11.4,17.5,14.3,7.6,2.3,0.6,14.8,16.4,,0.6,1.8,2.4,.067,,-1.8,-0.5,-2.4,-0.2
Anthony Bowie,bowiean01,1993,SG,29,ORL,77,1761,11.2,.510,.084,.148,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,,0.9,1.6,2.5,.069,,-1.5,0.3,-1.2,0.3
Sam Bowie,bowiesa01,1993,C,31,NJN,79,2092,13.2,.500,.009,.284,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,,0.9,3.3,4.3,.098,,-1.8,1.4,-0.4,0.8
Terrell Brandon,brandte01,1993,PG,22,CLE,82,1622,16.7,.530,.068,.230,2.7,9.6,6.3,27.4,2.5,1.0,13.5,21.6,,1.9,2.1,3.9,.117,,0.5,0.8,1.3,1.3
Randy Breuer,breuera01,1993,C,32,ATL,12,107,11.1,.482,.000,.161,10.0,19.5,14.6,7.8,0.9,1.8,13.1,14.8,,0.0,0.1,0.1,.052,,-3.0,-0.3,-3.3,0.0
Frank Brickowski,brickfr01,1993,C,33,MIL,66,2075,17.0,.584,.031,.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,,1.9,1.8,3.7,.085,,0.3,-0.3,0.0,1.1
Kevin Brooks,brookke01,1993,SF,23,DEN,55,571,8.4,.453,.112,.172,4.1,11.0,7.5,8.7,0.8,0.2,13.5,20.7,,-0.4,0.5,0.0,.002,,-3.6,-2.0,-5.6,-0.5
Scott Brooks,brooksc01,1993,PG,27,HOU,82,1516,14.1,.584,.257,.351,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15.0,,2.9,1.7,4.6,.145,,-0.4,1.2,0.7,1.0
Chucky Brown,brownch01,1993,SF,24,NJN,77,1186,11.2,.523,.015,.296,8.1,13.3,10.7,6.2,0.8,1.3,13.0,15.2,,0.9,1.3,2.2,.088,,-1.9,-0.2,-2.1,0.0
Dee Brown,brownde01,1993,PG,24,BOS,80,2254,17.2,.541,.117,.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,,3.6,2.7,6.4,.135,,1.1,1.9,3.0,2.8
Mike Brown,brownmi01,1993,C,29,UTA,82,1551,9.4,.483,.002,.401,11.2,17.3,14.4,5.6,1.0,1.0,16.5,16.0,,-0.1,1.6,1.5,.047,,-3.3,-1.0,-4.3,-0.9
Randy Brown,brownra02,1993,PG,24,SAC,75,1726,11.3,.511,.012,.323,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,,0.2,1.7,1.9,.052,,-2.6,1.3,-1.3,0.3
Mark Bryant,bryanma01,1993,C,27,POR,80,1396,11.2,.547,.003,.400,10.0,15.5,12.7,4.1,1.3,1.0,13.0,14.7,,1.5,1.8,3.2,.111,,-2.9,-0.1,-3.0,-0.3
Jud Buechler,buechju01,1993,SF,24,GSW,70,1287,11.5,.495,.146,.216,7.0,9.9,8.5,9.9,1.8,0.9,11.1,15.7,,1.0,0.8,1.8,.067,,-0.8,-0.3,-1.0,0.3
Matt Bullard,bullama01,1993,PF,25,HOU,79,1356,13.6,.546,.492,.150,5.9,12.3,9.3,12.1,1.1,0.5,9.8,19.0,,1.9,1.4,3.4,.119,,1.2,-0.7,0.5,0.8
Willie Burton,burtowi01,1993,SF,24,MIA,26,451,10.3,.518,.106,.901,5.5,12.5,8.9,5.4,1.5,2.4,20.3,23.7,,-0.3,0.4,0.1,.012,,-4.1,-0.9,-5.0,-0.3
Steve Burtt,burttst01,1993,SG,30,WSB,4,35,18.5,.477,.115,.385,6.3,3.3,4.8,31.3,2.8,0.0,11.6,41.8,,0.0,0.0,0.0,.011,,1.4,-1.6,-0.2,0.0
Michael Cage,cagemi01,1993,C,31,SEA,82,2156,13.2,.527,.002,.313,14.3,21.6,17.9,4.1,1.8,1.4,11.1,10.4,,2.9,3.3,6.2,.137,,0.5,-0.2,0.4,1.3
Dexter Cambridge,cambrde01,1993,SF,23,DAL,53,885,12.1,.520,.013,.317,9.9,10.6,10.2,10.4,1.3,0.4,15.1,19.3,,0.4,0.0,0.4,.022,,-1.6,-2.4,-4.0,-0.5
Elden Campbell,campbel01,1993,PF,24,LAL,79,1551,14.2,.497,.006,.392,9.2,15.2,12.2,4.5,1.9,4.0,10.2,18.7,,0.8,1.9,2.6,.082,,-1.7,0.1,-1.5,0.2
Tony Campbell,campbto01,1993,SF,30,NYK,58,1062,11.6,.517,.013,.220,6.4,9.8,8.1,9.4,1.6,0.3,10.5,19.8,,0.7,1.9,2.5,.115,,-2.3,0.9,-1.4,0.2
Antoine Carr,carran01,1993,PF,31,SAS,71,1947,16.1,.580,.007,.318,6.6,15.8,11.4,7.8,0.9,2.8,10.7,20.3,,3.2,2.3,5.5,.136,,-0.1,0.6,0.5,1.2
Bill Cartwright,cartwbi01,1993,C,35,CHI,63,1253,8.3,.458,.000,.286,7.4,14.3,10.7,8.7,0.8,0.5,13.8,15.5,,0.1,1.1,1.2,.048,,-3.8,-1.1,-4.9,-0.9
Terry Catledge,catlete01,1993,PF,29,ORL,21,262,8.5,.563,.000,.466,8.3,11.4,9.9,2.8,0.8,0.2,22.1,18.6,,-0.1,0.2,0.1,.027,,-3.5,-1.5,-5.0,-0.2
Duane Causwell,causwdu01,1993,C,24,SAC,55,1211,14.2,.575,.003,.514,9.9,18.2,13.9,4.1,1.3,4.5,12.8,15.2,,1.5,1.4,2.9,.115,,-1.6,0.9,-0.7,0.4
Cedric Ceballos,cebalce01,1993,SF,23,PHO,74,1607,21.0,.612,.003,.390,12.2,16.0,14.1,7.4,1.6,1.0,12.0,22.6,,4.3,1.9,6.2,.186,,3.2,-0.8,2.4,1.8
Tom Chambers,chambto01,1993,PF,33,PHO,73,1723,14.7,.529,.039,.402,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,,2.6,1.8,4.5,.124,,-1.1,-0.9,-2.1,0.0
Rex Chapman,chapmre01,1993,SG,25,WSB,60,1300,15.1,.556,.193,.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,,1.5,0.4,1.9,.070,,0.5,-1.5,-1.0,0.3
Maurice Cheeks,cheekma01,1993,PG,36,NJN,35,510,13.9,.601,.022,.290,1.1,8.0,4.5,28.9,3.2,0.2,23.9,11.3,,0.6,0.7,1.3,.127,,-1.2,2.2,1.0,0.4
Pete Chilcutt,chilcpe01,1993,PF,24,SAC,59,834,13.4,.502,.000,.135,10.3,15.8,12.9,11.8,1.3,1.6,13.0,20.2,,0.3,0.7,1.0,.055,,-1.4,-1.0,-2.4,-0.1
Doug Christie,chrisdo01,1993,SG,22,LAL,23,332,12.4,.526,.113,.623,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,,-0.3,0.4,0.1,.012,,-2.7,0.2,-2.5,0.0
Derrick Coleman,colemde01,1993,PF,25,NJN,76,2759,21.2,.540,.081,.425,9.7,24.0,16.9,16.1,1.7,2.9,14.3,25.8,,4.4,5.1,9.5,.165,,2.7,1.5,4.3,4.4
Bimbo Coles,colesbi01,1993,PG,24,MIA,81,2232,14.7,.546,.200,.321,2.9,5.7,4.3,26.1,1.8,0.3,12.1,17.3,,4.3,1.4,5.7,.122,,0.8,-0.3,0.5,1.4
Marty Conlon,conloma01,1993,C,25,SAC,46,467,15.9,.530,.023,.474,11.0,18.6,14.6,11.7,1.3,0.7,11.9,20.5,,0.6,0.4,1.0,.105,,0.0,-1.3,-1.2,0.1
Lester Conner,connele01,1993,PG,33,LAC,31,422,11.3,.526,.000,.306,4.1,8.8,6.4,18.6,3.9,0.6,23.0,8.9,,0.3,0.6,0.8,.096,,-2.1,3.4,1.3,0.3
Duane Cooper,coopedu01,1993,PG,23,LAL,65,645,7.6,.450,.190,.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,,-0.7,0.3,-0.4,-0.031,,-3.7,-2.1,-5.8,-0.6
Tyrone Corbin,corbity01,1993,SF,30,UTA,82,2555,14.4,.551,.007,.285,8.9,14.0,11.6,9.8,2.1,0.8,11.1,16.3,,3.8,3.0,6.7,.126,,0.1,0.5,0.6,1.7
Chris Corchiani,corchch01,1993,PG,24,TOT,10,105,14.8,.662,.125,.875,1.1,6.1,3.8,22.0,2.8,0.0,19.4,16.9,,0.2,0.1,0.3,.159,,-1.2,2.3,1.1,0.1
Chris Corchiani,corchch01,1993,PG,24,ORL,9,102,14.6,.651,.130,.913,1.2,6.3,3.9,22.7,2.9,0.0,19.9,17.0,,0.2,0.1,0.3,.158,,-1.2,2.3,1.2,0.1
Chris Corchiani,corchch01,1993,PG,24,WSB,1,3,19.5,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,,0.0,0.0,0.0,.209,,-2.4,1.6,-0.8,0.0
Joe Courtney,courtjo01,1993,PF,23,TOT,12,104,8.8,.459,.000,.281,4.3,16.1,10.2,3.9,2.4,3.0,14.3,16.8,,-0.1,0.1,0.1,.032,,-5.7,0.5,-5.2,-0.1
Joe Courtney,courtjo01,1993,PF,23,CHI,5,34,5.6,.511,.000,.444,6.6,0.0,3.4,3.9,3.1,2.0,21.8,17.5,,0.0,0.0,0.0,.019,,-7.8,0.0,-7.8,0.0
Joe Courtney,courtjo01,1993,PF,23,GSW,7,70,10.3,.437,.000,.217,3.2,24.0,13.6,3.8,2.1,3.6,10.6,16.5,,0.0,0.1,0.1,.038,,-4.7,0.8,-3.9,0.0
John Crotty,crottjo01,1993,PG,23,UTA,40,243,13.2,.575,.194,.528,1.9,5.9,4.0,32.7,2.3,0.0,25.3,21.0,,0.1,0.2,0.3,.057,,-1.2,-1.0,-2.2,0.0
Terry Cummings,cummite01,1993,PF,31,SAS,8,76,7.9,.404,.000,.345,9.5,18.7,14.3,7.6,0.7,0.8,5.6,20.5,,0.0,0.1,0.0,.023,,-4.8,-1.3,-6.1,-0.1
Radisav Curcic,curcira01,1993,C,27,DAL,20,166,13.5,.510,.000,.878,10.2,22.9,16.0,10.2,2.0,0.8,12.3,15.9,,0.2,0.1,0.3,.086,,-2.2,-0.3,-2.6,0.0
Dell Curry,curryde01,1993,SG,28,CHH,80,2094,16.0,.524,.215,.142,2.8,11.5,7.3,13.2,2.0,0.6,9.9,25.6,,1.7,1.7,3.4,.077,,1.1,-0.8,0.3,1.2
Lloyd Daniels,daniell01,1993,SG,25,SAS,77,1573,12.9,.510,.275,.154,6.6,9.1,7.9,14.4,1.2,1.2,12.9,22.1,,0.5,1.3,1.8,.056,,0.0,-0.9,-0.9,0.4
Brad Daugherty,daughbr01,1993,C,27,CLE,71,2691,22.0,.635,.002,.540,7.3,22.9,15.5,17.3,1.0,1.3,11.7,21.1,,8.8,3.9,12.7,.226,,4.0,0.9,4.9,4.7
Dale Davis,davisda01,1993,PF,23,IND,82,2264,16.3,.573,.000,.421,14.2,20.7,17.5,4.2,1.4,4.1,11.1,13.3,,4.0,2.9,6.9,.146,,0.7,0.3,1.0,1.7
Hubert Davis,davishu01,1993,SG,22,NYK,50,815,8.7,.490,.076,.215,1.8,5.7,3.8,15.2,1.4,0.3,14.1,17.0,,0.0,1.2,1.2,.072,,-3.2,0.8,-2.4,-0.1
Terry Davis,daviste01,1993,PF,25,DAL,75,2462,11.7,.484,.009,.326,10.4,21.3,15.4,4.3,0.7,0.7,14.0,19.0,,-0.6,0.5,-0.1,-0.002,,-1.8,-3.0,-4.8,-1.7
Johnny Dawkins,dawkijo01,1993,PG,29,PHI,74,1598,14.6,.502,.142,.241,2.2,7.0,4.6,32.8,2.4,0.1,15.6,20.5,,0.8,0.9,1.7,.052,,-0.3,-0.8,-1.2,0.4
Todd Day,dayto01,1993,SG,23,MIL,71,1931,14.5,.513,.222,.359,8.5,8.9,8.7,9.4,1.9,1.6,11.0,23.9,,1.5,1.1,2.6,.065,,-0.1,-1.5,-1.6,0.2
Vinny Del Negro,delnevi01,1993,PG,26,SAS,73,1526,13.9,.564,.056,.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,,2.2,1.3,3.5,.111,,-0.8,-0.2,-1.0,0.4
Bison Dele,delebi01,1993,PF,23,ORL,21,240,12.9,.553,.013,.256,12.0,14.2,13.2,3.2,2.9,4.3,22.4,20.1,,-0.1,0.4,0.3,.069,,-4.2,2.3,-1.8,0.0
Vlade Divac,divacvl01,1993,C,24,LAL,82,2525,17.1,.542,.092,.416,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,,1.5,4.1,5.6,.107,,-0.3,1.8,1.5,2.2
James Donaldson,donalja01,1993,C,35,UTA,6,94,10.7,.585,.000,.643,7.5,27.0,17.6,1.4,0.5,4.8,18.2,10.0,,0.0,0.2,0.2,.099,,-3.2,0.8,-2.3,0.0
Sherman Douglas,douglsh01,1993,PG,26,BOS,79,1932,13.5,.518,.055,.283,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,,1.5,1.1,2.6,.064,,0.5,-1.7,-1.3,0.4
Greg Dreiling,dreilgr01,1993,C,30,IND,43,239,5.0,.356,.069,.259,12.1,18.1,15.1,4.3,1.0,2.1,12.2,13.0,,-0.2,0.2,0.1,.011,,-7.1,-1.2,-8.3,-0.4
Clyde Drexler,drexlcl01,1993,SG,30,POR,49,1671,20.7,.517,.163,.358,8.0,12.4,10.1,26.2,2.8,1.4,10.9,26.1,,3.4,2.5,6.0,.171,,3.8,1.7,5.5,3.2
Kevin Duckworth,duckwke01,1993,C,28,POR,74,1762,11.4,.477,.003,.253,7.1,17.2,12.0,5.9,1.2,1.4,10.2,19.9,,0.2,2.3,2.5,.069,,-3.0,-0.2,-3.3,-0.6
Chris Dudley,dudlech02,1993,C,27,NJN,71,1398,9.9,.390,.000,.414,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,,-0.3,2.4,2.2,.074,,-3.6,0.0,-3.7,-0.6
Joe Dumars,dumarjo01,1993,SG,29,DET,77,3094,17.6,.555,.206,.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,,7.8,1.3,9.1,.141,,2.9,-0.7,2.1,3.2
Richard Dumas,dumasri02,1993,SF,23,PHO,48,1320,18.6,.564,.005,.373,8.6,10.1,9.4,6.9,3.1,1.8,12.1,23.8,,2.1,1.9,3.9,.142,,0.9,0.6,1.5,1.2
Pat Durham,durhapa01,1993,SF,25,GSW,5,78,2.9,.347,.000,.480,7.2,12.9,10.0,6.4,0.6,0.8,18.8,19.5,,-0.2,0.0,-0.2,-0.110,,-8.1,-3.0,-11.1,-0.2
Mark Eaton,eatonma01,1993,C,36,UTA,64,1104,8.7,.582,.000,.385,7.8,19.1,13.6,2.0,0.8,4.6,22.1,7.6,,0.4,1.5,1.9,.082,,-3.2,1.4,-1.8,0.0
Blue Edwards,edwarbl01,1993,SF,27,MIL,82,2729,16.4,.569,.098,.277,5.2,11.1,8.1,12.5,2.4,1.1,12.6,21.8,,3.7,2.0,5.7,.101,,0.8,-0.3,0.5,1.7
James Edwards,edwarja01,1993,C,37,LAL,52,617,11.2,.509,.000,.437,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,,0.0,0.4,0.4,.030,,-3.7,-1.3,-5.0,-0.5
Kevin Edwards,edwarke01,1993,SG,27,MIA,40,1134,17.1,.530,.037,.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,,1.4,1.2,2.5,.108,,1.1,1.0,2.1,1.2
Craig Ehlo,ehlocr01,1993,SG,31,CLE,82,2559,14.2,.566,.311,.153,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,,3.0,3.1,6.2,.116,,0.7,0.6,1.2,2.1
Mario Elie,eliema01,1993,SF,29,POR,82,1757,14.2,.573,.246,.408,3.6,10.1,6.7,14.2,2.0,0.7,12.6,16.6,,3.0,2.1,5.1,.139,,0.1,1.2,1.3,1.5
Sean Elliott,elliose01,1993,SF,24,SAS,70,2604,15.5,.566,.113,.367,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,,3.9,2.2,6.1,.113,,1.1,-0.4,0.7,1.8
Dale Ellis,ellisda01,1993,SG,32,SAS,82,2731,15.0,.579,.272,.180,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,,4.1,2.3,6.4,.113,,1.1,-0.7,0.5,1.7
LaPhonso Ellis,ellisla01,1993,PF,22,DEN,82,2749,16.6,.549,.014,.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,,4.1,3.8,8.0,.139,,0.4,0.4,0.8,2.0
Pervis Ellison,ellispe01,1993,C,25,WSB,49,1701,18.5,.559,.006,.369,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,,2.1,1.8,3.9,.110,,0.9,0.4,1.4,1.4
