Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Kenny Anderson,anderke01,1995,PG,24,NJN,72,2689,18.0,.522,.285,.402,3.0,7.2,5.1,43.1,2.0,0.4,15.6,23.5,,4.8,2.0,6.8,.122,,3.0,-0.7,2.2,2.8
Nick Anderson,anderni01,1995,SG,27,ORL,76,2588,17.5,.593,.467,.220,3.9,10.7,7.4,17.4,2.4,0.6,12.2,19.1,,5.7,2.6,8.3,.154,,3.4,0.7,4.0,3.9
Willie Anderson,anderwi01,1995,SG,28,SAS,38,556,10.3,.514,.117,.253,3.2,7.8,5.6,13.8,2.4,1.2,17.4,17.3,,0.0,0.7,0.7,.061,,-2.8,1.7,-1.1,0.1
Greg Anthony,anthogr01,1995,PG,27,NYK,61,943,15.0,.570,.529,.259,0.9,6.8,4.0,27.4,2.8,0.6,14.9,18.6,,1.5,1.4,2.9,.147,,0.9,1.7,2.5,1.1
B.J. Armstrong,armstbj01,1995,PG,27,CHI,82,2577,15.1,.577,.283,.261,1.1,7.4,4.3,14.7,1.7,0.2,9.4,19.0,,5.4,2.8,8.1,.152,,1.0,-0.1,1.0,1.9
Darrell Armstrong,armstda01,1995,PG,26,ORL,3,8,40.2,.563,.750,.250,14.8,0.0,7.2,76.1,6.3,0.0,10.1,53.0,,0.1,0.0,0.1,.492,,13.9,3.7,17.6,0.0
Vincent Askew,askewvi01,1995,SG,28,SEA,71,1721,13.6,.577,.187,.472,4.6,7.9,6.2,14.8,1.4,0.6,12.3,17.4,,3.3,1.3,4.6,.128,,0.4,-0.5,-0.1,0.8
Keith Askins,askinke01,1995,SF,27,MIA,50,854,12.3,.493,.377,.275,11.6,15.7,13.6,6.5,2.1,1.5,9.7,13.3,,1.0,0.9,1.9,.107,,-0.5,0.4,-0.1,0.4
Stacey Augmon,augmost01,1995,SG,26,ATL,76,2362,16.0,.512,.030,.395,7.6,10.7,9.1,14.3,2.3,1.5,12.9,22.7,,1.9,3.2,5.1,.103,,0.1,0.6,0.7,1.6
Anthony Avent,aventan01,1995,PF,25,ORL,71,1066,9.8,.466,.000,.307,10.7,20.4,15.7,5.0,1.3,3.2,16.1,13.3,,0.1,1.5,1.5,.069,,-4.1,0.1,-4.0,-0.5
Vin Baker,bakervi01,1995,PF,23,MIL,82,3361,16.6,.511,.020,.352,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,,2.7,3.1,5.8,.083,,0.2,-0.1,0.2,1.8
Charles Barkley,barklch01,1995,PF,31,PHO,68,2382,25.2,.572,.192,.444,9.8,26.8,18.2,18.9,2.3,1.4,9.9,27.5,,7.4,3.3,10.6,.214,,5.6,0.7,6.3,5.0
Dana Barros,barroda01,1995,PG,27,PHI,82,3318,20.9,.632,.365,.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,,10.5,2.2,12.7,.183,,4.7,0.2,5.0,5.8
Jon Barry,barryjo01,1995,SG,25,MIL,52,602,12.6,.564,.358,.597,2.9,7.0,4.9,21.2,2.6,0.5,19.5,15.5,,0.7,0.4,1.1,.084,,-1.1,0.6,-0.6,0.2
John Battle,battljo01,1995,SG,32,CLE,28,280,10.8,.462,.272,.228,1.3,3.7,2.5,24.6,1.6,0.3,11.9,24.4,,0.0,0.3,0.2,.038,,-2.3,-1.1,-3.4,-0.1
Sergei Bazarevich,bazarse01,1995,PG,29,ATL,10,74,13.6,.578,.273,.409,1.5,9.7,5.5,31.4,0.7,1.0,21.2,20.2,,0.1,0.1,0.2,.101,,-1.3,-0.3,-1.6,0.0
Benoit Benjamin,benjabe01,1995,C,30,NJN,61,1598,13.9,.555,.000,.330,6.4,23.7,15.1,4.2,0.7,2.8,17.1,20.1,,0.1,2.1,2.2,.066,,-2.6,-0.2,-2.8,-0.3
Elmer Bennett,benneel01,1995,PG,24,CLE,4,18,32.5,.588,.182,.364,0.0,7.2,3.5,46.5,12.6,0.0,19.0,42.0,,0.0,0.1,0.1,.206,,2.0,12.4,14.3,0.1
Tony Bennett,benneto01,1995,PG,25,CHH,3,46,5.2,.538,.692,.000,0.0,4.9,2.6,13.6,0.0,0.0,18.8,16.1,,0.0,0.0,0.0,-0.006,,-5.1,-1.9,-7.0,-0.1
David Benoit,benoida01,1995,SF,26,UTA,71,1841,13.9,.564,.196,.267,6.9,17.6,12.5,4.7,1.3,2.1,10.3,18.0,,2.3,2.4,4.6,.121,,-0.1,-0.3,-0.4,0.8
James Blackwell,blackja01,1995,PG,26,TOT,13,80,11.6,.628,.000,.231,2.8,13.0,8.0,20.0,2.6,0.0,25.9,10.6,,0.1,0.1,0.2,.091,,-1.8,2.5,0.7,0.1
James Blackwell,blackja01,1995,PG,26,CHH,4,19,14.2,.667,.000,.000,0.0,17.9,9.3,39.6,2.8,0.0,40.0,12.2,,0.0,0.0,0.0,.104,,-1.6,2.9,1.3,0.0
James Blackwell,blackja01,1995,PG,26,BOS,9,61,10.8,.618,.000,.300,3.7,11.5,7.6,14.0,2.5,0.0,20.9,10.2,,0.1,0.0,0.1,.087,,-1.9,2.4,0.5,0.0
Mookie Blaylock,blaylmo01,1995,PG,27,ATL,80,3069,19.2,.531,.463,.179,4.3,10.7,7.5,34.2,3.5,0.6,15.8,22.7,,4.6,4.8,9.4,.147,,3.5,1.5,5.1,5.4
Corie Blount,blounco01,1995,PF,26,CHI,68,889,11.7,.497,.010,.319,14.2,17.6,15.9,9.8,1.5,2.8,19.8,14.9,,0.3,1.5,1.7,.094,,-3.0,0.6,-2.4,-0.1
Muggsy Bogues,boguemu01,1995,PG,30,CHH,78,2629,16.9,.533,.041,.247,2.4,8.9,5.8,40.3,2.1,0.0,14.0,16.6,,5.8,2.8,8.6,.157,,1.2,0.3,1.5,2.3
Manute Bol,bolma01,1995,C,32,GSW,5,81,9.5,.750,.500,.000,1.4,15.2,8.2,0.0,0.0,7.6,9.1,5.7,,0.1,0.1,0.1,.083,,-1.4,2.4,0.9,0.1
Walter Bond,bondwa01,1995,SG,25,TOT,23,290,10.3,.577,.488,.238,3.6,9.8,6.8,12.1,1.1,1.1,15.5,17.1,,0.2,0.2,0.4,.072,,-1.0,-0.4,-1.5,0.0
Walter Bond,bondwa01,1995,SG,25,DET,5,51,3.0,.363,.333,.333,2.3,9.2,5.7,19.2,1.0,0.0,17.9,14.7,,-0.1,0.0,-0.1,-0.063,,-6.9,-1.4,-8.2,-0.1
Walter Bond,bondwa01,1995,SG,25,UTA,18,239,11.8,.614,.514,.222,3.9,9.9,7.1,10.6,1.1,1.4,15.0,17.7,,0.3,0.2,0.5,.101,,0.2,-0.2,0.0,0.1
Anthony Bonner,bonnean01,1995,PF,26,NYK,58,1126,9.4,.497,.026,.347,12.2,15.0,13.7,10.5,2.2,1.5,26.2,12.3,,-0.2,2.0,1.8,.079,,-3.5,2.0,-1.6,0.1
Anthony Bowie,bowiean01,1995,SG,31,ORL,77,1261,11.7,.532,.108,.198,5.1,7.5,6.3,17.3,1.9,1.1,17.7,16.6,,1.0,1.0,2.0,.077,,-1.8,-0.1,-1.9,0.0
Sam Bowie,bowiesa01,1995,C,33,LAL,67,1225,10.4,.500,.041,.333,6.5,19.5,13.0,13.2,0.9,4.5,22.9,14.0,,-0.3,1.4,1.1,.044,,-3.8,1.4,-2.4,-0.1
Shawn Bradley,bradlsh01,1995,C,22,PHI,82,2365,14.8,.489,.004,.335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,,-0.1,3.6,3.5,.071,,-3.0,1.6,-1.4,0.3
Terrell Brandon,brandte01,1995,PG,24,CLE,67,1961,18.7,.527,.159,.244,2.2,9.9,5.9,35.8,3.1,0.6,14.6,24.2,,2.6,3.0,5.6,.137,,2.2,1.6,3.8,2.8
Tim Breaux,breauti01,1995,SF,24,HOU,42,340,8.9,.449,.207,.405,5.7,5.8,5.7,6.6,1.6,0.8,10.1,20.9,,-0.2,0.2,0.0,.000,,-3.7,-1.4,-5.0,-0.3
Scott Brooks,brooksc01,1995,PG,29,TOT,59,808,14.9,.550,.251,.287,1.8,7.3,4.5,22.0,2.1,0.3,13.2,18.6,,1.3,0.5,1.9,.110,,-0.6,0.4,-0.2,0.4
Scott Brooks,brooksc01,1995,PG,29,HOU,28,186,17.3,.647,.262,.323,0.6,7.1,4.0,19.3,2.2,0.4,15.9,21.3,,0.4,0.1,0.5,.139,,0.5,0.0,0.6,0.1
Scott Brooks,brooksc01,1995,PG,29,DAL,31,622,14.1,.520,.248,.276,2.1,7.4,4.6,22.8,2.1,0.3,12.3,17.8,,0.9,0.4,1.3,.102,,-1.0,0.6,-0.4,0.3
Chucky Brown,brownch01,1995,SF,26,HOU,41,814,12.4,.619,.017,.356,9.5,16.8,13.3,5.5,0.7,1.2,12.6,12.7,,1.3,0.8,2.1,.123,,-1.6,-0.8,-2.4,-0.1
Dee Brown,brownde01,1995,SG,26,BOS,79,2792,15.7,.562,.335,.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,,5.0,1.8,6.8,.117,,1.8,0.3,2.1,2.9
Mike Brown,brownmi01,1995,C,31,MIN,27,213,1.8,.337,.025,.675,5.2,20.5,13.0,7.1,1.7,0.0,23.6,14.6,,-0.6,0.2,-0.4,-0.097,,-8.6,-1.5,-10.1,-0.4
P.J. Brown,brownpj01,1995,C,25,NJN,80,2466,12.1,.492,.042,.363,7.9,13.7,10.8,8.6,1.5,3.8,10.8,13.2,,1.7,2.9,4.6,.090,,-2.0,1.6,-0.5,0.9
Randy Brown,brownra02,1995,PG,26,SAC,67,1086,11.8,.491,.164,.286,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,,-0.3,1.9,1.6,.071,,-3.7,4.2,0.4,0.6
Mark Bryant,bryanma01,1995,PF,29,POR,49,658,13.2,.555,.010,.328,9.0,19.1,13.8,6.4,1.5,1.8,15.1,16.6,,0.6,1.0,1.6,.116,,-2.5,1.2,-1.3,0.1
Jud Buechler,buechju01,1995,SF,26,CHI,57,605,13.8,.542,.262,.213,7.0,12.1,9.6,12.6,2.1,1.5,13.0,16.9,,0.7,0.9,1.5,.122,,-0.3,0.6,0.3,0.4
Scott Burrell,burresc01,1995,SF,24,CHH,65,2014,15.0,.571,.396,.243,5.9,15.3,10.8,12.6,2.0,1.4,11.5,17.0,,2.8,2.9,5.6,.135,,1.1,1.1,2.2,2.1
Willie Burton,burtowi01,1995,SF,26,PHI,53,1564,13.9,.561,.454,.441,3.6,8.6,6.1,10.4,1.1,0.9,14.4,24.1,,1.9,0.6,2.6,.079,,0.8,-1.9,-1.1,0.4
Mitchell Butler,butlemi02,1995,SG,24,WSB,76,1554,10.0,.506,.278,.364,3.1,9.8,6.3,8.8,2.0,0.5,15.2,19.6,,-0.5,0.8,0.3,.010,,-2.9,-0.7,-3.6,-0.6
Michael Cage,cagemi01,1995,C,33,CLE,82,2040,13.5,.537,.006,.259,12.1,22.8,17.3,4.5,1.7,2.6,12.9,10.2,,2.1,3.7,5.8,.137,,-1.0,1.2,0.2,1.1
Adrian Caldwell,caldwad01,1995,PF,28,HOU,7,30,4.4,.377,.000,1.500,4.0,32.8,19.1,0.0,1.7,0.0,13.1,11.4,,0.0,0.1,0.0,.020,,-7.8,0.7,-7.2,0.0
Elden Campbell,campbel01,1995,PF,26,LAL,73,2076,15.4,.500,.001,.369,8.9,14.8,11.9,6.8,1.7,4.4,9.7,21.0,,1.5,2.3,3.8,.087,,-1.6,0.0,-1.6,0.2
Tony Campbell,campbto01,1995,SF,32,CLE,78,1128,12.9,.508,.107,.406,6.4,10.6,8.5,11.1,1.6,0.6,12.3,22.4,,0.7,1.4,2.1,.089,,-2.0,-0.4,-2.3,-0.1
Antoine Carr,carran01,1995,C,33,UTA,78,1677,13.9,.588,.007,.368,6.4,13.0,9.9,6.2,0.7,3.3,12.1,19.5,,2.4,1.9,4.3,.123,,-1.4,-0.2,-1.6,0.2
Bill Cartwright,cartwbi01,1995,C,37,SEA,29,430,4.0,.434,.000,.348,7.0,16.8,12.0,3.0,0.7,0.5,18.5,9.8,,-0.2,0.4,0.2,.021,,-5.2,-1.0,-6.2,-0.5
Sam Cassell,cassesa01,1995,PG,25,HOU,82,1882,15.9,.556,.322,.428,2.4,10.1,6.4,32.3,2.5,0.5,19.2,20.8,,2.7,2.0,4.7,.120,,0.0,0.2,0.3,1.1
Duane Causwell,causwdu01,1995,C,26,SAC,58,820,11.4,.550,.007,.667,8.3,16.3,12.4,2.7,0.9,7.3,14.8,12.1,,0.5,1.3,1.8,.105,,-3.9,2.5,-1.4,0.1
Cedric Ceballos,cebalce01,1995,SF,25,LAL,58,2029,19.9,.570,.149,.299,9.2,16.1,12.6,8.9,1.5,0.6,11.5,26.5,,3.5,1.7,5.2,.123,,2.8,-1.9,0.9,1.5
Tom Chambers,chambto01,1995,PF,35,UTA,81,1240,12.5,.517,.056,.316,7.0,14.1,10.7,8.9,1.0,2.0,9.7,19.7,,1.2,1.4,2.5,.098,,-1.8,-0.4,-2.3,-0.1
Rex Chapman,chapmre01,1995,SG,27,WSB,45,1468,15.3,.516,.429,.249,1.7,7.3,4.4,13.9,2.3,0.7,8.0,23.0,,1.7,0.8,2.5,.081,,1.1,-0.4,0.7,1.0
Calbert Cheaney,cheanca01,1995,SG,23,WSB,78,2651,14.2,.529,.251,.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,,2.1,1.1,3.2,.058,,0.3,-1.3,-1.1,0.6
Pete Chilcutt,chilcpe01,1995,PF,26,HOU,68,1347,11.0,.517,.262,.128,9.5,17.1,13.5,7.1,0.9,2.2,15.0,13.6,,0.6,1.4,2.1,.074,,-1.6,-0.6,-2.2,-0.1
Chris Childs,childch01,1995,PG,27,NJN,53,1021,11.2,.495,.448,.262,1.5,5.9,3.7,33.8,2.1,0.2,19.6,16.7,,0.5,0.8,1.2,.058,,-1.9,-0.3,-2.2,-0.1
Doug Christie,chrisdo01,1995,SG,24,NYK,12,79,-3.7,.310,.318,.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,,-0.5,0.1,-0.3,-0.202,,-12.9,-0.7,-13.5,-0.2
Derrick Coleman,colemde01,1995,PF,27,NJN,56,2103,19.0,.525,.137,.560,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,,2.4,2.7,5.1,.117,,1.4,0.1,1.5,1.8
Bimbo Coles,colesbi01,1995,PG,26,MIA,68,2207,12.5,.497,.125,.287,2.4,7.9,5.1,27.9,2.3,0.5,18.6,16.8,,1.2,1.6,2.8,.060,,-1.3,-0.2,-1.5,0.3
Steve Colter,coltest01,1995,PG,32,CLE,57,752,11.3,.489,.207,.420,2.1,7.9,4.9,22.3,2.3,0.6,15.2,15.1,,0.4,1.0,1.4,.087,,-2.4,1.5,-1.0,0.2
Marty Conlon,conloma01,1995,C,27,MIL,82,2064,13.6,.556,.045,.300,9.1,16.0,12.4,9.0,1.1,0.6,14.4,18.3,,2.0,1.2,3.1,.073,,-1.2,-1.2,-2.4,-0.2
Lester Conner,connele01,1995,SG,35,LAL,2,5,18.0,1.136,,,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.6,,0.0,0.0,0.0,.440,,-8.0,12.1,4.1,0.0
Tyrone Corbin,corbity01,1995,SF,32,ATL,81,1389,12.0,.488,.121,.246,8.0,14.1,11.0,8.0,2.1,0.9,12.6,19.2,,0.2,2.0,2.1,.073,,-2.7,0.3,-2.4,-0.1
John Crotty,crottjo01,1995,PG,25,UTA,80,1019,12.2,.519,.156,.524,3.5,8.2,6.0,27.6,2.0,0.5,19.8,15.8,,1.0,1.0,2.1,.097,,-0.8,0.2,-0.6,0.4
Corey Crowder,crowdco01,1995,SF,25,SAS,7,29,-2.5,.237,.400,.600,4.1,7.4,5.9,4.6,1.7,0.0,13.7,22.2,,-0.2,0.0,-0.1,-0.224,,-9.7,-4.5,-14.2,-0.1
Terry Cummings,cummite01,1995,PF,33,SAS,76,1273,13.3,.502,.000,.265,12.9,20.4,16.8,7.3,1.4,1.0,15.5,21.2,,0.1,1.9,2.0,.076,,-3.1,-0.4,-3.4,-0.5
Bill Curley,curlebi01,1995,PF,22,DET,53,595,9.0,.477,.000,.269,10.6,13.9,12.2,6.2,1.8,2.6,14.3,13.2,,0.1,0.4,0.5,.042,,-5.0,-0.2,-5.2,-0.5
Dell Curry,curryde01,1995,SG,30,CHH,69,1718,15.5,.565,.464,.143,3.0,8.4,5.8,11.5,1.7,0.8,10.6,24.9,,1.6,1.7,3.3,.093,,2.1,-0.6,1.5,1.5
Lloyd Daniels,daniell01,1995,SG,27,TOT,30,604,9.7,.471,.478,.129,5.3,6.3,5.8,9.7,1.8,1.1,12.3,18.1,,-0.1,0.3,0.2,.019,,-1.9,-1.2,-3.1,-0.2
Lloyd Daniels,daniell01,1995,SG,27,PHI,5,63,3.1,.412,.519,.074,3.7,9.3,6.5,10.6,1.7,0.0,22.3,25.4,,-0.2,0.0,-0.2,-0.145,,-6.6,-3.2,-9.8,-0.1
Lloyd Daniels,daniell01,1995,SG,27,LAL,25,541,10.4,.479,.473,.137,5.5,5.9,5.7,9.6,1.9,1.3,10.6,17.2,,0.1,0.3,0.4,.038,,-1.4,-1.0,-2.3,0.0
Yinka Dare,dareyi01,1995,C,22,NJN,1,3,-33.9,.000,.000,.000,0.0,36.6,18.2,0.0,0.0,0.0,50.0,29.3,,-0.1,0.0,0.0,-0.736,,-40.6,-3.9,-44.6,0.0
Antonio Davis,davisan01,1995,PF,26,IND,44,1030,11.9,.521,.000,.710,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,,0.5,1.5,2.0,.095,,-2.5,-0.3,-2.8,-0.2
Dale Davis,davisda01,1995,PF,25,IND,74,2346,16.1,.570,.002,.450,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,,2.6,4.3,6.8,.140,,0.1,0.8,0.9,1.7
Hubert Davis,davishu01,1995,SG,24,NYK,82,1697,14.7,.612,.467,.194,2.2,5.3,3.8,15.2,1.1,0.5,11.5,20.4,,3.1,1.7,4.8,.136,,2.3,-0.2,2.1,1.8
Terry Davis,daviste01,1995,PF,27,DAL,46,580,8.1,.493,.018,.584,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,,0.1,0.4,0.5,.039,,-4.2,-1.6,-5.8,-0.6
Johnny Dawkins,dawkijo01,1995,PG,31,DET,50,1170,12.2,.552,.270,.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,,0.8,0.3,1.1,.046,,-1.0,-1.0,-1.9,0.0
Tony Dawson,dawsoto01,1995,SF,27,BOS,2,13,5.9,.474,.375,.125,0.0,27.0,13.3,13.5,0.0,0.0,19.2,34.8,,0.0,0.0,0.0,-0.099,,-11.7,-3.9,-15.6,0.0
Todd Day,dayto01,1995,SG,25,MIL,82,2717,14.4,.546,.398,.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,,2.9,1.9,4.8,.085,,0.4,-0.5,-0.1,1.3
Terry Dehere,deherte01,1995,PG,23,LAC,80,1774,11.8,.513,.238,.426,2.2,8.3,5.0,20.7,1.3,0.3,16.2,23.8,,0.0,0.4,0.5,.013,,-1.9,-2.1,-4.0,-0.9
Vinny Del Negro,delnevi01,1995,SG,28,SAS,75,2360,13.8,.560,.211,.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,,4.6,2.2,6.8,.138,,0.2,0.5,0.7,1.6
Bison Dele,delebi01,1995,C,25,DEN,63,1261,13.9,.616,.000,.486,9.6,18.5,14.2,6.8,1.6,2.5,22.0,18.5,,0.8,1.5,2.3,.089,,-2.5,0.4,-2.1,0.0
Vlade Divac,divacvl01,1995,C,26,LAL,80,2807,20.5,.568,.055,.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,,5.3,4.2,9.5,.162,,1.9,2.1,3.9,4.1
James Donaldson,donalja01,1995,C,37,UTA,43,613,7.9,.628,.000,.419,4.1,17.1,10.9,3.1,0.5,3.7,20.1,8.1,,0.3,0.7,1.0,.080,,-2.4,0.9,-1.5,0.1
Sherman Douglas,douglsh01,1995,PG,28,BOS,65,2048,17.0,.530,.107,.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,,3.2,1.0,4.2,.099,,2.2,-1.1,1.2,1.7
Greg Dreiling,dreilgr01,1995,C,32,CLE,58,483,7.8,.458,.000,.402,8.0,22.4,15.0,7.5,0.7,3.6,17.2,14.4,,-0.2,0.8,0.6,.059,,-7.5,1.4,-6.0,-0.5
Clyde Drexler,drexlcl01,1995,SG,32,TOT,76,2728,22.4,.577,.330,.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,,8.0,3.7,11.7,.206,,5.3,1.2,6.5,5.9
Clyde Drexler,drexlcl01,1995,SG,32,POR,41,1428,22.7,.550,.337,.348,6.4,12.4,9.3,24.2,2.7,1.2,10.6,27.2,,4.4,2.1,6.5,.217,,6.0,1.8,7.9,3.6
Clyde Drexler,drexlcl01,1995,SG,32,HOU,35,1300,22.1,.613,.319,.369,6.3,15.0,10.9,19.9,2.4,1.2,12.7,24.2,,3.6,1.7,5.2,.193,,4.5,0.5,5.0,2.3
Kevin Duckworth,duckwke01,1995,C,30,WSB,40,818,9.9,.475,.037,.262,8.9,19.0,13.7,3.7,1.3,2.1,16.5,19.1,,-0.7,0.7,0.0,-0.002,,-4.4,-1.0,-5.4,-0.7
Chris Dudley,dudlech02,1995,C,29,POR,82,2245,10.9,.424,.002,.410,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,,0.4,3.7,4.1,.087,,-3.0,0.1,-3.0,-0.6
Joe Dumars,dumarjo01,1995,SG,31,DET,67,2544,13.9,.541,.348,.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,,1.8,-0.1,1.7,.032,,0.5,-2.9,-2.4,-0.3
Richard Dumas,dumasri02,1995,SF,25,PHO,15,167,15.4,.512,.014,.219,12.4,7.6,10.0,6.7,3.0,0.9,10.1,23.1,,0.1,0.1,0.3,.072,,-0.9,-0.7,-1.6,0.0
Tony Dumas,dumasto01,1995,SG,22,DAL,58,613,8.8,.465,.292,.308,5.3,5.6,5.5,14.2,1.1,0.4,15.0,22.5,,-0.2,0.2,0.0,.000,,-3.2,-1.5,-4.8,-0.4
Pat Durham,durhapa01,1995,SF,27,MIN,59,852,12.2,.541,.110,.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,,0.4,0.5,0.9,.051,,-1.6,0.5,-1.2,0.2
Ledell Eackles,eacklle01,1995,SG,28,MIA,54,898,12.1,.518,.126,.387,4.2,8.3,6.2,12.6,1.1,0.2,12.2,21.4,,0.7,0.4,1.0,.055,,-1.3,-1.6,-2.9,-0.2
Acie Earl,earlac01,1995,C,24,BOS,30,208,6.6,.409,.000,.426,10.4,14.6,12.5,1.4,1.5,2.6,14.8,19.7,,-0.4,0.2,-0.2,-0.038,,-6.9,-2.0,-8.9,-0.4
Blue Edwards,edwarbl01,1995,SF,29,TOT,67,1112,11.6,.531,.191,.229,5.5,8.5,7.0,10.7,2.0,1.1,15.8,20.5,,0.2,1.0,1.2,.053,,-2.0,-0.5,-2.5,-0.1
Blue Edwards,edwarbl01,1995,SF,29,BOS,31,507,12.7,.509,.221,.246,5.6,9.2,7.4,14.5,1.9,1.4,15.3,21.8,,0.2,0.4,0.5,.051,,-1.5,-0.7,-2.3,0.0
Blue Edwards,edwarbl01,1995,SF,29,UTA,36,605,10.6,.552,.162,.212,5.5,7.9,6.7,7.5,2.1,0.8,16.2,19.4,,0.1,0.6,0.7,.055,,-2.3,-0.3,-2.6,-0.1
Doug Edwards,edwardo01,1995,PF,24,ATL,38,212,10.1,.540,.021,.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,,-0.1,0.3,0.2,.043,,-4.8,-0.1,-4.8,-0.2
James Edwards,edwarja01,1995,C,39,POR,28,266,5.4,.414,.000,.205,4.1,14.7,9.1,4.3,1.0,2.2,13.4,16.6,,-0.3,0.3,0.0,.002,,-7.1,0.1,-7.0,-0.3
Kevin Edwards,edwarke01,1995,SG,29,NJN,14,466,11.7,.568,.292,.273,2.3,6.4,4.3,9.8,2.1,0.7,16.9,19.6,,0.2,0.4,0.6,.061,,-1.9,-0.1,-2.0,0.0
Craig Ehlo,ehlocr01,1995,SG,33,ATL,49,1166,13.9,.526,.318,.168,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,,0.8,1.4,2.1,.088,,0.1,0.2,0.3,0.7
Howard Eisley,eisleho01,1995,PG,22,TOT,49,552,6.1,.430,.303,.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,,-0.7,0.2,-0.5,-0.044,,-5.3,-1.4,-6.8,-0.7
Howard Eisley,eisleho01,1995,PG,22,MIN,34,496,6.6,.461,.305,.381,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,,-0.5,0.2,-0.3,-0.029,,-5.3,-1.1,-6.5,-0.6
