Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
A.J. English,engliaj01,1991,SG,23,WSB,70,1443,10.6,.480,.054,.274,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,,-0.5,0.7,0.2,.008,,-2.1,-1.9,-3.9,-0.7
Alex English,englial01,1991,SF,37,DAL,79,1748,12.2,.480,.001,.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,,-0.2,0.8,0.6,.017,,-1.8,-1.9,-3.7,-0.8
Patrick Ewing,ewingpa01,1991,C,28,NYK,81,3104,23.7,.561,.004,.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,,4.4,5.6,10.0,.155,,2.5,1.7,4.2,4.9
Jim Farmer,farmeji01,1991,SG,26,TOT,27,456,12.2,.507,.103,.291,5.6,9.0,7.1,10.9,1.2,0.2,13.1,22.5,,0.2,-0.1,0.1,.010,,-1.4,-2.3,-3.7,-0.2
Jim Farmer,farmeji01,1991,SG,26,PHI,2,13,10.9,.381,.143,.286,17.6,25.4,21.6,0.0,0.0,0.0,11.3,29.8,,0.0,0.0,0.0,-0.068,,-6.1,-5.2,-11.3,0.0
Jim Farmer,farmeji01,1991,SG,26,DEN,25,443,12.3,.511,.102,.292,5.2,8.5,6.7,11.2,1.2,0.2,13.2,22.3,,0.2,-0.1,0.1,.012,,-1.3,-2.2,-3.5,-0.2
Dave Feitl,feitlda01,1991,C,28,HOU,52,372,8.2,.430,.021,.314,8.4,20.2,14.3,3.0,0.4,1.9,13.6,20.4,,-0.4,0.5,0.2,.022,,-6.0,-1.0,-7.0,-0.5
Duane Ferrell,ferredu01,1991,SF,25,ATL,78,1165,12.4,.559,.008,.438,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,,1.3,0.6,1.9,.079,,-1.3,-1.1,-2.4,-0.1
Danny Ferry,ferryda01,1991,PF,24,CLE,81,1661,10.9,.491,.120,.236,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,,-0.4,1.3,1.0,.028,,-2.9,-1.0,-4.0,-0.8
Vern Fleming,flemive01,1991,PG,28,IND,69,1929,17.2,.571,.027,.329,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,,3.8,0.6,4.4,.109,,2.6,-1.0,1.6,1.8
Sleepy Floyd,floydsl01,1991,PG,30,HOU,82,1850,16.1,.480,.187,.262,3.0,6.1,4.6,26.4,2.5,0.5,11.8,26.4,,1.3,2.3,3.7,.096,,0.8,0.4,1.2,1.5
Greg Foster,fostegr01,1991,PF,22,WSB,54,606,10.9,.496,.024,.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,,-0.1,0.7,0.6,.046,,-4.2,-0.3,-4.4,-0.4
Anthony Frederick,fredean01,1991,SF,26,SAC,35,475,11.2,.455,.000,.357,8.4,11.8,10.0,14.4,2.3,1.7,17.1,21.6,,-0.5,0.5,0.0,-0.001,,-2.8,0.2,-2.6,-0.1
Corey Gaines,gaineco01,1991,SG,25,DEN,10,226,15.2,.510,.300,.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,,0.3,0.0,0.3,.061,,0.9,-2.1,-1.2,0.0
Kevin Gamble,gamblke01,1991,SF,25,BOS,82,2706,16.3,.620,.008,.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,,6.0,2.3,8.3,.147,,0.9,0.3,1.2,2.2
Winston Garland,garlawi01,1991,PG,26,LAC,69,1702,12.1,.480,.050,.303,2.9,9.8,6.3,25.6,2.7,0.4,16.5,16.8,,0.4,2.0,2.4,.069,,-2.5,1.6,-0.9,0.5
Tom Garrick,garrito01,1991,SG,24,LAC,67,949,13.3,.480,.093,.335,4.5,10.0,7.2,31.3,3.1,0.1,19.6,14.4,,0.6,1.2,1.8,.089,,-1.8,1.8,0.0,0.5
Kenny Gattison,gattike01,1991,PF,26,CHH,72,1552,14.4,.574,.004,.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,,1.4,1.5,3.0,.092,,-1.7,-0.4,-2.2,-0.1
Tate George,georgta01,1991,PG,22,NJN,56,594,10.5,.456,.010,.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,,0.0,0.4,0.4,.032,,-2.7,-0.9,-3.6,-0.2
Derrick Gervin,gervide01,1991,PF,27,NJN,56,743,13.3,.478,.071,.289,5.4,10.3,7.8,6.6,1.2,1.5,9.2,26.5,,0.2,0.6,0.8,.054,,-1.5,-1.1,-2.6,-0.1
Kendall Gill,gillke01,1991,SG,22,CHH,82,1944,15.4,.494,.017,.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,,0.2,1.6,1.8,.044,,0.3,0.4,0.7,1.3
Armen Gilliam,gilliar01,1991,PF,26,TOT,75,2644,15.5,.542,.002,.329,9.4,16.2,12.8,6.2,1.3,1.2,13.2,21.6,,2.3,2.3,4.6,.083,,-0.3,-1.5,-1.8,0.1
Armen Gilliam,gilliar01,1991,PF,26,CHH,25,949,17.6,.566,.000,.337,10.1,18.4,14.2,4.6,1.8,1.4,12.8,22.5,,1.1,0.9,2.0,.102,,0.8,-1.1,-0.3,0.4
Armen Gilliam,gilliar01,1991,PF,26,PHI,50,1695,14.3,.527,.003,.324,9.1,14.9,12.1,7.1,1.0,1.1,13.4,21.1,,1.1,1.4,2.6,.072,,-1.0,-1.7,-2.7,-0.3
Gerald Glass,glassge01,1991,SF,23,MIN,51,606,15.9,.471,.050,.224,9.7,9.8,9.8,12.1,2.4,0.9,9.9,29.4,,0.1,0.4,0.5,.036,,-0.2,-1.4,-1.6,0.1
Mike Gminski,gminsmi01,1991,C,31,TOT,80,2196,14.0,.481,.017,.196,9.6,20.8,15.1,6.4,0.9,1.5,8.8,18.8,,0.9,2.0,2.9,.063,,-0.3,-1.4,-1.7,0.2
Mike Gminski,gminsmi01,1991,C,31,PHI,30,791,12.7,.436,.028,.222,10.3,18.1,14.3,6.1,1.0,2.5,9.0,18.9,,-0.1,0.9,0.7,.045,,-1.4,-1.0,-2.4,-0.1
Mike Gminski,gminsmi01,1991,C,31,CHH,50,1405,14.7,.505,.011,.181,9.2,22.4,15.6,6.5,0.8,1.0,8.7,18.8,,1.0,1.1,2.1,.073,,0.3,-1.7,-1.4,0.2
Dan Godfread,godfrda01,1991,C,23,MIN,10,20,20.3,.472,.083,.333,0.0,12.4,5.8,0.0,2.6,12.7,0.0,29.6,,0.0,0.0,0.1,.142,,-2.8,3.6,0.8,0.0
Jim Grandholm,grandji01,1991,PF,30,DAL,26,168,16.5,.587,.293,.362,13.6,20.3,17.0,7.4,0.6,3.0,14.1,20.6,,0.3,0.2,0.4,.123,,0.3,-1.1,-0.9,0.0
Gary Grant,grantga01,1991,PG,25,LAC,68,2105,12.1,.476,.066,.126,3.5,7.3,5.3,38.2,2.4,0.3,25.3,16.0,,-0.4,2.1,1.7,.038,,-1.3,-0.2,-1.5,0.2
Greg Grant,grantgr01,1991,PG,24,NYK,22,107,9.2,.439,.111,.222,1.1,9.4,5.4,25.4,4.3,0.0,25.2,16.2,,-0.1,0.2,0.0,.012,,-5.1,1.8,-3.3,0.0
Harvey Grant,grantha01,1991,PF,25,WSB,77,2842,16.5,.527,.012,.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,,3.7,3.0,6.7,.112,,0.7,-0.1,0.7,1.9
Horace Grant,grantho01,1991,PF,25,CHI,78,2641,17.6,.585,.008,.378,12.0,17.3,14.7,8.8,1.8,1.6,9.7,15.3,,6.6,3.8,10.3,.188,,2.2,0.3,2.5,3.0
Stuart Gray,grayst01,1991,C,27,NYK,8,37,5.1,.413,.000,.250,6.4,24.3,15.5,0.0,0.0,1.6,13.1,18.1,,-0.1,0.0,0.0,-0.013,,-7.0,-2.8,-9.8,-0.1
Jeff Grayer,grayeje01,1991,SG,25,MIL,82,1422,11.8,.474,.006,.303,9.1,11.5,10.3,12.5,1.7,0.4,13.5,19.2,,0.3,1.2,1.5,.049,,-1.0,-1.2,-2.2,-0.1
A.C. Green,greenac01,1991,PF,27,LAL,82,2164,13.8,.556,.101,.557,11.3,16.2,13.8,4.5,1.4,0.6,12.8,15.6,,3.2,2.9,6.1,.135,,0.1,-0.2,0.0,1.1
Rickey Green,greenri01,1991,PG,36,PHI,79,2248,13.1,.506,.050,.195,1.7,5.1,3.4,27.4,1.3,0.2,12.1,17.3,,2.3,1.0,3.3,.070,,-0.6,-1.5,-2.0,0.0
Sidney Green,greensi02,1991,PF,30,SAS,66,1099,11.6,.515,.008,.273,10.4,20.5,15.7,6.8,1.4,0.7,17.1,19.7,,0.1,1.9,1.9,.085,,-3.3,0.0,-3.3,-0.4
Dave Greenwood,greenda01,1991,PF,33,SAS,63,1018,7.8,.568,.012,.556,7.0,16.5,12.0,6.6,1.4,1.5,25.2,11.5,,0.0,1.6,1.7,.079,,-4.1,1.6,-2.5,-0.1
Darrell Griffith,griffda01,1991,SG,32,UTA,75,1005,8.6,.463,.310,.101,2.1,8.0,5.3,5.8,2.1,0.4,9.4,22.6,,-1.1,1.2,0.0,.002,,-4.0,-0.5,-4.5,-0.6
Scott Haffner,haffnsc01,1991,PG,24,CHH,7,50,9.9,.388,.095,.095,4.5,4.7,4.6,26.9,3.0,1.2,15.5,22.1,,-0.1,0.0,-0.1,-0.058,,-3.7,-0.5,-4.1,0.0
Jack Haley,haleyja01,1991,PF,27,NJN,78,1178,11.8,.513,.000,.528,12.0,20.0,15.8,3.8,0.8,1.0,13.0,16.6,,0.9,1.3,2.2,.090,,-3.1,-1.5,-4.6,-0.8
Tom Hammonds,hammoto01,1991,PF,23,WSB,70,1023,9.6,.495,.012,.235,6.2,15.9,11.0,6.0,0.7,0.4,12.7,17.3,,0.0,0.8,0.8,.038,,-3.4,-1.2,-4.7,-0.7
Bob Hansen,hansebo01,1991,SG,30,SAC,36,811,8.1,.421,.270,.141,4.5,9.1,6.7,16.7,1.2,0.4,11.1,16.5,,-0.5,0.4,-0.1,-0.004,,-3.0,-0.4,-3.4,-0.3
Tim Hardaway,hardati01,1991,PG,24,GSW,82,3215,20.9,.547,.162,.246,3.0,8.4,5.7,36.8,3.1,0.2,13.6,24.7,,7.4,2.5,9.9,.148,,4.5,-0.1,4.4,5.2
Derek Harper,harpede01,1991,PG,29,DAL,77,2879,19.4,.543,.201,.319,2.3,6.9,4.6,30.7,2.6,0.3,11.2,24.2,,5.7,2.0,7.6,.127,,3.1,0.0,3.1,3.7
Ron Harper,harpero01,1991,SG,27,LAC,39,1383,14.5,.463,.203,.298,4.4,10.3,7.3,23.2,2.3,1.5,13.5,28.0,,-0.8,1.6,0.9,.030,,0.6,0.4,1.0,1.0
Tony Harris,harrito01,1991,SG,23,PHI,6,41,-5.0,.282,.125,.250,0.0,2.7,1.4,0.0,1.2,0.0,14.5,22.1,,-0.2,0.0,-0.2,-0.248,,-12.1,-4.3,-16.4,-0.1
Scott Hastings,hastisc01,1991,PF,30,DET,27,113,15.8,.712,.143,.464,14.1,14.2,14.2,9.3,0.0,0.0,17.2,15.8,,0.4,0.1,0.5,.216,,1.1,-0.2,0.9,0.1
Hersey Hawkins,hawkihe01,1991,SG,24,PHI,80,3110,19.4,.592,.216,.440,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,,6.5,3.3,9.8,.151,,2.4,0.9,3.3,4.1
Gerald Henderson,hendege01,1991,PG,35,DET,23,392,10.1,.487,.179,.179,2.3,8.5,5.4,23.3,1.6,0.3,18.2,17.3,,0.0,0.5,0.5,.061,,-2.3,0.7,-1.6,0.0
Steve Henson,hensost01,1991,PG,22,MIL,68,690,11.5,.516,.286,.222,2.4,6.5,4.4,26.2,2.3,0.0,17.2,15.6,,0.7,0.6,1.2,.085,,-1.5,-0.1,-1.6,0.1
Mike Higgins,higgimi01,1991,SF,23,SAC,7,61,4.1,.612,.000,.700,7.2,1.9,4.6,4.8,0.0,2.1,23.4,12.2,,0.0,0.0,0.0,.017,,-6.3,-1.7,-8.0,-0.1
Rod Higgins,higgiro01,1991,SF,31,GSW,82,2024,13.4,.589,.394,.404,5.9,13.3,9.6,7.2,1.2,1.1,9.0,14.3,,4.2,1.2,5.3,.127,,1.3,-0.6,0.7,1.4
Sean Higgins,higgise01,1991,SF,22,SAS,50,464,9.1,.497,.090,.156,4.5,10.2,7.5,11.6,0.8,0.1,17.8,24.8,,-0.5,0.5,0.0,.000,,-4.4,-2.1,-6.5,-0.5
Tyrone Hill,hillty01,1991,PF,22,GSW,74,1192,10.5,.533,.000,.508,14.5,20.9,17.7,2.1,1.3,1.5,16.4,14.7,,0.9,1.1,2.1,.084,,-3.3,-1.4,-4.7,-0.8
Roy Hinson,hinsoro01,1991,PF,29,NJN,9,91,11.1,.508,.000,.077,6.7,15.6,11.0,7.1,0.0,1.9,13.0,20.5,,0.0,0.1,0.1,.036,,-3.6,-1.0,-4.6,-0.1
Craig Hodges,hodgecr01,1991,SG,30,CHI,73,843,12.4,.509,.334,.078,1.4,4.4,2.9,15.4,2.0,0.1,9.0,19.8,,1.0,0.8,1.7,.099,,-0.8,-0.9,-1.7,0.1
Dave Hoppen,hoppeda01,1991,C,26,TOT,30,155,11.7,.596,.045,.500,13.1,15.7,14.4,2.9,1.0,0.4,19.5,18.5,,0.1,0.1,0.2,.073,,-3.5,-2.8,-6.2,-0.2
Dave Hoppen,hoppeda01,1991,C,26,CHH,19,112,11.2,.604,.031,.313,14.0,16.9,15.4,4.0,0.9,0.6,24.8,18.4,,0.0,0.1,0.1,.038,,-3.3,-2.5,-5.9,-0.1
Dave Hoppen,hoppeda01,1991,C,26,PHI,11,43,13.2,.579,.083,1.000,10.7,12.8,11.7,0.0,1.2,0.0,5.5,18.6,,0.1,0.0,0.1,.164,,-3.8,-3.4,-7.2,-0.1
Dennis Hopson,hopsode01,1991,SF,25,CHI,61,728,10.0,.471,.020,.340,8.0,9.6,8.8,11.5,1.7,1.2,17.4,19.9,,-0.3,0.8,0.5,.035,,-3.1,-0.9,-4.0,-0.4
Jeff Hornacek,hornaje01,1991,SG,27,PHO,80,2733,17.8,.587,.139,.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,,6.9,2.8,9.7,.171,,2.6,0.7,3.3,3.7
Jay Humphries,humphja01,1991,PG,28,MIL,80,2726,17.4,.570,.168,.249,2.4,7.3,4.8,29.7,2.4,0.2,12.4,19.1,,6.3,2.3,8.6,.152,,2.1,0.0,2.1,2.9
Byron Irvin,irvinby01,1991,SG,24,WSB,33,316,17.5,.549,.039,.473,8.3,7.3,7.8,11.4,2.3,0.4,9.3,22.7,,0.7,0.3,0.9,.143,,0.8,0.1,0.8,0.2
Mark Jackson,jacksma01,1991,PG,25,NYK,72,1595,18.2,.545,.100,.315,4.6,9.5,7.1,42.2,1.9,0.3,18.9,19.5,,2.7,1.5,4.2,.126,,3.1,-0.6,2.5,1.8
Dave Jamerson,jamerda01,1991,SG,23,HOU,37,202,12.2,.452,.168,.239,4.8,11.0,7.9,20.8,1.4,0.3,13.8,29.5,,-0.1,0.2,0.1,.026,,-2.7,-1.0,-3.6,-0.1
Henry James,jameshe01,1991,PF,25,CLE,37,505,14.7,.525,.236,.283,6.0,12.1,9.1,10.6,1.5,0.6,11.5,27.9,,0.2,0.4,0.6,.053,,-0.1,-2.0,-2.1,0.0
Les Jepsen,jepsele01,1991,C,23,GSW,21,105,7.7,.350,.028,.250,17.8,21.0,19.4,1.2,0.4,1.7,7.0,16.3,,-0.1,0.1,0.0,.010,,-4.6,-4.5,-9.2,-0.2
Avery Johnson,johnsav01,1991,PG,25,TOT,68,959,13.4,.507,.032,.314,2.4,6.0,4.3,31.4,2.3,0.2,19.0,16.2,,0.7,0.9,1.6,.082,,-0.3,0.1,-0.2,0.4
Avery Johnson,johnsav01,1991,PG,25,DEN,21,217,14.2,.481,.059,.471,3.6,5.8,4.6,41.5,2.7,0.5,24.8,17.7,,0.0,0.0,0.1,.014,,-0.4,-2.2,-2.6,0.0
Avery Johnson,johnsav01,1991,PG,25,SAS,47,742,13.2,.517,.024,.263,2.0,6.1,4.2,28.5,2.2,0.2,16.8,15.7,,0.7,0.9,1.6,.101,,-0.3,0.8,0.5,0.5
Buck Johnson,johnsbu01,1991,SF,27,HOU,73,2279,12.9,.512,.017,.247,5.1,10.3,7.7,9.2,1.7,1.2,11.2,19.7,,1.6,3.0,4.6,.097,,-1.5,0.7,-0.8,0.7
Eddie Johnson,johnsed03,1991,SG,31,TOT,81,2085,17.8,.548,.107,.229,6.0,9.3,7.7,8.5,1.4,0.3,9.0,27.2,,4.3,1.2,5.5,.127,,1.9,-2.1,-0.3,0.9
Eddie Johnson,johnsed03,1991,SG,31,PHO,15,312,14.5,.511,.113,.156,5.9,10.0,8.1,8.7,1.4,0.4,10.8,29.1,,0.0,0.3,0.3,.051,,-1.0,-2.2,-3.2,-0.1
Eddie Johnson,johnsed03,1991,SG,31,SEA,66,1773,18.4,.555,.106,.244,6.1,9.2,7.6,8.5,1.4,0.3,8.6,26.9,,4.2,0.9,5.2,.140,,2.4,-2.1,0.2,1.0
Kevin Johnson,johnske02,1991,PG,24,PHO,77,2772,23.7,.604,.038,.538,2.2,8.1,5.3,40.7,2.8,0.2,16.0,24.8,,9.5,3.3,12.7,.220,,5.5,1.1,6.6,6.0
Magic Johnson,johnsma02,1991,PG,31,LAL,79,2933,25.1,.623,.256,.587,4.3,16.9,10.9,49.3,1.8,0.3,20.4,22.9,,11.2,4.2,15.4,.251,,7.0,1.9,9.0,8.1
Steve Johnson,johnsst03,1991,C,33,GSW,24,228,9.6,.568,.000,.587,8.7,18.8,13.8,9.9,0.8,1.0,24.0,18.3,,0.0,0.2,0.2,.034,,-3.9,-0.6,-4.5,-0.1
Vinnie Johnson,johnsvi01,1991,SG,34,DET,82,2390,12.8,.466,.036,.223,5.2,8.2,6.7,17.8,1.6,0.4,10.3,21.0,,1.0,2.8,3.8,.077,,-0.9,0.6,-0.2,1.1
Charles Jones,jonesch01,1991,C,33,WSB,62,1499,9.4,.558,.000,.403,8.6,17.6,13.1,4.0,1.7,4.9,24.0,5.3,,0.6,2.3,2.9,.092,,-3.4,2.9,-0.5,0.6
Michael Jordan,jordami01,1991,SG,27,CHI,82,3034,31.6,.605,.051,.365,4.6,14.3,9.5,25.2,3.7,1.7,8.7,32.9,,14.9,5.4,20.3,.321,,8.9,3.2,12.0,10.8
Shawn Kemp,kempsh01,1991,PF,21,SEA,81,2442,17.6,.551,.013,.480,12.9,20.5,16.6,8.5,1.6,3.3,15.5,22.4,,3.1,3.0,6.1,.121,,0.1,-0.2,0.0,1.2
Steve Kerr,kerrst01,1991,PG,25,CLE,57,905,10.9,.550,.278,.238,0.6,4.1,2.4,20.3,1.6,0.3,14.0,13.8,,0.9,0.4,1.3,.071,,-1.3,-0.5,-1.8,0.0
Jerome Kersey,kerseje01,1991,SF,28,POR,73,2359,15.6,.526,.015,.369,8.0,14.5,11.3,13.4,2.0,2.0,12.6,20.3,,2.9,3.8,6.7,.136,,0.4,1.4,1.9,2.3
Alec Kessler,kesslal01,1991,C,24,MIA,78,1259,8.4,.462,.009,.280,10.0,20.0,14.9,3.7,0.7,1.3,17.0,20.5,,-1.4,1.2,-0.1,-0.005,,-5.4,-2.0,-7.5,-1.7
Randolph Keys,keysra01,1991,SF,24,CHH,44,473,7.3,.439,.097,.228,9.5,15.0,12.2,5.4,2.3,2.0,18.0,17.5,,-0.6,0.5,-0.2,-0.018,,-5.7,-0.1,-5.8,-0.5
Bo Kimble,kimblbo01,1991,SG,24,LAC,62,1004,7.7,.456,.156,.285,4.4,8.4,6.4,10.8,1.4,0.5,14.1,22.1,,-0.8,0.8,0.0,.000,,-4.9,-1.0,-5.9,-1.0
Bernard King,kingbe01,1991,SF,34,WSB,64,2401,19.1,.527,.024,.321,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,,1.9,1.6,3.5,.070,,2.8,-1.7,1.1,1.8
Stacey King,kingst01,1991,PF,24,CHI,76,1198,10.2,.523,.006,.455,7.2,13.2,10.2,6.9,1.0,2.2,18.5,17.6,,0.1,1.4,1.5,.059,,-3.1,-0.5,-3.6,-0.5
Greg Kite,kitegr01,1991,C,29,ORL,82,2225,7.4,.504,.000,.364,9.0,20.1,14.4,3.5,0.5,2.2,20.6,9.0,,0.0,2.0,2.0,.043,,-3.8,0.3,-3.5,-0.8
Joe Kleine,kleinjo01,1991,C,29,BOS,72,850,9.9,.519,.009,.317,10.1,20.7,15.8,3.0,0.9,0.9,17.6,14.9,,0.2,1.0,1.2,.069,,-3.2,-1.1,-4.3,-0.5
Negele Knight,knighne01,1991,PG,23,PHO,64,792,12.1,.471,.081,.383,2.9,6.7,4.9,32.6,1.2,0.5,17.4,22.4,,0.0,0.6,0.6,.037,,-0.9,-1.7,-2.7,-0.1
Bart Kofoed,kofoeba01,1991,SG,26,GSW,5,21,0.7,.266,.000,2.000,10.5,5.2,7.9,21.2,0.0,0.0,26.2,14.5,,0.0,0.0,-0.1,-0.116,,-6.1,-3.4,-9.4,0.0
Jon Koncak,koncajo01,1991,C,27,ATL,77,1931,8.4,.454,.025,.168,5.5,16.0,10.6,8.3,1.9,2.4,12.7,8.4,,0.6,1.9,2.5,.062,,-2.7,1.9,-0.7,0.6
Frank Kornet,kornefr01,1991,PF,24,MIL,32,157,6.2,.428,.290,.210,7.5,10.8,9.1,8.3,1.6,0.4,14.0,21.5,,-0.2,0.1,-0.1,-0.023,,-5.8,-2.4,-8.2,-0.2
Bill Laimbeer,laimbbi01,1991,C,33,DET,82,2668,14.2,.536,.161,.189,7.4,24.2,15.8,8.8,0.7,1.3,10.4,15.5,,3.6,4.4,8.0,.144,,0.2,1.3,1.5,2.3
Jerome Lane,laneje01,1991,PF,24,DEN,62,1383,12.8,.443,.009,.306,17.4,22.5,19.7,10.6,1.6,0.5,16.7,16.0,,0.1,0.5,0.6,.021,,-1.6,-2.4,-4.0,-0.7
Andrew Lang,langan01,1991,C,24,PHO,63,1152,13.6,.632,.005,.688,11.3,17.2,14.4,2.9,0.7,6.3,15.5,10.3,,1.9,1.8,3.7,.155,,-1.0,2.2,1.2,0.9
Eric Leckner,leckner01,1991,C,24,TOT,72,1122,7.5,.473,.000,.378,8.1,22.4,15.1,5.0,0.6,1.2,16.8,15.8,,-0.8,1.0,0.2,.007,,-5.5,-1.2,-6.6,-1.3
Eric Leckner,leckner01,1991,C,24,SAC,32,378,5.6,.436,.000,.281,7.9,18.5,13.0,7.0,0.5,1.9,18.8,15.4,,-0.5,0.3,-0.1,-0.018,,-6.7,-0.5,-7.2,-0.5
Eric Leckner,leckner01,1991,C,24,CHH,40,744,8.4,.489,.000,.424,8.3,24.3,16.1,4.0,0.7,0.9,15.8,16.0,,-0.3,0.6,0.3,.020,,-4.8,-1.5,-6.3,-0.8
Kurk Lee,leeku01,1991,PG,23,NJN,48,265,5.6,.396,.211,.394,2.7,9.5,5.9,16.8,2.0,0.4,19.4,15.7,,-0.3,0.2,-0.1,-0.013,,-6.4,0.1,-6.3,-0.3
Tim Legler,legleti01,1991,SG,24,DEN,10,148,6.4,.389,.167,.083,4.7,7.1,5.7,9.9,0.6,0.0,5.1,18.7,,-0.1,-0.1,-0.1,-0.046,,-4.7,-3.8,-8.5,-0.2
Gary Leonard,leonaga01,1991,C,23,ATL,4,9,8.7,.568,,,0.0,25.1,12.1,0.0,0.0,6.7,0.0,8.1,,0.0,0.0,0.0,.114,,-6.3,1.1,-5.2,0.0
Jim Les,lesji01,1991,PG,27,SAC,55,1399,13.7,.630,.575,.384,1.4,7.7,4.5,30.6,2.1,0.2,19.3,12.1,,2.7,0.9,3.6,.125,,0.1,-0.2,-0.1,0.7
Clifford Lett,lettcl01,1991,PG,25,SAS,7,99,6.9,.516,.034,.310,1.2,6.4,3.9,9.8,1.0,0.6,19.5,17.2,,-0.1,0.1,0.0,.014,,-5.1,-0.1,-5.2,-0.1
Fat Lever,leverfa01,1991,SG,30,DAL,4,86,13.5,.497,.130,.609,4.0,15.9,9.9,19.5,3.6,2.2,25.5,20.2,,-0.1,0.1,0.0,.014,,-2.5,2.8,0.3,0.0
Cliff Levingston,levincl01,1991,PF,30,CHI,78,1013,11.5,.488,.014,.323,11.7,14.4,13.1,7.0,1.4,2.7,13.4,15.7,,0.7,1.4,2.0,.095,,-2.7,-0.1,-2.9,-0.2
Reggie Lewis,lewisre01,1991,SG,25,BOS,79,2878,16.2,.540,.011,.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,,4.5,3.0,7.5,.124,,0.6,0.1,0.7,1.9
Marcus Liberty,liberma01,1991,SF,22,DEN,76,1171,10.4,.458,.111,.179,8.6,9.3,8.9,6.8,1.7,0.9,11.4,18.8,,-0.1,0.1,-0.1,-0.004,,-2.4,-2.1,-4.5,-0.7
Todd Lichti,lichtto01,1991,SG,24,DEN,29,860,13.6,.496,.124,.183,4.9,7.7,6.1,10.5,2.3,0.5,7.5,18.1,,0.9,0.1,1.0,.055,,-1.0,-1.2,-2.2,-0.1
Alton Lister,listeal01,1991,C,32,GSW,77,1552,10.7,.509,.003,.514,8.6,25.7,17.1,7.7,0.6,3.4,18.0,15.1,,0.2,1.7,1.9,.058,,-3.2,0.3,-2.9,-0.3
Ian Lockhart,lockhia01,1991,SF,23,PHO,1,2,76.3,1.064,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,,0.0,0.0,0.0,1.084,,31.5,8.4,39.9,0.0
Brad Lohaus,lohaubr01,1991,PF,26,MIL,81,1219,11.9,.488,.287,.130,5.7,15.7,10.6,8.9,2.0,3.9,12.0,17.6,,0.1,1.7,1.8,.071,,-2.0,1.2,-0.8,0.4
Grant Long,longgr01,1991,PF,24,MIA,80,2514,12.2,.554,.011,.410,9.8,15.5,12.6,9.7,2.3,1.0,19.1,13.3,,2.0,3.0,5.0,.095,,-1.4,1.1,-0.3,1.1
John Long,longjo01,1991,SG,34,DET,25,256,11.9,.500,.071,.294,4.0,10.3,7.1,10.5,1.8,0.5,12.7,18.9,,0.1,0.3,0.5,.090,,-1.5,1.5,0.0,0.1
Rick Mahorn,mahorri01,1991,C,32,PHI,80,2439,11.8,.535,.016,.429,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,,1.3,3.1,4.4,.086,,-2.3,0.6,-1.7,0.1
Dan Majerle,majerda01,1991,SF,25,PHO,77,2281,16.9,.552,.105,.363,8.5,11.4,10.0,12.9,2.2,1.0,10.7,19.1,,4.4,2.8,7.2,.152,,2.0,0.7,2.7,2.7
Jeff Malone,malonje01,1991,SG,29,UTA,69,2466,14.4,.560,.006,.244,1.8,7.6,4.9,9.7,1.0,0.2,8.6,22.5,,3.1,2.0,5.1,.100,,-0.8,-1.1,-2.0,0.0
Karl Malone,malonka01,1991,PF,27,UTA,82,3302,24.8,.596,.009,.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,,9.9,5.6,15.5,.225,,4.8,0.6,5.4,6.2
Moses Malone,malonmo01,1991,C,35,ATL,82,1912,18.2,.570,.012,.622,15.0,23.4,19.1,5.1,0.8,2.3,15.2,19.4,,3.8,1.8,5.6,.140,,1.2,-1.7,-0.5,0.7
Danny Manning,mannida01,1991,PF,24,LAC,73,2197,16.9,.557,.003,.338,8.1,12.8,10.4,13.9,2.6,1.7,15.3,22.7,,2.2,3.0,5.2,.113,,0.7,1.4,2.0,2.2
