Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Rolando Blackman,blackro01,1988,SG,28,DAL,71,2580,16.0,.544,.005,.361,3.5,6.8,5.2,15.1,1.2,0.4,10.6,21.8,,5.1,1.6,6.8,.126,,1.0,-0.8,0.2,1.4
Nate Blackwell,blackna01,1988,PG,22,SAS,10,112,6.1,.424,.268,.146,1.9,3.9,2.9,20.0,1.2,0.0,15.5,18.2,,-0.1,0.0,-0.1,-0.045,,-4.6,-2.6,-7.2,-0.1
Muggsy Bogues,boguemu01,1988,PG,23,WSB,79,1628,12.7,.429,.038,.174,2.4,7.0,4.7,33.5,3.8,0.1,18.0,14.2,,0.2,2.1,2.3,.066,,-1.0,1.9,0.9,1.2
Manute Bol,bolma01,1988,C,25,WSB,77,1136,10.8,.472,.006,.297,7.0,20.2,13.5,1.5,0.5,10.6,15.8,8.0,,-0.1,2.1,2.0,.085,,-3.4,4.5,1.1,0.9
Dudley Bradley,bradldu01,1988,SG,30,TOT,65,1437,11.4,.519,.279,.266,1.9,8.5,5.1,15.0,3.9,1.8,17.8,14.6,,0.1,1.8,1.9,.064,,-2.2,3.1,0.8,1.0
Dudley Bradley,bradldu01,1988,SG,30,MIL,2,5,-4.0,.000,1.000,.000,0.0,22.6,11.3,23.5,0.0,0.0,0.0,8.4,,0.0,0.0,0.0,-0.070,,-14.9,1.4,-13.6,0.0
Dudley Bradley,bradldu01,1988,SG,30,NJN,63,1432,11.4,.520,.277,.266,2.0,8.5,5.1,14.9,3.9,1.8,17.8,14.6,,0.1,1.8,1.9,.065,,-2.2,3.1,0.9,1.0
Adrian Branch,brancad01,1988,SF,24,NJN,20,308,10.4,.461,.037,.172,7.3,10.9,9.0,8.3,2.5,2.2,16.8,23.7,,-0.5,0.3,-0.1,-0.021,,-3.8,-0.4,-4.3,-0.2
Randy Breuer,breuera01,1988,C,27,MIL,81,2258,15.3,.530,.000,.363,9.5,18.0,13.7,6.7,1.0,2.8,10.5,19.0,,2.4,2.8,5.1,.109,,-0.1,0.0,-0.1,1.1
Frank Brickowski,brickfr01,1988,C,28,SAS,70,2227,16.0,.584,.006,.434,8.0,15.5,11.7,16.0,1.5,0.9,17.8,20.7,,3.0,1.1,4.1,.088,,0.3,-0.9,-0.6,0.8
Michael Brooks,brookmi01,1988,SF,29,DEN,16,133,9.6,.424,.000,.082,14.5,20.5,17.4,12.2,1.4,0.4,19.1,18.4,,-0.1,0.2,0.0,.016,,-4.2,-1.6,-5.7,-0.1
Mike Brown,brownmi01,1988,C,24,CHI,46,591,10.0,.480,.006,.408,12.9,17.9,15.4,6.5,0.9,0.4,15.6,17.7,,0.0,0.7,0.7,.058,,-3.9,-1.6,-5.5,-0.5
Steve Burtt,burttst01,1988,SG,25,LAC,19,312,10.2,.508,.029,.500,2.0,7.4,4.6,20.1,1.5,0.9,19.2,27.2,,-0.4,0.2,-0.1,-0.019,,-4.5,-0.8,-5.3,-0.3
Michael Cage,cagemi01,1988,PF,26,LAC,72,2660,16.4,.537,.001,.619,14.3,23.5,18.8,6.2,1.6,1.2,14.1,17.3,,2.9,3.8,6.7,.121,,0.0,-0.6,-0.6,0.9
Tony Campbell,campbto01,1988,SF,25,LAL,13,242,14.2,.605,.030,.386,3.9,8.5,6.3,9.3,2.2,0.5,18.0,24.9,,0.2,0.2,0.4,.079,,-2.9,-0.6,-3.5,-0.1
Rick Carlisle,carliri01,1988,SG,28,NYK,26,204,9.0,.515,.254,.164,3.3,4.1,3.6,22.2,2.6,1.2,23.4,18.7,,-0.1,0.2,0.2,.036,,-2.5,1.0,-1.5,0.0
Antoine Carr,carran01,1988,PF,26,ATL,80,1483,15.5,.590,.008,.352,7.0,14.7,10.8,10.2,1.3,3.4,16.3,20.2,,2.0,1.8,3.8,.122,,-1.0,1.3,0.3,0.9
Joe Barry Carroll,carrojo01,1988,C,29,TOT,77,2004,13.6,.477,.002,.244,6.9,18.9,12.9,8.3,1.2,3.0,13.8,23.8,,-1.1,2.7,1.6,.039,,-2.2,0.1,-2.2,-0.1
Joe Barry Carroll,carrojo01,1988,C,29,GSW,14,408,11.8,.449,.005,.354,5.6,20.2,12.7,6.8,1.5,3.6,15.1,28.2,,-0.8,0.4,-0.4,-0.048,,-4.2,-0.8,-5.0,-0.3
Joe Barry Carroll,carrojo01,1988,C,29,HOU,63,1596,14.0,.486,.001,.211,7.2,18.6,13.0,8.7,1.1,2.8,13.4,22.7,,-0.4,2.4,2.0,.061,,-1.7,0.3,-1.5,0.2
Bill Cartwright,cartwbi01,1988,C,30,NYK,82,1676,17.8,.639,.000,.807,8.4,18.1,13.1,7.5,1.2,1.6,15.9,20.6,,4.3,2.1,6.4,.183,,1.5,0.5,2.0,1.7
Terry Catledge,catlete01,1988,PF,24,WSB,70,1610,14.7,.542,.003,.402,12.4,15.2,13.8,5.9,1.0,0.3,12.8,20.2,,2.0,1.5,3.5,.103,,0.0,-1.6,-1.6,0.1
Tom Chambers,chambto01,1988,PF,28,SEA,82,2680,16.8,.526,.080,.380,5.5,15.3,10.3,11.9,1.6,1.2,11.6,27.0,,3.7,2.7,6.4,.114,,0.8,-0.8,0.0,1.3
Maurice Cheeks,cheekma01,1988,PG,31,PHI,79,2871,18.0,.551,.025,.318,2.4,7.9,5.1,33.6,2.9,0.5,14.0,16.9,,6.1,2.2,8.3,.138,,2.6,0.8,3.4,3.9
Ben Coleman,colembe01,1988,PF,26,TOT,70,1498,12.0,.555,.007,.408,8.8,18.5,13.5,6.4,1.4,1.6,19.2,18.6,,0.4,1.4,1.8,.058,,-2.8,-0.3,-3.1,-0.4
Ben Coleman,colembe01,1988,PF,26,NJN,27,657,13.2,.536,.008,.350,9.9,21.0,15.2,9.4,2.1,1.5,20.6,22.4,,-0.2,0.8,0.6,.041,,-3.1,0.0,-3.2,-0.2
Ben Coleman,colembe01,1988,PF,26,PHI,43,841,11.0,.575,.005,.474,8.0,16.5,12.2,4.0,0.9,1.8,17.6,15.7,,0.6,0.6,1.2,.071,,-2.6,-0.6,-3.1,-0.2
Norris Coleman,colemno01,1988,SF,26,LAC,29,431,6.6,.370,.010,.188,8.6,11.5,10.0,4.6,1.2,0.8,7.2,21.0,,-0.8,0.4,-0.4,-0.046,,-5.2,-1.9,-7.1,-0.6
Steve Colter,coltest01,1988,PG,25,TOT,68,1513,12.8,.501,.023,.215,4.3,8.6,6.4,24.4,2.0,0.5,15.4,15.6,,1.2,1.4,2.6,.081,,-0.4,0.7,0.4,0.9
Steve Colter,coltest01,1988,PG,25,PHI,12,152,8.1,.421,.000,.225,5.3,8.4,6.9,24.1,2.0,0.0,20.0,15.3,,-0.1,0.1,0.0,.004,,-3.7,0.0,-3.8,-0.1
Steve Colter,coltest01,1988,PG,25,WSB,56,1361,13.4,.509,.025,.214,4.1,8.6,6.4,24.5,2.0,0.6,14.9,15.6,,1.3,1.3,2.5,.090,,0.0,0.8,0.9,1.0
Dallas Comegys,comegda01,1988,PF,23,NJN,75,1122,9.5,.487,.003,.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,,-1.6,1.3,-0.3,-0.012,,-5.0,0.9,-4.2,-0.6
Lester Conner,connele01,1988,PG,28,HOU,52,399,13.6,.524,.065,.380,5.3,4.7,5.0,19.6,4.5,0.1,20.7,16.0,,0.1,0.6,0.7,.090,,-1.5,3.1,1.6,0.4
Jeff Cook,cookje01,1988,PF,31,PHO,33,359,5.7,.358,.017,.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,,-0.2,0.3,0.1,.017,,-4.6,-0.8,-5.4,-0.3
Michael Cooper,coopemi01,1988,SG,31,LAL,61,1793,11.6,.500,.369,.234,3.3,10.7,7.2,20.2,1.8,0.8,16.0,14.7,,1.3,1.8,3.1,.082,,-0.1,0.9,0.8,1.3
Wayne Cooper,coopewa01,1988,C,31,DEN,45,865,11.7,.477,.004,.248,11.5,21.7,16.4,4.2,0.6,6.2,16.5,16.1,,-0.2,1.4,1.2,.068,,-3.9,0.7,-3.2,-0.3
Tyrone Corbin,corbity01,1988,SF,25,TOT,84,1739,12.4,.534,.011,.263,8.6,14.6,11.7,9.2,2.0,0.6,15.1,16.6,,1.1,1.9,3.0,.082,,-1.3,0.0,-1.3,0.3
Tyrone Corbin,corbity01,1988,SF,25,CLE,54,1148,11.4,.538,.009,.304,8.3,14.1,11.3,7.0,1.8,0.8,15.3,16.0,,0.6,1.4,2.0,.085,,-1.9,0.1,-1.9,0.1
Tyrone Corbin,corbity01,1988,SF,25,PHO,30,591,14.3,.526,.015,.197,9.1,15.7,12.4,13.6,2.4,0.3,14.7,17.8,,0.4,0.5,0.9,.076,,-0.1,0.0,-0.1,0.3
Dave Corzine,corzida01,1988,C,31,CHI,80,2328,13.6,.514,.013,.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,,1.9,3.0,4.9,.101,,-0.4,0.1,-0.3,1.0
Winston Crite,critewi01,1988,SF,22,PHO,29,258,9.8,.551,.000,.368,11.7,16.2,14.0,7.6,0.9,1.8,24.0,16.4,,0.0,0.2,0.1,.025,,-3.8,-1.2,-5.0,-0.2
Pat Cummings,cummipa01,1988,PF,31,NYK,62,946,9.6,.495,.003,.261,9.6,19.1,14.2,5.6,1.0,0.7,16.0,17.5,,0.0,1.1,1.1,.055,,-3.2,-0.5,-3.7,-0.4
Terry Cummings,cummite01,1988,PF,26,MIL,76,2629,17.4,.516,.002,.292,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,,2.2,2.9,5.2,.094,,0.7,-0.7,-0.1,1.3
Earl Cureton,curetea01,1988,PF,30,LAC,69,1128,9.2,.443,.010,.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,,-0.6,1.3,0.7,.029,,-4.1,0.2,-4.0,-0.6
Dell Curry,curryde01,1988,SG,23,CLE,79,1499,15.1,.500,.109,.136,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,,0.0,2.0,2.0,.064,,-0.8,0.7,-0.2,0.7
Quintin Dailey,dailequ01,1988,SG,27,LAC,67,1282,16.8,.505,.016,.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,,0.1,1.2,1.3,.050,,0.1,-0.2,-0.1,0.6
Adrian Dantley,dantlad01,1988,SF,32,DET,69,2144,19.9,.619,.002,.663,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,,7.5,1.9,9.4,.210,,3.7,-0.2,3.5,2.9
Brad Daugherty,daughbr01,1988,C,22,CLE,79,2957,16.2,.563,.002,.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,,3.0,3.6,6.6,.107,,0.7,-0.1,0.5,1.9
Brad Davis,davisbr01,1988,PG,32,DAL,75,1480,14.5,.581,.178,.260,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,,2.9,1.1,4.0,.130,,0.6,0.3,0.8,1.1
Charles Davis,davisch02,1988,SF,29,TOT,21,226,8.7,.436,.148,.087,7.6,12.1,9.8,12.5,0.4,1.0,13.1,24.3,,-0.3,0.0,-0.3,-0.055,,-3.1,-2.8,-5.9,-0.2
Charles Davis,davisch02,1988,SF,29,MIL,5,39,0.9,.333,.111,.000,2.9,5.8,4.3,11.0,2.5,1.5,21.7,24.8,,-0.2,0.0,-0.2,-0.201,,-7.0,-1.1,-8.1,-0.1
Charles Davis,davisch02,1988,SF,29,SAS,16,187,10.4,.454,.155,.103,8.6,13.4,11.0,12.8,0.0,0.9,11.4,24.1,,-0.1,0.0,-0.1,-0.024,,-2.2,-3.2,-5.4,-0.2
Walter Davis,daviswa03,1988,SF,33,PHO,68,1951,17.8,.537,.093,.224,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,,3.0,0.9,3.8,.094,,1.8,-1.2,0.6,1.3
Darryl Dawkins,dawkida01,1988,C,31,TOT,6,33,-9.5,.321,.000,1.667,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,,-0.3,0.0,-0.2,-0.313,,-20.1,-1.1,-21.2,-0.2
Darryl Dawkins,dawkida01,1988,C,31,UTA,4,26,-10.6,.244,.000,1.714,8.6,11.9,10.3,4.5,0.0,2.2,24.6,25.6,,-0.2,0.0,-0.2,-0.314,,-19.1,-2.8,-22.0,-0.1
Darryl Dawkins,dawkida01,1988,C,31,DET,2,7,-5.7,.602,.000,1.500,0.0,0.0,0.0,19.5,0.0,8.4,47.5,37.5,,-0.1,0.0,0.0,-0.307,,-23.7,5.5,-18.2,0.0
Johnny Dawkins,dawkijo01,1988,PG,24,SAS,65,2179,17.0,.551,.073,.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,,4.0,0.3,4.3,.095,,1.9,-1.9,0.0,1.1
Darren Daye,dayeda01,1988,SF,27,BOS,47,655,13.6,.554,.005,.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,,0.7,0.5,1.2,.086,,-0.5,0.0,-0.4,0.2
James Donaldson,donalja01,1988,C,30,DAL,81,2523,12.4,.616,.000,.497,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,,3.0,3.3,6.2,.119,,-0.4,0.4,0.0,1.3
Billy Donovan,donovbi01,1988,PG,22,NYK,44,364,8.7,.444,.064,.193,1.5,6.5,3.9,32.8,2.1,0.2,26.2,17.9,,-0.4,0.3,-0.1,-0.009,,-2.7,-1.1,-3.7,-0.2
Greg Dreiling,dreilgr01,1988,C,25,IND,20,74,10.5,.598,.000,1.529,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,,0.0,0.1,0.1,.048,,-6.7,1.5,-5.2,-0.1
Larry Drew,drewla01,1988,PG,29,LAC,74,2024,11.7,.498,.125,.150,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,,0.1,1.2,1.2,.030,,-1.7,-1.4,-3.1,-0.6
Clyde Drexler,drexlcl01,1988,SG,25,POR,81,3060,24.1,.564,.031,.350,9.2,9.6,9.4,23.5,3.1,1.0,10.9,28.0,,9.3,3.9,13.2,.207,,5.7,1.4,7.0,7.0
Kevin Duckworth,duckwke01,1988,C,23,POR,78,2223,14.9,.561,.000,.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,,3.0,2.1,5.2,.112,,-0.8,-2.0,-2.8,-0.4
Chris Dudley,dudlech02,1988,C,22,CLE,55,513,12.1,.505,.000,.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,,0.3,0.7,1.0,.093,,-2.4,-0.6,-3.1,-0.1
Joe Dumars,dumarjo01,1988,SG,24,DET,82,2732,13.7,.530,.020,.321,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,,3.2,2.7,5.9,.103,,0.3,0.3,0.6,1.8
T.R. Dunn,dunntr01,1988,SG,32,DEN,82,1534,8.3,.503,.006,.333,7.3,9.3,8.2,6.3,3.0,0.4,12.7,5.2,,1.3,2.0,3.2,.102,,-2.0,2.4,0.4,0.9
Mark Eaton,eatonma01,1988,C,31,UTA,82,2731,9.5,.457,.000,.353,9.5,18.3,14.1,2.5,0.7,6.4,17.3,11.3,,-1.1,5.2,4.1,.072,,-3.8,2.0,-1.8,0.1
Franklin Edwards,edwarfr01,1988,PG,28,SAC,16,414,9.9,.511,.017,.278,1.0,4.0,2.5,29.9,1.1,0.1,26.7,17.1,,-0.2,0.0,-0.2,-0.025,,-1.4,-3.0,-4.5,-0.3
James Edwards,edwarja01,1988,C,32,TOT,69,1705,12.1,.519,.002,.499,7.8,19.3,13.6,6.4,0.4,1.3,14.2,21.9,,0.3,1.2,1.5,.042,,-2.3,-1.8,-4.1,-0.9
James Edwards,edwarja01,1988,C,32,PHO,43,1377,12.4,.513,.002,.480,7.9,19.6,13.7,7.4,0.5,1.3,14.1,22.6,,0.0,0.8,0.8,.029,,-2.1,-1.9,-4.0,-0.7
James Edwards,edwarja01,1988,C,32,DET,26,328,10.7,.551,.000,.604,7.7,18.3,13.1,2.1,0.3,0.9,14.7,19.0,,0.3,0.4,0.7,.098,,-3.4,-1.2,-4.6,-0.2
Craig Ehlo,ehlocr01,1988,SG,26,CLE,79,1709,12.5,.518,.132,.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,,0.9,2.3,3.1,.088,,-0.8,1.4,0.6,1.1
Dale Ellis,ellisda01,1988,SG,27,SEA,75,2790,19.3,.572,.171,.260,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,,7.4,1.6,9.0,.155,,4.3,-1.8,2.5,3.2
Chris Engler,englech01,1988,C,28,NJN,54,399,7.1,.498,.000,.398,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,,-0.2,0.3,0.2,.022,,-5.3,-0.7,-6.0,-0.4
Alex English,englial01,1988,SF,34,DEN,80,2818,19.8,.535,.004,.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,,5.3,2.2,7.6,.129,,3.4,-1.4,2.0,2.9
Mike Evans,evansmi01,1988,PG,32,DEN,56,656,13.7,.532,.296,.121,1.4,6.5,3.8,16.7,2.4,0.5,11.7,21.8,,0.4,0.7,1.1,.082,,-0.3,0.0,-0.3,0.3
Patrick Ewing,ewingpa01,1988,C,25,NYK,82,2546,21.9,.594,.003,.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,,3.4,4.7,8.1,.154,,1.9,2.4,4.2,4.0
Jim Farmer,farmeji01,1988,SG,23,DAL,30,157,4.4,.416,.087,.145,6.3,6.1,6.2,14.6,0.9,0.4,23.1,25.1,,-0.4,0.1,-0.4,-0.111,,-7.0,-2.9,-9.9,-0.3
Dave Feitl,feitlda01,1988,C,25,GSW,70,1128,10.7,.495,.010,.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,,-0.4,0.7,0.3,.011,,-3.1,-2.6,-5.7,-1.1
Kenny Fields,fieldke01,1988,SF,25,LAC,7,154,8.7,.548,.000,.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,,-0.1,0.1,0.0,.000,,-3.9,-0.5,-4.4,-0.1
Vern Fleming,flemive01,1988,PG,25,IND,80,2733,17.5,.573,.015,.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,,5.6,2.8,8.4,.148,,1.9,0.9,2.8,3.3
Sleepy Floyd,floydsl01,1988,PG,27,TOT,77,2514,15.4,.513,.074,.365,3.3,9.3,6.3,30.5,1.8,0.3,16.5,21.6,,2.2,2.1,4.4,.084,,0.6,-0.4,0.2,1.4
Sleepy Floyd,floydsl01,1988,PG,27,GSW,18,680,19.5,.526,.066,.462,4.1,10.9,7.4,38.4,1.9,0.2,15.6,25.6,,1.1,0.2,1.3,.093,,3.7,-0.9,2.8,0.8
Sleepy Floyd,floydsl01,1988,PG,27,HOU,59,1834,14.0,.507,.078,.322,2.9,8.7,5.8,27.6,1.7,0.3,17.0,20.1,,1.1,1.9,3.1,.080,,-0.5,-0.3,-0.8,0.6
Tellis Frank,frankte01,1988,PF,22,GSW,78,1597,10.2,.483,.002,.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,,-0.3,0.9,0.6,.018,,-3.9,-1.2,-5.1,-1.2
World B. Free,freewo01,1988,SG,34,HOU,58,682,11.1,.475,.100,.286,2.2,4.6,3.4,13.1,1.4,0.2,11.1,26.1,,-0.1,0.5,0.4,.028,,-3.1,-1.7,-4.7,-0.5
Kevin Gamble,gamblke01,1988,SF,22,POR,9,19,-1.0,.000,.333,.000,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,,-0.1,0.0,-0.1,-0.139,,-7.2,0.2,-7.0,0.0
Winston Garland,garlawi01,1988,PG,23,GSW,67,2122,13.8,.492,.050,.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,,0.8,0.9,1.7,.039,,-0.9,-0.9,-1.8,0.1
Armen Gilliam,gilliar01,1988,PF,23,PHO,55,1807,12.9,.506,.000,.268,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,,-0.1,1.4,1.3,.035,,-1.7,-1.7,-3.4,-0.6
Artis Gilmore,gilmoar01,1988,C,38,TOT,71,893,8.4,.558,.000,.707,9.6,17.8,13.9,3.0,0.8,2.0,22.0,14.6,,-0.1,1.0,0.9,.048,,-4.5,-0.8,-5.3,-0.7
Artis Gilmore,gilmoar01,1988,C,38,CHI,24,372,6.0,.525,.000,.463,4.7,14.7,9.7,3.2,0.7,1.9,22.5,14.3,,-0.3,0.4,0.1,.013,,-5.7,-0.2,-5.9,-0.4
Artis Gilmore,gilmoar01,1988,C,38,BOS,47,521,10.2,.581,.000,.901,13.1,20.0,16.8,2.9,0.9,2.0,21.7,14.8,,0.2,0.5,0.8,.073,,-3.7,-1.2,-4.9,-0.4
Mike Gminski,gminsmi01,1988,C,28,TOT,81,2961,16.8,.526,.002,.348,9.5,22.7,15.9,7.4,1.1,2.4,12.0,21.0,,3.4,3.0,6.5,.105,,0.7,-0.5,0.1,1.6
Mike Gminski,gminsmi01,1988,C,28,NJN,34,1194,15.8,.524,.004,.350,7.7,23.9,15.5,7.3,1.1,1.7,13.2,22.3,,0.7,1.3,1.9,.077,,-0.3,-0.6,-0.8,0.3
Mike Gminski,gminsmi01,1988,C,28,PHI,47,1767,17.5,.527,.000,.347,10.7,21.8,16.2,7.4,1.0,2.9,11.1,20.2,,2.8,1.8,4.5,.123,,1.3,-0.5,0.8,1.2
